elevation_m_nap,depth_m,qc_mpa,fs_mpa,rf_percent,col_5,col_6,col_7,corrected_depth,qt_mpa,qt_over_pa,Isbt,Bqt,peat_boundary_qt_over_pa,organic_clay_boundary_qt_over_pa,soil_type,used_organic_boundary_qt_over_pa,distance_to_used_organic_boundary,layer_id,soil_layer_number,layer_top_depth_m,layer_bottom_depth_m,layer_top_elevation_m_nap,layer_bottom_elevation_m_nap
-7.8,10.59,10.623,0.0977,0.94,0.97,0.82,0.51,10.589,10.623,106.23,1.872959229675408,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-7.819999999999999,10.61,10.194,0.0982,0.98,0.88,0.72,0.51,10.609,10.194,101.94,1.8982900277017474,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-7.840000000000001,10.63,9.19,0.1056,1.09,0.97,0.82,0.51,10.629,9.19,91.9,1.9624524315134155,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-7.86,10.65,9.316,0.1139,1.22,0.97,0.82,0.51,10.649,9.316,93.16,1.9896954946206995,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-7.88,10.67,9.024,0.1137,1.27,0.88,0.72,0.51,10.669,9.024,90.24,2.0115845044069127,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-7.8999999999999995,10.69,8.615,0.1082,1.24,1.02,0.82,0.6,10.689,8.615,86.15,2.020029176310622,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-7.920000000000001,10.71,8.352,0.1029,1.2,0.96,0.82,0.5,10.709,8.352,83.52,2.0210949038529518,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-7.94,10.73,8.206,0.0969,1.14,0.97,0.81,0.53,10.729,8.206,82.06,2.012762467196477,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-7.96,10.75,8.206,0.0913,1.08,1.02,0.82,0.6,10.749,8.206,82.06,1.9979484129494534,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-7.9799999999999995,10.77,8.436,0.0857,1.01,1.02,0.82,0.6,10.769,8.436,84.36,1.9704002419550177,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-7.999999999999999,10.79,8.662,0.084,0.99,1.01,0.82,0.59,10.789,8.662,86.62,1.9560068942793947,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-8.02,10.81,8.658,0.0843,0.98,0.97,0.82,0.51,10.809,8.658,86.58,1.9534271104914123,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-8.04,10.83,8.645,0.0849,0.98,1.01,0.81,0.61,10.829,8.645,86.45,1.953939144137167,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-8.059999999999999,10.85,8.672,0.0877,1.0,0.94,0.72,0.6,10.849,8.672,86.72,1.9583305577490666,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-8.079999999999998,10.87,8.778,0.0893,1.01,1.01,0.81,0.6,10.869,8.778,87.78,1.9569067152328556,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-8.100000000000001,10.89,8.957,0.0899,1.0,1.02,0.82,0.61,10.889,8.957,89.57,1.947365002025883,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-8.120000000000001,10.91,9.04,0.0913,1.01,0.94,0.72,0.6,10.909,9.04,90.4,1.9469588714686408,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-8.14,10.93,9.23,0.0928,1.01,0.94,0.72,0.61,10.928,9.23,92.3,1.939943490645108,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-8.16,10.95,9.406,0.0945,1.02,0.65,0.41,0.5,10.948,9.406,94.06,1.9362993189778188,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-8.18,10.97,9.496,0.0967,1.04,1.02,0.82,0.6,10.968,9.496,94.96,1.9384752324812562,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-8.2,10.99,9.489,0.0974,1.05,0.94,0.72,0.6,10.988,9.489,94.89,1.9413762312002234,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-8.219999999999999,11.01,9.326,0.0962,1.06,0.94,0.72,0.6,11.008,9.326,93.26,1.9497950039637002,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-8.239999999999998,11.03,9.07,0.1009,1.14,1.02,0.82,0.6,11.028,9.07,90.7,1.9793478010497154,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-8.260000000000002,11.05,8.755,0.1036,1.22,1.02,0.82,0.6,11.048,8.755,87.55,2.010118722148448,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-8.280000000000001,11.07,8.286,0.0925,1.14,0.94,0.72,0.6,11.068,8.286,82.86,2.0095072676762595,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-8.3,11.09,7.698,0.0818,1.07,1.01,0.81,0.6,11.088,7.698,76.98,2.0171313190135463,,,,Sand,,,Sand 5,5,10.15,11.11,-7.36,-8.32
-8.32,11.11,7.08,0.0774,1.08,1.02,0.82,0.6,11.108,7.08,70.8,2.0482586157539364,,,,Sand,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.34,11.13,6.558,0.0735,1.1,1.08,0.82,0.7,11.128,6.558,65.58,2.079489425135159,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.36,11.15,6.089,0.0692,1.1,1.0,0.72,0.7,11.148,6.089,60.89,2.1051999381879374,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.379999999999999,11.17,5.71,0.0661,1.12,1.0,0.72,0.7,11.168,5.71,57.1,2.132259415417772,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.399999999999999,11.19,5.554,0.0637,1.14,1.07,0.81,0.7,11.188,5.554,55.54,2.14650201130157,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.420000000000002,11.21,5.278,0.0611,1.14,1.0,0.72,0.7,11.208,5.278,52.78,2.164335751827603,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.440000000000001,11.23,5.079,0.0585,1.13,1.02,0.82,0.61,11.228,5.079,50.79,2.1755935368520527,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.46,11.25,4.929,0.0556,1.11,1.08,0.82,0.7,11.248,4.929,49.29,2.1816572735176196,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.48,11.27,4.829,0.0551,1.13,1.0,0.79,0.61,11.268,4.829,48.29,2.1934071227117022,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.5,11.29,4.753,0.0538,1.12,1.02,0.82,0.61,11.288,4.753,47.53,2.196788293861227,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.52,11.31,4.693,0.0507,1.08,1.07,0.81,0.7,11.308,4.693,46.93,2.1922251754237183,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.54,11.33,4.633,0.049,1.06,0.97,0.76,0.6,11.328,4.633,46.33,2.192190579737786,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.559999999999999,11.35,4.563,0.0471,1.03,1.0,0.72,0.7,11.348,4.563,45.63,2.1905938663884688,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.579999999999998,11.37,4.494,0.0455,1.01,1.0,0.72,0.7,11.368,4.494,44.94,2.1912976501438655,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.600000000000001,11.39,4.407,0.0442,1.0,0.94,0.72,0.61,11.388,4.407,44.07,2.195940254196645,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.620000000000001,11.41,4.364,0.0431,0.99,1.05,0.82,0.65,11.408,4.364,43.64,2.1970641283801835,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.64,11.43,4.308,0.0423,0.98,1.0,0.72,0.7,11.428,4.308,43.08,2.1993072390592685,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.66,11.45,4.254,0.0415,0.97,1.0,0.72,0.7,11.448,4.254,42.54,2.201436966569661,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.68,11.47,4.218,0.0416,0.98,1.08,0.82,0.7,11.468,4.218,42.18,2.2069663238384414,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.7,11.49,4.185,0.0406,0.96,1.0,0.72,0.7,11.488,4.185,41.85,2.2049230784244296,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.719999999999999,11.51,4.188,0.0379,0.89,1.0,0.72,0.7,11.508,4.188,41.88,2.1869047359801406,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.739999999999998,11.53,4.214,0.0378,0.89,1.0,0.72,0.7,11.528,4.214,42.14,2.184633896230248,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.760000000000002,11.55,4.278,0.0401,0.93,1.0,0.72,0.7,11.548,4.278,42.78,2.189412521036722,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.780000000000001,11.57,4.351,0.0423,0.98,1.0,0.72,0.7,11.568,4.351,43.51,2.195708212006334,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.8,11.59,4.431,0.0442,1.01,1.07,0.81,0.7,11.588,4.431,44.31,2.1963853700884988,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.82,11.61,4.401,0.0459,1.04,1.0,0.72,0.7,11.608,4.401,44.01,2.20593882186587,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.84,11.63,4.371,0.0469,1.06,1.0,0.72,0.7,11.628,4.371,43.71,2.213043443687197,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.86,11.65,4.457,0.0478,1.07,1.08,0.72,0.8,11.648,4.457,44.57,2.2083581123583143,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.879999999999999,11.67,4.51,0.0488,1.09,1.0,0.72,0.7,11.668,4.51,45.1,2.208695594415288,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.899999999999999,11.69,4.554,0.0496,1.1,1.0,0.72,0.7,11.688,4.554,45.54,2.2074943563698612,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.920000000000002,11.71,4.567,0.0502,1.1,1.0,0.72,0.7,11.708,4.567,45.67,2.2064785021172924,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.940000000000001,11.73,4.573,0.0507,1.1,1.0,0.72,0.7,11.728,4.573,45.73,2.206010697538569,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.96,11.75,4.603,0.05,1.07,1.0,0.72,0.7,11.748,4.603,46.03,2.19682970262947,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-8.98,11.77,4.653,0.05,1.06,1.01,0.72,0.71,11.768,4.653,46.53,2.190651238329345,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.0,11.79,4.753,0.0518,1.08,1.0,0.72,0.7,11.788,4.753,47.53,2.1877009690069444,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.02,11.81,4.912,0.0537,1.1,1.07,0.71,0.8,11.808,4.912,49.12,2.180603892200964,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.04,11.83,4.982,0.055,1.11,1.0,0.72,0.7,11.828,4.982,49.82,2.1778750655556514,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.059999999999999,11.85,5.072,0.0558,1.11,1.01,0.72,0.71,11.848,5.072,50.72,2.1715511825352376,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.079999999999998,11.87,5.148,0.0565,1.1,1.0,0.72,0.7,11.868,5.148,51.48,2.164011676585953,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.100000000000001,11.89,5.175,0.0568,1.09,1.08,0.72,0.8,11.888,5.175,51.75,2.159854680773388,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.120000000000001,11.91,5.261,0.0582,1.1,1.0,0.72,0.7,11.908,5.261,52.61,2.1563565547351744,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.14,11.93,5.401,0.0591,1.1,1.0,0.72,0.7,11.928,5.401,54.01,2.1471160869373933,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.16,11.95,5.511,0.0594,1.08,1.0,0.72,0.7,11.948,5.511,55.11,2.1353490118906024,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.18,11.97,5.604,0.0605,1.08,1.05,0.72,0.77,11.968,5.604,56.04,2.1294693730813368,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.2,11.99,5.694,0.0615,1.08,1.04,0.72,0.75,11.988,5.694,56.94,2.12387956053367,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.219999999999999,12.01,5.803,0.0631,1.08,1.0,0.72,0.7,12.008,5.803,58.03,2.1172370346184777,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.239999999999998,12.03,5.949,0.0654,1.11,1.03,0.72,0.74,12.028,5.949,59.49,2.1156446996507863,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.260000000000002,12.05,6.079,0.0664,1.11,1.07,0.72,0.79,12.048,6.079,60.79,2.1081281463253245,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.280000000000001,12.07,6.126,0.0674,1.12,1.08,0.72,0.8,12.068,6.126,61.26,2.107796874402573,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.3,12.09,6.102,0.0691,1.15,1.0,0.72,0.7,12.088,6.102,61.02,2.1160862118826445,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.32,12.11,6.043,0.07,1.16,1.08,0.72,0.8,12.108,6.043,60.43,2.121721029381909,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.34,12.13,5.966,0.0709,1.18,1.0,0.72,0.7,12.128,5.966,59.66,2.1306497538150766,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.36,12.15,5.923,0.0715,1.19,1.0,0.72,0.7,12.148,5.923,59.23,2.1353703422589323,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.379999999999999,12.17,5.92,0.0731,1.21,1.0,0.72,0.7,12.168,5.92,59.2,2.1399442302487115,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.399999999999999,12.19,5.956,0.0783,1.27,1.0,0.72,0.7,12.188,5.956,59.56,2.150728922409388,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.420000000000002,12.21,6.129,0.0892,1.4,1.08,0.72,0.8,12.208,6.129,61.29,2.167367872835545,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.440000000000001,12.23,6.445,0.1108,1.69,1.07,0.71,0.8,12.228,6.445,64.45,2.20330579204042,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.46,12.25,6.873,0.1268,1.87,1.0,0.71,0.7,12.248,6.873,68.73,2.2117419472449655,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.48,12.27,7.242,0.1209,1.7,1.08,0.72,0.8,12.268,7.242,72.42,2.167108132418652,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.5,12.29,7.332,0.1158,1.48,1.0,0.72,0.7,12.288,7.332,73.32,2.1232377639087563,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.52,12.31,7.415,0.1274,1.37,1.08,0.72,0.8,12.308,7.415,74.15,2.0976975503000035,,,,Sand mixtures,,,Sand mixtures 3,3,11.11,12.33,-8.32,-9.54
-9.54,12.33,8.22,0.15,1.32,1.15,0.72,0.9,12.328,8.22,82.2,2.0531834133632323,,,,Sand mixtures,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.559999999999999,12.35,11.201,0.1767,1.28,1.14,0.81,0.8,12.348,11.201,112.01,1.9442215798986302,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.579999999999998,12.37,16.938,0.2071,1.25,0.93,0.71,0.6,12.368,16.938,169.38,1.8096063655824612,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.600000000000001,12.39,21.159,0.2439,1.24,0.94,0.72,0.6,12.388,21.159,211.59,1.742115926367829,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.620000000000001,12.41,24.329,0.2805,1.22,0.95,0.81,0.5,12.408,24.329,243.29,1.6974576962118473,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.64,12.43,27.038,0.3174,1.21,0.95,0.81,0.5,12.428,27.038,270.38,1.6657570433584834,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.66,12.45,29.358,0.3567,1.24,0.95,0.81,0.5,12.448,29.358,293.58,1.652158817948032,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.68,12.47,31.346,0.394,1.28,0.95,0.81,0.5,12.468,31.346,313.46,1.6461493094220232,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.7,12.49,33.161,0.3976,1.22,0.96,0.81,0.51,12.488,33.161,331.61,1.614894400798091,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.719999999999999,12.51,34.646,0.3828,1.12,0.96,0.81,0.51,12.508,34.646,346.46,1.5736771401590421,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.739999999999998,12.53,36.055,0.3825,1.08,0.95,0.8,0.51,12.528,36.055,360.55,1.550710517536219,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.760000000000002,12.55,37.129,0.3999,1.09,0.95,0.8,0.51,12.548,37.129,371.29,1.5464920386120369,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.780000000000001,12.57,37.91,0.4306,1.16,0.95,0.8,0.51,12.568,37.91,379.1,1.563378438786675,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.8,12.59,38.645,0.4529,1.2,0.95,0.8,0.52,12.588,38.645,386.45,1.5707947448484174,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.82,12.61,38.434,0.4713,1.23,0.95,0.8,0.52,12.608,38.434,384.34,1.5810059756343122,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.84,12.63,38.223,0.4822,1.26,0.95,0.79,0.52,12.628,38.223,382.23,1.5910203297274974,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.86,12.65,38.459,0.4911,1.27,0.95,0.79,0.52,12.648,38.459,384.59,1.5923833877194635,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.879999999999999,12.67,38.678,0.5047,1.31,0.95,0.79,0.53,12.668,38.678,386.78,1.6022372775212084,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.899999999999999,12.69,38.734,0.5164,1.33,0.95,0.79,0.53,12.688,38.734,387.34,1.607388670857459,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.920000000000002,12.71,38.788,0.5255,1.35,0.95,0.79,0.53,12.708,38.788,387.88,1.6124811881468972,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.940000000000001,12.73,38.967,0.5297,1.36,0.94,0.78,0.53,12.728,38.967,389.67,1.614076018149621,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.96,12.75,39.293,0.532,1.37,0.94,0.78,0.53,12.748,39.293,392.93,1.614780042885856,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-9.98,12.77,39.183,0.5482,1.42,0.95,0.78,0.54,12.768,39.183,391.83,1.6285370648621267,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.0,12.79,38.515,0.5641,1.46,0.95,0.78,0.54,12.788,38.515,385.15,1.642724352776881,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.02,12.81,38.242,0.5677,1.48,0.95,0.78,0.54,12.808,38.242,382.42,1.6493670995227316,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.04,12.83,37.85,0.5529,1.46,0.94,0.77,0.54,12.828,37.85,378.5,1.6468088222060324,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.059999999999999,12.85,37.631,0.5348,1.44,0.94,0.77,0.54,12.848,37.631,376.31,1.6431468431773841,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.079999999999998,12.87,37.006,0.5308,1.45,0.95,0.77,0.55,12.868,37.006,370.06,1.6496334995998523,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.100000000000001,12.89,36.172,0.5244,1.47,0.95,0.77,0.55,12.888,36.172,361.72,1.6600343507376607,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.120000000000001,12.91,35.268,0.5172,1.48,0.95,0.77,0.55,12.908,35.268,352.68,1.6685484009258091,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.14,12.93,33.779,0.5074,1.49,0.94,0.76,0.55,12.928,33.779,337.79,1.6814023454593803,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.16,12.95,32.871,0.4953,1.49,0.94,0.76,0.55,12.948,32.871,328.71,1.6880561586908422,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.18,12.97,31.891,0.4858,1.5,0.94,0.76,0.56,12.968,31.891,318.91,1.6979010783924284,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.2,12.99,31.376,0.4731,1.48,0.94,0.76,0.56,12.988,31.376,313.76,1.697156420519867,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.219999999999999,13.01,31.133,0.4651,1.47,0.94,0.76,0.56,13.008,31.133,311.33,1.6966869650922236,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.239999999999998,13.03,31.15,0.4694,1.5,0.94,0.75,0.56,13.028,31.15,311.5,1.7037326614753248,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.260000000000002,13.05,31.249,0.46,1.47,0.94,0.75,0.57,13.048,31.249,312.49,1.6957576396057341,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.280000000000001,13.07,31.329,0.4473,1.44,0.94,0.75,0.57,13.068,31.329,313.29,1.6877983637651086,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.3,13.09,31.279,0.4471,1.44,0.94,0.75,0.57,13.088,31.279,312.79,1.6881987875882494,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.32,13.11,31.087,0.4433,1.44,0.94,0.75,0.57,13.108,31.087,310.87,1.6897441628968974,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.34,13.13,30.884,0.4363,1.43,0.93,0.74,0.57,13.128,30.884,308.84,1.688926150290619,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.36,13.15,30.296,0.4272,1.41,0.94,0.74,0.58,13.148,30.296,302.96,1.6888220803600773,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.379999999999999,13.17,29.966,0.4164,1.39,0.94,0.74,0.58,13.168,29.966,299.66,1.6865929372576578,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.399999999999999,13.19,29.358,0.4079,1.38,0.94,0.74,0.58,13.188,29.358,293.58,1.6893263054544834,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.420000000000002,13.21,28.983,0.4033,1.38,0.94,0.74,0.58,13.208,28.983,289.83,1.6926447303345278,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.440000000000001,13.23,28.816,0.401,1.39,0.93,0.73,0.58,13.228,28.816,288.16,1.6966583082725553,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.46,13.25,28.737,0.3965,1.39,0.94,0.73,0.59,13.248,28.737,287.37,1.697368578223758,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.48,13.27,28.524,0.3896,1.39,0.94,0.73,0.59,13.268,28.524,285.24,1.6992960959193295,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.5,13.29,28.089,0.3841,1.39,0.94,0.73,0.59,13.288,28.089,280.89,1.7032901927915856,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.52,13.31,27.191,0.3823,1.41,0.94,0.73,0.59,13.308,27.191,271.91,1.7167341630368436,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.54,13.33,26.187,0.3796,1.42,0.93,0.72,0.59,13.328,26.187,261.87,1.7290745771201794,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.559999999999999,13.35,25.739,0.3702,1.42,0.94,0.72,0.6,13.348,25.739,257.39,1.733643939813083,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.579999999999998,13.37,25.549,0.3603,1.41,0.94,0.72,0.6,13.368,25.549,255.49,1.7331864277825166,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.600000000000001,13.39,25.257,0.3521,1.4,0.94,0.72,0.6,13.388,25.257,252.57,1.7338150152756502,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.620000000000001,13.41,24.748,0.3417,1.37,0.94,0.72,0.6,13.408,24.748,247.48,1.731893933771245,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.64,13.43,24.536,0.331,1.34,0.86,0.62,0.6,13.428,24.536,245.36,1.7267064742629805,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.66,13.45,24.396,0.3184,1.29,0.94,0.72,0.6,13.448,24.396,243.96,1.7154206299350558,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
-10.68,13.47,24.512,0.3065,1.24,0.87,0.71,0.5,13.468,24.512,245.12,1.7008288607120619,,,,Sand,,,Sand 6,6,12.33,19.81,-9.54,-17.02
