elevation_m_nap,depth_m,qc_mpa,fs_mpa,col_4,col_5,col_6,col_7,rf_percent,col_9,corrected_depth,qt_mpa,qt_over_pa,Isbt,Bqt,peat_boundary_qt_over_pa,organic_clay_boundary_qt_over_pa,soil_type,used_organic_boundary_qt_over_pa,distance_to_used_organic_boundary,layer_id,soil_layer_number,layer_top_depth_m,layer_bottom_depth_m,layer_top_elevation_m_nap,layer_bottom_elevation_m_nap
1.53,0.02,0.16,0.0,0.2,0.2,0.0,0.0,0.0,44.0,0.02,0.16,1.6,,,,,Unknown material,,,Unknown material 1,1,0.02,0.26,1.53,1.29
1.51,0.04,0.54,0.0,1.2,-1.2,0.2,2.1,0.0,45.0,0.039996,0.54,5.4,,,,,Unknown material,,,Unknown material 1,1,0.02,0.26,1.53,1.29
1.49,0.06,0.88,0.0,1.9,-1.8,-0.8,1.7,0.0,46.0,0.059985,0.88,8.8,,,,,Unknown material,,,Unknown material 1,1,0.02,0.26,1.53,1.29
1.47,0.08,1.32,0.002,1.9,-1.4,-1.4,1.2,0.13974,48.0,0.079974,1.32,13.2,2.3776589526282708,,,,Sand mixtures,,,Unknown material 1,1,0.02,0.26,1.53,1.29
1.45,0.1,1.42,0.003,2.2,-2.1,-0.6,1.0,0.1683,49.0,0.099959,1.42,14.2,2.360249638726499,,,,Sand mixtures,,,Unknown material 1,1,0.02,0.26,1.53,1.29
1.4300000000000002,0.12,1.87,0.003,1.8222,-0.6,-0.8,0.9,0.1421,51.0,0.11995,1.87,18.7,2.2295126529492184,,,,Sand mixtures,,,Unknown material 1,1,0.02,0.26,1.53,1.29
1.4100000000000001,0.14,2.48,0.006,1.4445,-0.6,-1.2,0.9,0.25026,53.0,0.13994,2.48,24.8,2.1657120765637807,,,,Sand mixtures,,,Unknown material 1,1,0.02,0.26,1.53,1.29
1.3900000000000001,0.16,2.78,0.007,1.0667,0.0,0.2,1.0,0.26034,55.0,0.15994,2.78,27.8,2.123300903115553,,,,Sand mixtures,,,Unknown material 1,1,0.02,0.26,1.53,1.29
1.37,0.18,2.97,0.009,0.8333,-0.8,-0.4,1.1,0.29963,57.0,0.17994,2.97,29.7,2.1152335268129514,,,,Sand mixtures,,,Unknown material 1,1,0.02,0.26,1.53,1.29
1.35,0.2,3.17,0.011,0.6,-0.4,-0.4,1.4,0.33308,59.0,0.19994,3.17,31.7,2.1043065334916835,,,,Sand mixtures,,,Unknown material 1,1,0.02,0.26,1.53,1.29
1.33,0.22,3.17,0.013,0.0,0.0,0.0,1.8,0.36555,60.0,0.21994,3.17,31.7,2.1188990778502106,,,,Sand mixtures,,,Unknown material 1,1,0.02,0.26,1.53,1.29
1.31,0.24,3.65,0.015,1.4,-1.2,-0.8,2.1,0.39461,61.0,0.23993,3.65,36.5,2.0749643034958973,,,,Sand mixtures,,,Unknown material 1,1,0.02,0.26,1.53,1.29
1.29,0.26,3.94,0.017,1.2667,-0.4,-0.8,2.3,0.41705,62.0,0.25992,3.94,39.4,2.0541860920260953,,,,Sand mixtures,,,Sand 1,1,0.26,2.92,1.29,-1.3699999999999999
1.27,0.28,4.26,0.019,1.1333,-0.8,-1.0,2.5,0.43084,62.0,0.27992,4.26,42.6,2.0291941457512515,,,,Sand,,,Sand 1,1,0.26,2.92,1.29,-1.3699999999999999
1.25,0.3,4.51,0.02,1.0,-1.0,-0.2,2.3,0.41537,63.0,0.29992,4.51,45.1,2.000047072556391,,,,Sand,,,Sand 1,1,0.26,2.92,1.29,-1.3699999999999999
1.23,0.32,4.74,0.023,0.7,-0.6,-0.4,2.4,0.43695,64.0,0.31992,4.74,47.4,1.9898678711773214,,,,Sand,,,Sand 1,1,0.26,2.92,1.29,-1.3699999999999999
1.21,0.34,5.17,0.024,0.4,-0.4,0.0,2.4,0.41622,65.0,0.33992,5.17,51.7,1.9467379068605462,,,,Sand,,,Sand 1,1,0.26,2.92,1.29,-1.3699999999999999
1.19,0.36,5.84,0.026,0.4,-0.4,0.2,2.5,0.41352,66.0,0.35992,5.84,58.4,1.8978766066448751,,,,Sand,,,Sand 1,1,0.26,2.92,1.29,-1.3699999999999999
1.17,0.38,6.41,0.029,0.8,-0.8,-0.2,2.5,0.42266,66.0,0.37991,6.41,64.1,1.8659427208939283,,,,Sand,,,Sand 1,1,0.26,2.92,1.29,-1.3699999999999999
1.15,0.4,7.24,0.031,0.8,-0.6,-0.6,2.5,0.41492,67.0,0.39991,7.24,72.4,1.815248239024345,,,,Sand,,,Sand 1,1,0.26,2.92,1.29,-1.3699999999999999
1.1300000000000001,0.42,7.96,0.033,0.7,-0.6,-0.4,2.4,0.4088,68.0,0.41991,7.96,79.6,1.7757939509995444,,,,Sand,,,Sand 1,1,0.26,2.92,1.29,-1.3699999999999999
1.11,0.44,8.43,0.04,0.4,-0.4,0.2,2.4,0.46296,69.0,0.43991,8.43,84.3,1.7800718287213761,,,,Sand,,,Sand 1,1,0.26,2.92,1.29,-1.3699999999999999
1.09,0.46,9.1,0.042,0.6,-0.4,-0.4,2.5,0.4577,70.0,0.45991,9.1,91.0,1.7488335133597694,,,,Sand,,,Sand 1,1,0.26,2.92,1.29,-1.3699999999999999
1.07,0.48,9.62,0.044,0.7,-0.6,-0.4,2.4,0.45643,70.0,0.47991,9.62,96.2,1.727410581760245,,,,Sand,,,Sand 1,1,0.26,2.92,1.29,-1.3699999999999999
1.05,0.5,9.98,0.048,0.6,-0.6,0.0,2.4,0.47779,71.0,0.49991,9.98,99.8,1.723973389353777,,,,Sand,,,Sand 1,1,0.26,2.92,1.29,-1.3699999999999999
1.03,0.52,10.38,0.051,0.6,-0.6,-0.2,2.4,0.48938,72.0,0.5199,10.38,103.8,1.7149339271053607,,,,Sand,,,Sand 1,1,0.26,2.92,1.29,-1.3699999999999999
