index,soil_id,top_elevation_m_nap,bottom_elevation_m_nap,qc_mpa_mean,gamma_unsat_kn_m3,gamma_sat_kn_m3,E100_mpa,c_prime_kpa,phi_prime_deg,dilatancy_deg,interpolation_status
1,Organic clay 1,1.45,1.31,0.64,15.5,15.5,1.5,0.5,15.0,0.0,above_range_clipped
2,Sand mixtures 1,1.31,0.99,3.44,18.5,20.5,22.5,0.0,27.5,0.0,below_range_clipped
3,Sand 1,0.99,-0.05,12.44,17.7,19.7,37.31,0.0,31.9,1.9,interpolated
4,Sand mixtures 2,-0.05,-0.95,2.19,18.5,20.5,22.5,0.0,27.5,0.0,below_range_clipped
5,Peat 1,-0.95,-1.71,0.83,12.5,12.5,0.75,3.75,15.0,0.0,above_range_clipped
6,Sand 2,-1.71,-3.83,10.79,17.6,19.6,32.36,0.0,31.4,1.4,interpolated
7,Sand mixtures 3,-3.83,-4.89,3.43,18.5,20.5,22.5,0.0,27.5,0.0,below_range_clipped
8,Sand 3,-4.89,-15.05,12.44,17.7,19.7,37.31,0.0,31.9,1.9,interpolated
9,Sand 4,-15.05,-33.59,32.88,19.5,21.5,92.5,0.0,37.5,7.5,above_range_clipped
