soil_id,top_elevation_m_nap,bottom_elevation_m_nap,soil depth_m,qc_mpa_mean,gamma_unsat_kn_m3,gamma_sat_kn_m3,E100_mpa,c_prime_kpa,phi_prime_deg,dilatancy_deg,interpolation_status
Organic clay 1,1.45,1.31,0.1399999999999999,0.64,15.5,15.5,1.5,0.5,15.0,0.0,above_range_clipped
Sand mixtures 1,1.31,0.99,0.32000000000000006,3.44,18.5,20.5,22.5,0.0,27.5,0.0,below_range_clipped
Sand 1,0.99,-0.05,1.04,12.44,17.7,19.7,37.31,0.0,31.9,1.9,interpolated
Sand mixtures 2,-0.05,-0.95,0.8999999999999999,2.19,18.5,20.5,22.5,0.0,27.5,0.0,below_range_clipped
Peat 1,-0.95,-1.71,0.7600000000000002,0.83,12.5,12.5,0.75,3.75,15.0,0.0,above_range_clipped
Sand 2,-1.71,-3.83,2.12,10.79,17.6,19.6,32.36,0.0,31.4,1.4,interpolated
Sand mixtures 3,-3.83,-4.89,1.0600000000000005,3.43,18.5,20.5,22.5,0.0,27.5,0.0,below_range_clipped
Sand 3,-4.89,-15.05,10.159999999999998,12.44,17.7,19.7,37.31,0.0,31.9,1.9,interpolated
Sand 4,-15.05,-33.59,18.540000000000006,32.88,19.5,21.5,92.5,0.0,37.5,7.5,above_range_clipped
