elevation_m_nap,depth_m,qc_mpa,fs_mpa,col_4,col_5,col_6,col_7,rf_percent,col_9,corrected_depth,qt_mpa,qt_over_pa,Isbt,Bqt,peat_boundary_qt_over_pa,organic_clay_boundary_qt_over_pa,soil_type,used_organic_boundary_qt_over_pa,distance_to_used_organic_boundary,layer_id,soil_layer_number,layer_top_depth_m,layer_bottom_depth_m,layer_top_elevation_m_nap,layer_bottom_elevation_m_nap
1.48,0.02,0.21,0.0203,1.0,0.6,-0.8,0.0,3.3279,55.0,0.02,0.21,2.1,3.597732704097591,,,9.605518154603487,Organic clay,9.605518154603487,-7.505518154603488,Organic clay 1,1,0.02,0.4,1.48,1.1
1.46,0.04,0.76,0.0189,1.2,1.2,0.2,2.6,2.8492,56.0,0.039996,0.76,7.6,3.0835990603814762,,,7.742880349500203,Organic clay,7.742880349500203,-0.14288034950020378,Organic clay 1,1,0.02,0.4,1.48,1.1
1.44,0.06,0.7267,0.0174,2.0,2.0,0.6,2.4,2.3289,56.0,0.059983,0.7267,7.267,3.053534950179251,,,,Clay & silt,,,Organic clay 1,1,0.02,0.4,1.48,1.1
1.42,0.08,0.6933,0.0173,1.9556,0.6,-0.8,2.5,2.0,57.0,0.079972,0.6933,6.933000000000001,3.037365237055603,,,,Clay & silt,,,Organic clay 1,1,0.02,0.4,1.48,1.1
1.4,0.1,0.66,0.0171,1.9111,1.2,0.0,2.5,1.5493,58.0,0.099961,0.66,6.6,3.002232425523051,,,,Clay & silt,,,Organic clay 1,1,0.02,0.4,1.48,1.1
1.38,0.12,0.93,0.017,1.8667,1.0,-0.6,2.5,1.3052,59.0,0.11995,0.93,9.3,2.835775164033967,,,,Silty clay / clayey silt,,,Organic clay 1,1,0.02,0.4,1.48,1.1
1.3599999999999999,0.14,1.25,0.018,2.3333,0.2,-1.0,2.6,1.1685,60.0,0.13993,1.25,12.5,2.699915516919863,,,,Silty clay / clayey silt,,,Organic clay 1,1,0.02,0.4,1.48,1.1
1.34,0.16,1.69,0.0157,2.8,2.7,0.6,2.5,0.86561,60.0,0.15991,1.69,16.9,2.5231858541157943,,,,Sand mixtures,,,Organic clay 1,1,0.02,0.4,1.48,1.1
1.32,0.18,2.12,0.0153,2.7111,2.1,-0.2,2.5,0.71958,61.0,0.17989,2.12,21.2,2.399040494545477,,,,Sand mixtures,,,Organic clay 1,1,0.02,0.4,1.48,1.1
1.3,0.2,2.35,0.0148,2.6222,2.9,0.6,2.5,0.60687,62.0,0.19987,2.35,23.5,2.3263097472580356,,,,Sand mixtures,,,Organic clay 1,1,0.02,0.4,1.48,1.1
1.28,0.22,2.63,0.0144,2.5333,1.2,0.0,2.6,0.52555,63.0,0.21985,2.63,26.3,2.2555345721562197,,,,Sand mixtures,,,Organic clay 1,1,0.02,0.4,1.48,1.1
1.26,0.24,2.88,0.015,2.0667,1.0,-0.8,2.5,0.49689,64.0,0.23983,2.88,28.8,2.20954190412087,,,,Sand mixtures,,,Organic clay 1,1,0.02,0.4,1.48,1.1
1.24,0.26,3.16,0.016,1.9383,1.6,-0.4,2.5,0.48892,64.0,0.25982,3.16,31.6,2.169987643966459,,,,Sand mixtures,,,Organic clay 1,1,0.02,0.4,1.48,1.1
1.22,0.28,3.43,0.018,1.8099,1.6,0.0,2.5,0.51064,65.0,0.27981,3.43,34.3,2.145806138085661,,,,Sand mixtures,,,Organic clay 1,1,0.02,0.4,1.48,1.1
1.2,0.3,3.66,0.02,1.8214,-0.4,-0.6,2.5,0.53156,66.0,0.2998,3.66,36.6,2.1281173628526266,,,,Sand mixtures,,,Organic clay 1,1,0.02,0.4,1.48,1.1
1.18,0.32,3.92,0.022,1.8329,2.1,-0.8,2.5,0.55086,67.0,0.31979,3.92,39.2,2.108472301678275,,,,Sand mixtures,,,Organic clay 1,1,0.02,0.4,1.48,1.1
1.16,0.34,4.15,0.024,1.8444,0.0,-0.8,2.5,0.57007,67.0,0.33978,4.15,41.5,2.0933613347670903,,,,Sand mixtures,,,Organic clay 1,1,0.02,0.4,1.48,1.1
1.1400000000000001,0.36,4.37,0.026,2.1,2.0,-0.8,2.5,0.58907,68.0,0.35977,4.37,43.7,2.080280912171489,,,,Sand mixtures,,,Organic clay 1,1,0.02,0.4,1.48,1.1
1.12,0.38,4.53,0.027,2.2,1.2,0.0,2.5,0.58568,69.0,0.37975,4.53,45.3,2.0653602074001234,,,,Sand mixtures,,,Organic clay 1,1,0.02,0.4,1.48,1.1
1.1,0.4,4.73,0.029,2.3,2.5,0.0,2.6,0.60495,70.0,0.39974,4.73,47.3,2.055715311704147,,,,Sand mixtures,,,Sand 1,1,0.4,1.46,1.1,0.040000000000000036
1.08,0.42,4.89,0.031,2.4,1.0,-0.4,2.5,0.62078,71.0,0.41972,4.89,48.9,2.0486346079434274,,,,Sand,,,Sand 1,1,0.4,1.46,1.1,0.040000000000000036
1.06,0.44,5.06,0.033,2.3,2.0,0.2,2.5,0.62932,71.0,0.4397,5.06,50.6,2.0387063545183715,,,,Sand,,,Sand 1,1,0.4,1.46,1.1,0.040000000000000036
1.04,0.46,5.23,0.035,2.2,2.1,-0.6,2.5,0.62978,72.0,0.45969,5.23,52.3,2.026448192177211,,,,Sand,,,Sand 1,1,0.4,1.46,1.1,0.040000000000000036
1.02,0.48,5.39,0.036,1.8,1.8,-0.2,2.5,0.60555,73.0,0.47968,5.39,53.9,2.0065837288270236,,,,Sand,,,Sand 1,1,0.4,1.46,1.1,0.040000000000000036
