elevation_m_nap,depth_m,qc_mpa,fs_mpa,col_4,col_5,col_6,col_7,rf_percent,col_9,corrected_depth,qt_mpa,qt_over_pa,Isbt,Bqt,peat_boundary_qt_over_pa,organic_clay_boundary_qt_over_pa,soil_type,used_organic_boundary_qt_over_pa,distance_to_used_organic_boundary,layer_id,soil_layer_number,layer_top_depth_m,layer_bottom_depth_m,layer_top_elevation_m_nap,layer_bottom_elevation_m_nap
1.0100000000000002,0.58,8.65,0.052,1.3,-1.2,-0.6,2.3,0.58965,150.0,0.57971,8.65,86.5,1.8251894936313502,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.9900000000000001,0.6,8.77,0.054,1.2926,-1.0,-0.2,2.4,0.607,151.0,0.59971,8.77,87.7,1.8270516664182124,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.9700000000000001,0.62,8.91,0.056,1.2852,-1.2,-0.8,2.4,0.6257,151.0,0.6197,8.91,89.1,1.828598358215383,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.9500000000000001,0.64,9.07,0.055,1.2778,-0.8,-0.8,2.4,0.61188,152.0,0.6397,9.07,90.7,1.8167852578606658,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.93,0.66,9.18,0.056,1.3889,-0.8,-0.4,2.3,0.62076,153.0,0.65969,9.18,91.8,1.8159123478780321,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.91,0.68,9.19,0.057,1.5,-1.2,-1.0,2.0,0.63193,154.0,0.67969,9.19,91.9,1.8198525493712652,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.8900000000000001,0.7,9.13,0.057,1.3,-1.0,-0.8,1.8,0.63563,155.0,0.69968,9.13,91.3,1.823629811693492,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.8700000000000001,0.72,9.01,0.056,1.2333,-0.4,-0.6,1.6,0.63205,156.0,0.71968,9.01,90.1,1.8270173651291697,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.8500000000000001,0.74,8.91,0.054,1.1667,-1.0,-0.4,1.9,0.61785,157.0,0.73967,8.91,89.1,1.8255564459933125,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.8300000000000001,0.76,8.76,0.053,1.1,-0.8,-0.8,2.1,0.61619,158.0,0.75967,8.76,87.6,1.8310563541228582,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.81,0.78,8.49,0.051,1.1,-0.8,-0.8,2.2,0.60248,159.0,0.77966,8.49,84.9,1.8370766940077905,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.79,0.8,8.21,0.05,1.1,-0.4,-0.4,2.4,0.59862,160.0,0.79966,8.21,82.1,1.8478037703007593,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.7700000000000001,0.82,8.22,0.052,1.1,-0.8,-1.0,2.7,0.63059,161.0,0.81966,8.22,82.2,1.859652593827787,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.7500000000000001,0.84,8.08,0.049,1.1,-0.8,-0.8,2.5,0.60031,162.0,0.83965,8.08,80.8,1.8543023081533292,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.7300000000000001,0.86,8.04,0.047,1.1,-0.8,-0.8,2.3,0.57828,162.0,0.85965,8.04,80.39999999999999,1.8474357966010664,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.7100000000000001,0.88,8.11,0.047,1.3,-0.8,-1.0,2.4,0.57669,163.0,0.87964,8.11,81.1,1.8436116527737911,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.6900000000000001,0.9,8.06,0.046,1.3,-0.8,-1.0,2.3,0.56123,164.0,0.89964,8.06,80.60000000000001,1.839641851676008,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.67,0.92,8.09,0.048,1.3,-0.8,-0.4,2.4,0.5798,165.0,0.91963,8.09,80.9,1.8457629483219045,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.6500000000000001,0.94,8.21,0.049,1.3,-0.8,-1.4,2.3,0.58342,166.0,0.93963,8.21,82.1,1.841800033184771,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.6300000000000001,0.96,8.39,0.05,1.3,-1.0,-0.8,2.4,0.58462,167.0,0.95962,8.39,83.9,1.8343314072321923,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.6100000000000001,0.98,8.59,0.051,1.1,-0.8,-0.8,2.4,0.58186,167.0,0.97962,8.59,85.9,1.8246052953610252,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.5900000000000001,1.0,8.74,0.052,1.1,-0.8,-0.8,2.3,0.57578,168.0,0.99962,8.74,87.4,1.8158139370896038,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.5700000000000001,1.02,9.0,0.053,1.1,-0.8,-0.8,2.4,0.56473,169.0,1.0196,9.0,90.0,1.8005541996606311,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.55,1.04,9.34,0.056,1.3,-0.8,-1.0,2.4,0.57106,170.0,1.0396,9.34,93.4,1.7896554737788257,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.53,1.06,9.76,0.06,1.4,-1.0,-1.0,2.4,0.58373,171.0,1.0596,9.76,97.6,1.7789443438936234,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.51,1.08,10.22,0.063,1.4,-0.8,-0.8,2.3,0.58178,171.0,1.0796,10.22,102.2,1.7615202397297305,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.49,1.1,11.04,0.064,1.4,-1.0,-0.8,2.4,0.5592,172.0,1.0996,11.04,110.4,1.7241239746318873,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.47,1.12,11.76,0.076,1.4,-1.0,-1.0,2.4,0.62532,173.0,1.1196,11.76,117.6,1.729544329628911,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.4500000000000002,1.14,12.37,0.074,1.3667,-1.0,-0.6,2.4,0.57226,174.0,1.1396,12.37,123.7,1.6892466018010792,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.43000000000000016,1.16,13.14,0.077,1.3333,-0.8,-0.4,2.4,0.56036,175.0,1.1596,13.14,131.4,1.6625952791430159,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.41000000000000014,1.18,13.93,0.083,1.3,-1.0,-0.8,2.4,0.57035,176.0,1.1796,13.93,139.3,1.646589737610545,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.3900000000000001,1.2,15.01,0.109,1.3,-1.0,-0.8,2.4,0.70751,176.0,1.1996,15.01,150.1,1.6786240531034633,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.3700000000000001,1.22,15.98,0.108,1.3,-0.8,-0.6,2.3,0.66426,177.0,1.2196,15.98,159.8,1.640212334420846,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.3500000000000001,1.24,16.7,0.11,1.3,-1.0,-1.0,2.0,0.64224,178.0,1.2396,16.7,167.0,1.616130578326847,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.33000000000000007,1.26,17.53,0.121,1.3,-1.0,-0.8,2.3,0.674,179.0,1.2595,17.53,175.3,1.6134740059573545,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.31000000000000005,1.28,18.59,0.126,1.2926,-0.6,0.6,2.4,0.67407,180.0,1.2795,18.59,185.9,1.594212080832775,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.29000000000000004,1.3,19.19,0.126,1.2852,-1.0,-0.8,2.4,0.65213,181.0,1.2995,19.19,191.9,1.5743691468655046,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.27,1.32,20.09,0.132,1.2778,-1.0,-0.6,2.4,0.66428,182.0,1.3195,20.09,200.9,1.5647465622940537,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.25,1.34,20.53,0.136,1.3,-1.0,-0.8,2.1,0.66847,183.0,1.3395,20.53,205.3,1.5595703149255686,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.22999999999999998,1.36,20.93,0.142,1.1,-1.0,-0.6,2.9,0.68595,183.0,1.3595,20.93,209.3,1.5609244467647894,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.2100000000000002,1.38,21.01,0.14,1.1,-1.0,-0.6,2.8,0.6656,184.0,1.3795,21.01,210.1,1.5508771654153615,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
0.19000000000000017,1.4,21.1,0.146,1.0667,-0.8,-0.4,2.5,0.68529,185.0,1.3995,21.1,211.0,1.5580562984564097,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
