cpt_name,n_points,centre_rf_percent,centre_qt_over_pa,std_log10_rf_percent,std_log10_qt_over_pa
2300654_S13,520,1.0302157742109654,136.52099206185576,0.09494417495947503,0.18087286063115268
2300654_S6,497,0.79488260320609,144.47152345227158,0.07874773347831543,0.25014887924429885
