elevation_m_nap,depth_m,qc_mpa,fs_mpa,col_4,col_5,col_6,col_7,rf_percent,col_9,corrected_depth,qt_mpa,qt_over_pa,Isbt,Bqt,peat_boundary_qt_over_pa,organic_clay_boundary_qt_over_pa,soil_type,used_organic_boundary_qt_over_pa,distance_to_used_organic_boundary,layer_id,soil_layer_number,layer_top_depth_m,layer_bottom_depth_m,layer_top_elevation_m_nap,layer_bottom_elevation_m_nap
1.41,0.02,0.49,0.0223,0.6,-0.2,-0.6,0.0,2.3474,47.0,0.02,0.49,4.9,3.2026984180468774,,,,Clay & silt,,,Clay & silt 1,1,0.02,0.38,1.41,1.0499999999999998
1.39,0.04,0.95,0.0209,1.1,-0.4,1.0,2.3,1.9472,48.0,0.039996,0.95,9.5,2.9137195933975146,,,,Silty clay / clayey silt,,,Clay & silt 1,1,0.02,0.38,1.41,1.0499999999999998
1.3699999999999999,0.06,1.0267,0.0205,1.5333,0.2,0.0,0.1,1.6922,62.0,0.059989,1.0267,10.267000000000001,2.8535087276993054,,,,Silty clay / clayey silt,,,Clay & silt 1,1,0.02,0.38,1.41,1.0499999999999998
1.3499999999999999,0.08,1.1033,0.0202,1.9667,-0.4,0.8,2.0,1.4963,63.0,0.079977,1.1033,11.033,2.799623792126841,,,,Silty clay / clayey silt,,,Clay & silt 1,1,0.02,0.38,1.41,1.0499999999999998
1.3299999999999998,0.1,1.18,0.0198,2.4,-2.3,0.6,1.6,1.2336,64.0,0.09996,1.18,11.8,2.7331571691099654,,,,Silty clay / clayey silt,,,Clay & silt 1,1,0.02,0.38,1.41,1.0499999999999998
1.31,0.12,1.69,0.02,2.4,1.8,-1.6,1.2,1.0951,65.0,0.11994,1.69,16.9,2.571632915228986,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.38,1.41,1.0499999999999998
1.29,0.14,2.04,0.019,2.2667,0.2,-1.6,0.9,0.91936,67.0,0.13993,2.04,20.4,2.4632977873390876,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.38,1.41,1.0499999999999998
1.27,0.16,2.32,0.0177,2.1333,0.4,-1.2,0.9,0.76458,69.0,0.15991,2.32,23.2,2.376239253924404,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.38,1.41,1.0499999999999998
1.25,0.18,2.53,0.0174,2.0,-2.0,-0.2,1.0,0.67475,71.0,0.1799,2.53,25.3,2.317906725991472,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.38,1.41,1.0499999999999998
1.23,0.2,2.72,0.0171,1.4,-1.0,-1.0,0.9,0.60935,73.0,0.19989,2.72,27.2,2.2699641105648682,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.38,1.41,1.0499999999999998
1.21,0.22,2.95,0.0168,1.4,-1.2,-0.8,0.9,0.55768,75.0,0.21989,2.95,29.5,2.2213986744300818,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.38,1.41,1.0499999999999998
1.19,0.24,3.09,0.017,0.8,0.8,-0.2,1.0,0.53104,77.0,0.23989,3.09,30.9,2.194044191364963,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.38,1.41,1.0499999999999998
1.17,0.26,3.29,0.018,1.0,0.2,-1.0,0.9,0.53195,79.0,0.25988,3.29,32.9,2.169819222031352,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.38,1.41,1.0499999999999998
1.15,0.28,3.51,0.02,0.2,0.2,0.0,0.9,0.56239,81.0,0.27988,3.51,35.1,2.1553226258526386,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.38,1.41,1.0499999999999998
1.13,0.3,3.69,0.021,0.6,-0.6,0.2,0.9,0.56414,83.0,0.29988,3.69,36.9,2.1365629289394303,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.38,1.41,1.0499999999999998
1.1099999999999999,0.32,3.83,0.022,0.7,-0.4,-0.6,0.9,0.56266,85.0,0.31988,3.83,38.3,2.1216494169203455,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.38,1.41,1.0499999999999998
1.0899999999999999,0.34,3.99,0.023,0.4,0.0,0.4,1.0,0.55825,87.0,0.33988,3.99,39.9,2.1042861291141652,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.38,1.41,1.0499999999999998
1.0699999999999998,0.36,4.1,0.024,0.8,-0.2,0.8,0.9,0.55109,89.0,0.35988,4.1,41.0,2.091219872684059,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.38,1.41,1.0499999999999998
1.0499999999999998,0.38,4.28,0.025,0.8,-0.2,0.8,0.9,0.54083,91.0,0.37988,4.28,42.8,2.07089687177413,,,,Sand mixtures,,,Sand 1,1,0.38,1.42,1.0499999999999998,0.010000000000000009
1.0299999999999998,0.4,4.59,0.027,1.6,0.0,-1.6,0.9,0.54836,93.0,0.39987,4.59,45.9,2.046789806274062,,,,Sand,,,Sand 1,1,0.38,1.42,1.0499999999999998,0.010000000000000009
1.01,0.42,4.97,0.03,1.4333,-0.2,-0.6,1.0,0.57075,95.0,0.41986,4.97,49.7,2.024662513800415,,,,Sand,,,Sand 1,1,0.38,1.42,1.0499999999999998,0.010000000000000009
0.99,0.44,5.39,0.031,1.4222,0.0,0.0,0.9,0.54952,97.0,0.43986,5.39,53.9,1.9858605056912713,,,,Sand,,,Sand 1,1,0.38,1.42,1.0499999999999998,0.010000000000000009
0.97,0.46,5.83,0.033,1.4111,-0.4,-1.0,1.0,0.54399,99.0,0.45985,5.83,58.3,1.9539446446856283,,,,Sand,,,Sand 1,1,0.38,1.42,1.0499999999999998,0.010000000000000009
0.95,0.48,6.24,0.036,1.4,-0.6,-0.6,0.9,0.55674,101.0,0.47984,6.24,62.4,1.9332592337167998,,,,Sand,,,Sand 1,1,0.38,1.42,1.0499999999999998,0.010000000000000009
0.9299999999999999,0.5,6.65,0.039,1.7,-0.4,0.0,0.9,0.56914,103.0,0.49984,6.65,66.5,1.9142227779941194,,,,Sand,,,Sand 1,1,0.38,1.42,1.0499999999999998,0.010000000000000009
