elevation_m_nap,depth_m,qc_mpa,fs_mpa,col_4,col_5,col_6,col_7,rf_percent,col_9,corrected_depth,qt_mpa,qt_over_pa,Isbt,Bqt,peat_boundary_qt_over_pa,organic_clay_boundary_qt_over_pa,soil_type,used_organic_boundary_qt_over_pa,distance_to_used_organic_boundary,layer_id,soil_layer_number,layer_top_depth_m,layer_bottom_depth_m,layer_top_elevation_m_nap,layer_bottom_elevation_m_nap
1.57,0.02,0.31,0.003,0.3,0.2,-0.2,0.0,0.39683,35.0,0.02,0.31,3.1,3.0890774482804755,,,,Clay & silt,,,Clay & silt 1,1,0.02,0.2,1.57,1.3900000000000001
1.55,0.04,0.52,0.004,1.1,1.0,0.4,2.5,0.41667,35.0,0.039996,0.52,5.2,2.879192348082528,,,,Silty clay / clayey silt,,,Clay & silt 1,1,0.02,0.2,1.57,1.3900000000000001
1.53,0.06,0.76,0.006,1.7,-1.0,-1.4,2.5,0.51345,36.0,0.059988,0.76,7.6,2.7513111558526973,,,,Silty clay / clayey silt,,,Clay & silt 1,1,0.02,0.2,1.57,1.3900000000000001
1.51,0.08,0.73,0.007,1.7333,-0.6,-1.2,2.5,0.50633,37.0,0.079978,0.73,7.3,2.765744620063123,,,,Silty clay / clayey silt,,,Clay & silt 1,1,0.02,0.2,1.57,1.3900000000000001
1.49,0.1,1.46,0.01,1.7667,-0.2,-0.6,2.5,0.57845,38.0,0.099969,1.46,14.6,2.506163383619844,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.2,1.57,1.3900000000000001
1.4700000000000002,0.12,1.98,0.012,1.8,0.4,-1.8,2.5,0.56075,38.0,0.11996,1.98,19.8,2.3794743363738604,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.2,1.57,1.3900000000000001
1.4500000000000002,0.14,2.42,0.013,2.0333,-1.6,-0.6,2.5,0.50363,39.0,0.13995,2.42,24.2,2.280889325555064,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.2,1.57,1.3900000000000001
1.4300000000000002,0.16,2.88,0.015,2.2667,-1.0,-0.2,2.5,0.48544,40.0,0.15993,2.88,28.8,2.205362605050814,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.2,1.57,1.3900000000000001
1.4100000000000001,0.18,3.08,0.017,2.5,1.8,-1.8,2.5,0.47753,41.0,0.17991,3.08,30.8,2.175854648363239,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.2,1.57,1.3900000000000001
1.3900000000000001,0.2,3.81,0.019,1.0,0.2,-1.0,2.5,0.47264,42.0,0.19991,3.81,38.1,2.0901648776549164,,,,Sand mixtures,,,Sand 1,1,0.2,3.32,1.3900000000000001,-1.7299999999999998
1.37,0.22,4.29,0.021,0.7,0.4,-0.6,2.5,0.47046,42.0,0.21991,4.29,42.9,2.0428313637275024,,,,Sand,,,Sand 1,1,0.2,3.32,1.3900000000000001,-1.7299999999999998
1.35,0.24,4.8,0.024,0.8,-0.2,-0.8,2.5,0.49231,43.0,0.23991,4.8,48.0,2.0079435447668956,,,,Sand,,,Sand 1,1,0.2,3.32,1.3900000000000001,-1.7299999999999998
1.33,0.26,5.22,0.029,1.1,-1.0,-0.6,2.5,0.54769,44.0,0.2599,5.22,52.2,1.9973601705197175,,,,Sand,,,Sand 1,1,0.2,3.32,1.3900000000000001,-1.7299999999999998
1.31,0.28,5.66,0.031,1.8,-1.2,-1.4,2.5,0.54904,45.0,0.27989,5.66,56.6,1.967119523241734,,,,Sand,,,Sand 1,1,0.2,3.32,1.3900000000000001,-1.7299999999999998
1.29,0.3,5.97,0.034,1.9667,0.4,-1.0,2.5,0.56868,46.0,0.29988,5.97,59.7,1.9545051793191128,,,,Sand,,,Sand 1,1,0.2,3.32,1.3900000000000001,-1.7299999999999998
