top_elevation_m_nap,bottom_elevation_m_nap,top_depth_m,bottom_depth_m,soil_type,thickness_m,soil_layer_number,layer_id
1.57,1.3900000000000001,0.02,0.2,Clay & silt,0.18000000000000002,1,Clay & silt 1
1.3900000000000001,-1.7299999999999998,0.2,3.32,Sand,3.1199999999999997,1,Sand 1
-1.7299999999999998,-28.49,3.32,30.08,Sand,26.759999999999998,2,Sand 2
-28.49,-33.449999999999996,30.08,35.04,Sand,4.960000000000001,3,Sand 3
