elevation_m_nap,depth_m,qc_mpa,fs_mpa,col_4,col_5,col_6,col_7,rf_percent,col_9,corrected_depth,qt_mpa,qt_over_pa,Isbt,Bqt,peat_boundary_qt_over_pa,organic_clay_boundary_qt_over_pa,soil_type,used_organic_boundary_qt_over_pa,distance_to_used_organic_boundary,layer_id,soil_layer_number,layer_top_depth_m,layer_bottom_depth_m,layer_top_elevation_m_nap,layer_bottom_elevation_m_nap
0.29000000000000004,1.2,15.28,0.089,0.6,-0.2,0.6,2.4,0.60049,89.0,1.1997,15.28,152.8,1.6280333349582303,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
0.27,1.22,15.8,0.089,0.6,-0.4,0.4,2.4,0.58432,90.0,1.2197,15.8,158.0,1.6092832280312301,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
0.25,1.24,15.77,0.118,0.4,-0.2,0.4,2.4,0.76234,91.0,1.2397,15.77,157.7,1.6831945742033343,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
0.22999999999999998,1.26,15.49,0.128,0.3,-0.2,0.2,2.3,0.82969,91.0,1.2597,15.49,154.9,1.7133002362559495,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
0.20999999999999996,1.28,15.51,0.124,0.7,-0.4,0.6,2.4,0.81265,92.0,1.2797,15.51,155.1,1.7069025106625029,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
0.18999999999999995,1.3,15.8,0.119,0.8,0.0,0.8,2.3,0.79393,93.0,1.2997,15.8,158.0,1.6941738419308556,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
0.16999999999999993,1.32,15.59,0.109,0.3,-0.2,0.2,2.4,0.74162,94.0,1.3197,15.59,155.9,1.679171701492858,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
0.1499999999999999,1.34,14.18,0.106,0.6,-0.2,0.6,2.0,0.73477,95.0,1.3397,14.18,141.8,1.7081283497150022,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
0.1299999999999999,1.36,13.93,0.103,0.8,-0.2,0.8,2.2,0.72747,96.0,1.3597,13.93,139.3,1.7113531274323184,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
0.1100000000000001,1.38,13.64,0.099,0.6,-0.2,0.6,2.4,0.71358,97.0,1.3797,13.64,136.4,1.7131841202584435,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
0.09000000000000008,1.4,13.44,0.0937,0.7,-0.4,0.6,2.4,0.68607,98.0,1.3997,13.44,134.4,1.707573360183146,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
0.07000000000000006,1.42,13.32,0.0883,0.7,-0.4,0.6,2.3,0.64411,98.0,1.4197,13.32,133.2,1.693846996787767,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
0.050000000000000044,1.44,13.37,0.083,0.2,0.0,0.2,2.4,0.59847,99.0,1.4397,13.37,133.7,1.6733428555241037,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
0.030000000000000027,1.46,13.52,0.083,1.1,-0.4,1.0,2.8,0.58637,100.0,1.4597,13.52,135.2,1.6641715096538074,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
0.010000000000000009,1.48,13.86,0.083,1.0667,-0.4,0.2,2.6,0.56825,101.0,1.4797,13.86,138.6,1.6474040321466499,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.010000000000000009,1.5,14.59,0.084,1.0333,-0.2,0.8,2.3,0.55227,101.0,1.4997,14.59,145.9,1.6221057296209567,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.030000000000000027,1.52,15.21,0.09,1.0,-0.2,1.0,2.4,0.56342,102.0,1.5197,15.21,152.1,1.6128008051136102,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.050000000000000044,1.54,15.93,0.096,0.6,-0.2,0.6,2.3,0.56999,103.0,1.5397,15.93,159.3,1.5998730269039272,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.07000000000000006,1.56,17.05,0.098,0.7,-0.6,0.4,2.4,0.55246,104.0,1.5597,17.05,170.5,1.568231299185754,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.09000000000000008,1.58,18.15,0.104,0.8,-0.6,0.6,2.4,0.55989,105.0,1.5797,18.15,181.5,1.5504975580453058,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.1100000000000001,1.6,19.48,0.109,0.7,-0.4,0.6,2.3,0.5632,106.0,1.5997,19.48,194.8,1.528252666792848,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.13000000000000012,1.62,20.47,0.112,0.9,-0.4,0.8,2.4,0.55878,106.0,1.6197,20.47,204.7,1.5094908820401403,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.1499999999999999,1.64,21.03,0.117,0.9,-0.4,0.8,2.4,0.56834,107.0,1.6397,21.03,210.3,1.5052703818642652,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.16999999999999993,1.66,21.28,0.125,0.7,-0.4,0.6,2.3,0.59623,108.0,1.6597,21.28,212.8,1.5149513173716707,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.18999999999999995,1.68,21.44,0.129,1.3,-1.0,0.8,2.4,0.6104,109.0,1.6797,21.44,214.4,1.5192332184840174,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.20999999999999996,1.7,21.45,0.133,0.9,-0.4,0.8,2.4,0.6288,110.0,1.6997,21.45,214.5,1.5276503464634843,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.22999999999999998,1.72,21.39,0.135,0.9,-0.4,0.8,2.4,0.64122,111.0,1.7197,21.39,213.9,1.5342304117807304,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.25,1.74,21.18,0.137,0.8,-0.6,0.6,2.4,0.65664,111.0,1.7397,21.18,211.8,1.5443294396329639,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.27,1.76,20.83,0.137,0.7,-0.4,0.6,2.4,0.66655,112.0,1.7597,20.83,208.3,1.5540602211988872,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.29000000000000004,1.78,20.61,0.137,1.1,-0.4,1.0,2.4,0.67876,113.0,1.7797,20.61,206.1,1.5627740529782927,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.31000000000000005,1.8,20.25,0.135,1.0556,-0.4,0.8,2.4,0.68471,114.0,1.7997,20.25,202.5,1.5709872845848534,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.33000000000000007,1.82,19.76,0.134,1.0111,-0.8,0.8,2.3,0.69896,115.0,1.8197,19.76,197.6,1.5848769848139606,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.3500000000000001,1.84,18.96,0.132,0.9667,0.0,0.6,2.2,0.71001,116.0,1.8396,18.96,189.6,1.6027654211710678,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.3700000000000001,1.86,18.49,0.128,0.8333,-0.4,0.8,2.0,0.71294,117.0,1.8596,18.49,184.9,1.6120804872796783,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.3899999999999999,1.88,17.65,0.125,0.7,-0.4,0.6,2.3,0.72202,117.0,1.8796,17.65,176.5,1.6308347377359662,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.4099999999999999,1.9,16.82,0.121,0.8,-0.6,0.6,2.4,0.72607,118.0,1.8996,16.82,168.2,1.648175799309334,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.42999999999999994,1.92,16.19,0.115,1.0,-0.6,0.8,2.4,0.71584,119.0,1.9196,16.19,161.9,1.6567220229850521,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.44999999999999996,1.94,15.51,0.11,0.6,-0.2,0.6,2.3,0.71088,120.0,1.9396,15.51,155.1,1.6690061329401482,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.47,1.96,15.12,0.102,0.8,-0.6,0.6,2.4,0.68216,121.0,1.9596,15.12,151.2,1.66611308366865,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.49,1.98,14.58,0.095,1.0,-0.6,0.8,3.0,0.65568,121.0,1.9796,14.58,145.8,1.6676329265807563,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.51,2.0,14.16,0.09,0.8,-0.2,0.8,2.8,0.63983,122.0,1.9996,14.16,141.6,1.6710483845062996,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.53,2.02,13.76,0.086,1.1,-0.6,1.0,2.4,0.62768,123.0,2.0196,13.76,137.6,1.6758186366916772,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.55,2.04,13.48,0.084,1.0778,-0.4,0.8,2.3,0.62933,124.0,2.0396,13.48,134.8,1.6836105399629244,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.5700000000000001,2.06,13.11,0.083,1.0555,-0.4,1.0,2.4,0.63742,125.0,2.0596,13.11,131.1,1.6965926044966333,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.5900000000000001,2.08,12.81,0.082,1.0333,-0.4,0.6,2.3,0.64478,126.0,2.0796,12.81,128.1,1.7076183793311925,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.6100000000000001,2.1,12.59,0.082,0.9667,-0.6,0.4,2.4,0.65976,126.0,2.0996,12.59,125.9,1.7196373800367626,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.6300000000000001,2.12,12.29,0.082,0.9,-0.4,0.8,2.4,0.67483,127.0,2.1196,12.29,122.9,1.7339105667692174,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.6500000000000001,2.14,11.97,0.081,0.9,-0.4,0.8,2.4,0.68039,128.0,2.1396,11.97,119.7,1.7451937246026163,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.6700000000000002,2.16,11.73,0.081,0.9,-0.4,0.8,2.3,0.69283,129.0,2.1596,11.73,117.3,1.7569561813172543,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.6900000000000002,2.18,11.45,0.081,0.9,-0.4,0.8,2.4,0.7032,130.0,2.1796,11.45,114.5,1.7692165645571736,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.7100000000000002,2.2,11.26,0.079,1.1,-0.4,1.0,2.4,0.69177,130.0,2.1996,11.26,112.6,1.7707490488472493,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.7300000000000002,2.22,11.14,0.078,1.1,-0.6,1.0,2.4,0.68384,131.0,2.2196,11.14,111.4,1.77149224049907,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.7500000000000002,2.24,11.1,0.078,1.0333,-0.6,0.6,2.4,0.67833,132.0,2.2396,11.1,111.0,1.7706588726287402,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.7699999999999998,2.26,11.21,0.079,0.9667,-0.4,0.8,2.3,0.67709,133.0,2.2596,11.21,112.1,1.7667422203028318,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.7899999999999998,2.28,11.5,0.081,0.9,-0.4,0.8,2.4,0.68103,134.0,2.2796,11.5,115.0,1.7593441145596729,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.8099999999999998,2.3,11.86,0.078,0.6,-0.4,0.4,2.4,0.64118,135.0,2.2996,11.86,118.6,1.7329937704356972,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.8299999999999998,2.32,12.47,0.082,0.9,-0.4,0.8,2.3,0.65784,135.0,2.3196,12.47,124.7,1.7221895115565966,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.8499999999999999,2.34,12.8,0.082,0.9,-0.4,0.8,2.0,0.64314,136.0,2.3396,12.8,128.0,1.7072225724770178,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.8699999999999999,2.36,13.07,0.086,0.7,-0.4,0.6,2.3,0.66046,137.0,2.3596,13.07,130.7,1.7070004599751416,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.8899999999999999,2.38,13.31,0.09,0.9,-0.4,0.8,2.4,0.67957,138.0,2.3796,13.31,133.1,1.7083423294951943,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.9099999999999999,2.4,13.5,0.093,1.1,-0.4,1.0,2.4,0.69526,139.0,2.3996,13.5,135.0,1.7096380844944277,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.9299999999999999,2.42,13.49,0.094,0.9,-0.4,0.8,2.1,0.69843,140.0,2.4196,13.49,134.9,1.711118198895271,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.95,2.44,13.67,0.092,0.8,-0.2,0.8,2.9,0.68205,141.0,2.4396,13.67,136.7,1.7002065368801125,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.97,2.46,13.64,0.094,0.9,-0.4,0.8,2.7,0.69733,141.0,2.4596,13.64,136.4,1.7069334459420198,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-0.99,2.48,13.53,0.094,0.9,-0.4,0.8,2.4,0.70103,142.0,2.4796,13.53,135.3,1.7111160386509248,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-1.01,2.5,13.46,0.093,0.9,-0.4,0.8,2.4,0.69879,143.0,2.4996,13.46,134.6,1.712014605553871,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-1.03,2.52,13.31,0.093,0.9,-0.4,0.8,2.4,0.70722,144.0,2.5196,13.31,133.1,1.7190647478743493,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-1.05,2.54,13.24,0.093,0.9,-0.4,0.8,2.3,0.71752,145.0,2.5396,13.24,132.4,1.724768049317613,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-1.07,2.56,12.93,0.093,0.9,-0.4,0.8,2.4,0.72998,145.0,2.5596,12.93,129.3,1.7374743758877718,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-1.09,2.58,12.69,0.092,0.7,-0.4,0.6,2.3,0.73718,146.0,2.5796,12.69,126.9,1.7464945897858168,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-1.11,2.6,12.4,0.09,0.9,-0.4,0.8,2.4,0.73846,147.0,2.5996,12.4,124.0,1.7548286137015137,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-1.1300000000000001,2.62,12.13,0.089,0.9,-0.4,0.8,2.4,0.75105,148.0,2.6195,12.13,121.3,1.7668820303661312,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
-1.1500000000000001,2.64,11.76,0.088,0.7,-0.4,0.6,2.4,0.76538,149.0,2.6395,11.76,117.6,1.7825275139730188,,,,Sand,,,Sand 1,1,0.36,3.66,1.13,-2.17
