elevation_m_nap,depth_m,qc_mpa,fs_mpa,col_4,col_5,col_6,col_7,rf_percent,col_9,corrected_depth,qt_mpa,qt_over_pa,Isbt,Bqt,peat_boundary_qt_over_pa,organic_clay_boundary_qt_over_pa,soil_type,used_organic_boundary_qt_over_pa,distance_to_used_organic_boundary,layer_id,soil_layer_number,layer_top_depth_m,layer_bottom_depth_m,layer_top_elevation_m_nap,layer_bottom_elevation_m_nap
1.42,0.02,0.13,0.004,1.4,0.2,1.4,0.0,0.54348,35.0,0.02,0.13,1.3,3.4893397468113694,,,,Clay & silt,,,Clay & silt 1,1,0.02,0.26,1.42,1.18
1.4,0.04,0.4,0.005,3.0,1.2,2.7,2.5,0.53957,35.0,0.039973,0.4,4.0,3.0218330359655488,,,,Clay & silt,,,Clay & silt 1,1,0.02,0.26,1.42,1.18
1.38,0.06,0.63,0.006,3.1,-0.8,2.5,2.5,0.5283,36.0,0.059943,0.63,6.3,2.8322156956704894,,,,Silty clay / clayey silt,,,Clay & silt 1,1,0.02,0.26,1.42,1.18
1.3599999999999999,0.08,1.04,0.007,3.2,1.6,1.8,2.5,0.52045,37.0,0.079912,1.04,10.4,2.6256144222370628,,,,Silty clay / clayey silt,,,Clay & silt 1,1,0.02,0.26,1.42,1.18
1.3399999999999999,0.1,1.48,0.01,3.3,1.2,3.1,2.5,0.57971,38.0,0.099879,1.48,14.8,2.5010996859815453,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.26,1.42,1.18
1.3199999999999998,0.12,1.88,0.012,4.2,2.3,3.5,2.5,0.56471,39.0,0.11983,1.88,18.8,2.4012845544373738,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.26,1.42,1.18
1.2999999999999998,0.14,2.39,0.014,2.1,-1.4,1.6,2.5,0.54848,39.0,0.13981,2.39,23.9,2.301040802150903,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.26,1.42,1.18
1.28,0.16,2.81,0.016,2.1,-1.2,1.4,2.5,0.53895,40.0,0.1598,2.81,28.1,2.23407086813848,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.26,1.42,1.18
1.26,0.18,3.17,0.019,2.1,0.6,1.8,2.5,0.56359,41.0,0.17978,3.17,31.7,2.195335354195276,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.26,1.42,1.18
1.24,0.2,3.6,0.021,2.1,0.0,2.1,2.5,0.55925,42.0,0.19977,3.6,36.0,2.144411218915667,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.26,1.42,1.18
1.22,0.22,4.05,0.023,2.0,0.4,2.0,2.5,0.56063,42.0,0.21976,4.05,40.5,2.0993826783068372,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.26,1.42,1.18
1.2,0.24,4.37,0.025,2.163,-0.4,1.2,2.5,0.56625,43.0,0.23975,4.37,43.7,2.0721687090987424,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.26,1.42,1.18
1.18,0.26,4.7,0.028,2.3259,0.6,2.3,2.5,0.59511,44.0,0.25973,4.7,47.0,2.054671700845608,,,,Sand mixtures,,,Sand 1,1,0.26,1.5,1.18,-0.06000000000000005
1.16,0.28,4.95,0.03,2.4889,0.2,1.6,2.5,0.60105,45.0,0.27971,4.95,49.5,2.037117838864407,,,,Sand,,,Sand 1,1,0.26,1.5,1.18,-0.06000000000000005
1.14,0.3,5.17,0.032,2.8,0.8,2.7,2.5,0.60793,46.0,0.29969,5.17,51.7,2.0231281405321644,,,,Sand,,,Sand 1,1,0.26,1.5,1.18,-0.06000000000000005
1.1199999999999999,0.32,5.31,0.036,2.0,0.2,2.0,2.5,0.64763,46.0,0.31967,5.31,53.1,2.0269016811859224,,,,Sand,,,Sand 1,1,0.26,1.5,1.18,-0.06000000000000005
1.0999999999999999,0.34,5.49,0.036,2.2,0.2,2.1,2.5,0.61251,47.0,0.33966,5.49,54.9,2.002163039183661,,,,Sand,,,Sand 1,1,0.26,1.5,1.18,-0.06000000000000005
1.08,0.36,5.89,0.037,2.1926,-0.8,1.8,2.4,0.59129,48.0,0.35964,5.89,58.9,1.9680641022715704,,,,Sand,,,Sand 1,1,0.26,1.5,1.18,-0.06000000000000005
1.06,0.38,6.23,0.04,2.1852,-0.4,2.1,2.5,0.59959,49.0,0.37963,6.23,62.3,1.9501419618992433,,,,Sand,,,Sand 1,1,0.26,1.5,1.18,-0.06000000000000005
1.04,0.4,6.73,0.042,2.1778,0.0,1.8,2.5,0.5868,50.0,0.39962,6.73,67.3,1.9165665178482199,,,,Sand,,,Sand 1,1,0.26,1.5,1.18,-0.06000000000000005
