elevation_m_nap,depth_m,qc_mpa,fs_mpa,rf_percent,col_5,col_6,col_7,corrected_depth,qt_mpa,qt_over_pa,Isbt,Bqt,peat_boundary_qt_over_pa,organic_clay_boundary_qt_over_pa,soil_type,used_organic_boundary_qt_over_pa,distance_to_used_organic_boundary,layer_id,soil_layer_number,layer_top_depth_m,layer_bottom_depth_m,layer_top_elevation_m_nap,layer_bottom_elevation_m_nap
3.31,0.35,2.182,0.0462,1.86,0.22,0.2,0.09,0.35,2.182,21.82,2.6000824801463467,,,,Silty clay / clayey silt,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
3.29,0.37,2.481,0.042,1.73,0.22,0.2,0.09,0.37,2.481,24.81,2.5363502333913406,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
3.27,0.39,2.621,0.0395,1.67,0.22,0.2,0.09,0.39,2.621,26.21,2.508030777375799,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
3.25,0.41,2.531,0.0356,1.56,0.22,0.2,0.09,0.41,2.531,25.31,2.503637850756181,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
3.23,0.43,2.185,0.0345,1.53,0.22,0.2,0.09,0.43,2.185,21.85,2.551939493162719,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
3.21,0.45,2.022,0.0348,1.6,0.22,0.2,0.09,0.45,2.022,20.22,2.590745249974054,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
3.1900000000000004,0.47,1.968,0.0303,1.45,0.22,0.2,0.09,0.47,1.968,19.68,2.5774103958674326,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
3.17,0.49,1.929,0.0276,1.35,0.22,0.2,0.09,0.49,1.929,19.29,2.5683018829392616,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
3.1500000000000004,0.51,1.968,0.028,1.35,0.22,0.2,0.09,0.51,1.968,19.68,2.5609115715824307,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
3.13,0.53,2.072,0.027,1.23,0.22,0.2,0.09,0.53,2.072,20.72,2.520692068710027,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
3.1100000000000003,0.55,2.178,0.027,1.15,0.22,0.2,0.09,0.55,2.178,21.78,2.487039239908798,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
3.0900000000000003,0.57,2.421,0.0275,1.09,0.22,0.2,0.09,0.57,2.421,24.21,2.4356804257125897,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
3.0700000000000003,0.59,2.821,0.0295,1.08,0.22,0.2,0.09,0.59,2.821,28.21,2.3769397984025127,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
3.0500000000000003,0.61,2.998,0.0316,1.08,0.22,0.2,0.09,0.61,2.998,29.98,2.3545256991415693,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
3.0300000000000002,0.63,3.251,0.0331,1.06,0.22,0.2,0.09,0.63,3.251,32.51,2.3204491474289997,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
3.0100000000000002,0.65,3.411,0.0348,1.07,0.22,0.2,0.09,0.65,3.411,34.11,2.3050785359611954,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.99,0.67,3.431,0.0356,1.07,0.22,0.2,0.09,0.67,3.431,34.31,2.3029452494727827,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.97,0.69,3.434,0.0365,1.08,0.22,0.2,0.09,0.69,3.434,34.34,2.3048209530876926,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.95,0.71,3.404,0.0375,1.1,0.22,0.2,0.08,0.71,3.404,34.04,2.3123572399187817,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.93,0.73,3.384,0.0373,1.09,0.21,0.2,0.07,0.73,3.384,33.84,2.3123433887023492,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.91,0.75,3.421,0.0372,1.09,0.21,0.2,0.06,0.75,3.421,34.21,2.308381406507678,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.89,0.77,3.467,0.0371,1.09,0.21,0.2,0.06,0.77,3.467,34.67,2.3035189539181404,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.87,0.79,3.444,0.0367,1.09,0.21,0.2,0.06,0.79,3.444,34.44,2.3059415195786084,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.85,0.81,3.384,0.0366,1.11,0.21,0.2,0.05,0.81,3.384,33.84,2.3166468850901256,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.83,0.83,3.251,0.0367,1.13,0.2,0.2,0.04,0.83,3.251,32.51,2.3354713166732104,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.81,0.85,3.134,0.0369,1.16,0.2,0.2,0.03,0.85,3.134,31.34,2.3550196421577696,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.79,0.87,3.054,0.0334,1.07,0.2,0.2,0.03,0.87,3.054,30.54,2.3455713123235875,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.77,0.89,2.998,0.0279,0.92,0.2,0.2,0.02,0.89,2.998,29.98,2.3182048609367114,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.75,0.91,2.971,0.0277,0.93,0.2,0.2,0.01,0.91,2.971,29.71,2.323981397768987,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.73,0.93,2.944,0.0294,1.0,0.2,0.2,0.0,0.93,2.944,29.44,2.343640310626816,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.71,0.95,2.951,0.0242,0.81,0.2,0.2,-0.01,0.95,2.951,29.51,2.2964323636418653,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.6900000000000004,0.97,2.748,0.0174,0.58,0.2,0.2,-0.01,0.97,2.748,27.48,2.2565512775235104,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.67,0.99,3.024,0.0232,0.74,0.2,0.2,-0.02,0.99,3.024,30.24,2.268085220216366,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.6500000000000004,1.01,3.214,0.0298,0.91,0.2,0.2,-0.03,1.01,3.214,32.14,2.2898313282338205,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.63,1.03,3.297,0.0302,0.85,0.2,0.2,-0.04,1.03,3.297,32.97,2.265171850277977,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.6100000000000003,1.05,3.697,0.0315,0.8,0.21,0.2,-0.05,1.05,3.697,36.97,2.2089608035378525,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.59,1.07,4.137,0.0321,0.73,0.21,0.2,-0.05,1.07,4.137,41.37,2.1467098028652836,,,,Sand mixtures,,,Sand mixtures 1,1,0.35,1.09,3.31,2.5700000000000003
2.5700000000000003,1.09,4.703,0.0331,0.67,0.21,0.2,-0.06,1.09,4.703,47.03,2.079838505721954,,,,Sand mixtures,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.55,1.11,5.452,0.0344,0.61,0.21,0.2,-0.07,1.11,5.452,54.52,2.0038754223176705,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.5300000000000002,1.13,6.258,0.0364,0.57,0.21,0.2,-0.08,1.13,6.258,62.58,1.9373047444191167,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.5100000000000002,1.15,7.164,0.0376,0.52,0.21,0.2,-0.08,1.15,7.164,71.64,1.8665006748506932,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.49,1.17,8.257,0.0403,0.5,0.22,0.2,-0.08,1.17,8.257,82.57,1.8046791638674184,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.47,1.19,9.066,0.043,0.49,0.22,0.2,-0.09,1.19,9.066,90.66,1.765323801507023,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.45,1.21,9.716,0.0406,0.43,0.23,0.2,-0.1,1.21,9.716,97.16,1.710629036097798,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.43,1.23,10.295,0.0457,0.45,0.23,0.2,-0.11,1.23,10.295,102.95,1.698952043804463,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.41,1.25,11.038,0.0537,0.5,0.23,0.2,-0.11,1.25,11.038,110.38,1.6973943880537867,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.39,1.27,11.251,0.0596,0.54,0.23,0.2,-0.12,1.27,11.251,112.51,1.708821962177559,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.37,1.29,11.521,0.062,0.55,0.24,0.2,-0.13,1.29,11.521,115.21,1.704756996735022,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.35,1.31,11.904,0.0606,0.54,0.25,0.2,-0.14,1.31,11.904,119.04,1.6885337166021688,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.33,1.33,11.541,0.0655,0.59,0.25,0.2,-0.14,1.33,11.541,115.41,1.7215011583813284,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.31,1.35,10.788,0.0645,0.59,0.25,0.2,-0.15,1.35,10.788,107.88,1.7455447451387367,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.29,1.37,10.458,0.0604,0.57,0.26,0.2,-0.16,1.37,10.458,104.58,1.7482651369866282,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.2700000000000005,1.39,10.165,0.0613,0.6,0.26,0.2,-0.17,1.39,10.165,101.65,1.7709773368373303,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.25,1.41,9.865,0.0623,0.63,0.27,0.2,-0.18,1.41,9.865,98.65,1.7936957815422108,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.2300000000000004,1.43,9.602,0.0616,0.64,0.27,0.2,-0.18,1.43,9.602,96.02,1.8072390671334544,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.21,1.45,9.359,0.0614,0.66,0.27,0.2,-0.19,1.45,9.359,93.59,1.8239969198531445,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.1900000000000004,1.47,9.156,0.0614,0.68,0.28,0.2,-0.2,1.47,9.156,91.56,1.8392189791695717,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.17,1.49,8.72,0.0614,0.7,0.29,0.2,-0.21,1.49,8.72,87.2,1.863800863210778,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.1500000000000004,1.51,8.417,0.0642,0.75,0.29,0.2,-0.21,1.51,8.417,84.17,1.8935939518173743,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.13,1.53,8.25,0.0671,0.81,0.29,0.2,-0.22,1.53,8.25,82.5,1.920152017890684,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.1100000000000003,1.55,8.09,0.0681,0.84,0.3,0.2,-0.23,1.55,8.09,80.9,1.9363315588100027,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.09,1.57,7.95,0.0678,0.85,0.31,0.2,-0.23,1.57,7.95,79.5,1.9454848284148434,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.0700000000000003,1.59,7.82,0.0675,0.86,0.32,0.2,-0.24,1.59,7.82,78.2,1.9542629345919305,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.05,1.61,7.691,0.067,0.87,0.32,0.2,-0.24,1.61,7.691,76.91,1.9630576535385136,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.0300000000000002,1.63,7.534,0.0663,0.88,0.32,0.2,-0.25,1.63,7.534,75.34,1.9732174949156303,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
2.0100000000000002,1.65,7.371,0.0655,0.89,0.33,0.2,-0.26,1.65,7.371,73.71,1.9837828990197903,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
1.9900000000000002,1.67,7.221,0.0646,0.89,0.34,0.2,-0.27,1.67,7.221,72.21,1.9910026379186805,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
1.9700000000000002,1.69,7.108,0.063,0.89,0.34,0.2,-0.27,1.69,7.108,71.08,1.9965506262358694,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
1.9500000000000002,1.71,6.991,0.0612,0.88,0.34,0.2,-0.27,1.71,6.991,69.91,1.9995355395844432,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
1.9300000000000002,1.73,6.831,0.0599,0.88,0.33,0.2,-0.26,1.73,6.831,68.31,2.007717994802756,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
1.9100000000000001,1.75,6.641,0.0586,0.88,0.34,0.2,-0.27,1.75,6.641,66.41,2.0177101866679936,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
1.8900000000000001,1.77,6.465,0.0567,0.88,0.34,0.2,-0.27,1.77,6.465,64.65,2.0272475675074757,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
1.87,1.79,6.305,0.0566,0.9,0.33,0.19,-0.27,1.79,6.305,63.05,2.041763298354073,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
1.85,1.81,6.105,0.0542,0.88,0.34,0.2,-0.27,1.81,6.105,61.05,2.047665661618701,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
1.83,1.83,5.949,0.0497,0.83,0.34,0.2,-0.27,1.83,5.949,59.49,2.0426475846425496,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
1.81,1.85,5.792,0.0535,0.92,0.27,0.2,-0.18,1.85,5.792,57.92,2.0774474647937464,,,,Sand mixtures,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
1.79,1.87,5.636,0.0472,0.84,0.34,0.2,-0.27,1.87,5.636,56.36,2.0650510504238606,,,,Sand mixtures,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
1.7700000000000002,1.89,5.472,0.0356,0.65,0.42,0.2,-0.37,1.89,5.472,54.72,2.0164890211391056,,,,Sand,,,Sand 1,1,1.09,1.91,2.5700000000000003,1.7500000000000002
1.7500000000000002,1.91,5.309,0.035,0.66,0.34,0.2,-0.27,1.91,5.309,53.09,2.031165227804763,,,,Sand,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.7300000000000002,1.93,5.143,0.0348,0.69,0.34,0.2,-0.27,1.93,5.143,51.43,2.052920045027643,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.7100000000000002,1.95,4.929,0.0343,0.71,0.34,0.2,-0.27,1.95,4.929,49.29,2.0751338916193127,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.6900000000000002,1.97,4.615,0.0339,0.74,0.33,0.19,-0.27,1.97,4.615,46.15,2.108895817479739,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.6700000000000002,1.99,4.3,0.0321,0.74,0.41,0.2,-0.36,1.99,4.3,43.0,2.1352456188737,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.6500000000000004,2.01,4.083,0.0301,0.73,0.5,0.2,-0.46,2.01,4.083,40.83,2.151638000484991,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.6300000000000003,2.03,3.804,0.0293,0.76,0.51,0.2,-0.47,2.03,3.804,38.04,2.187002858148851,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.6100000000000003,2.05,3.571,0.0284,0.78,0.42,0.2,-0.37,2.05,3.571,35.71,2.2164045578046245,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.5900000000000003,2.07,3.381,0.0268,0.78,0.42,0.2,-0.37,2.07,3.381,33.81,2.236975649054093,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.5700000000000003,2.09,3.231,0.0254,0.79,0.33,0.2,-0.26,2.09,3.231,32.31,2.2568318234600113,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.5500000000000003,2.11,3.054,0.0245,0.8,0.5,0.2,-0.46,2.11,3.054,30.54,2.2808060145777405,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.5300000000000002,2.13,2.884,0.0235,0.81,0.34,0.2,-0.27,2.13,2.884,28.84,2.3051241850593516,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.5100000000000002,2.15,2.701,0.0228,0.83,0.34,0.2,-0.27,2.15,2.701,27.01,2.335140450037912,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.4900000000000002,2.17,2.571,0.0223,0.85,0.34,0.2,-0.27,2.17,2.571,25.71,2.358886034008692,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.4700000000000002,2.19,2.435,0.0221,0.88,0.42,0.2,-0.37,2.19,2.435,24.35,2.386838170946974,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.4500000000000002,2.21,2.368,0.0216,0.89,0.34,0.2,-0.27,2.21,2.368,23.68,2.3998102123095264,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.4300000000000002,2.23,2.345,0.0216,0.91,0.33,0.2,-0.26,2.23,2.345,23.45,2.4082231349268937,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.4100000000000001,2.25,2.328,0.0202,0.86,0.34,0.2,-0.27,2.25,2.328,23.28,2.3990721700796693,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.3900000000000001,2.27,2.325,0.0181,0.77,0.34,0.2,-0.27,2.27,2.325,23.25,2.376837836239285,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.37,2.29,2.332,0.0172,0.75,0.33,0.2,-0.26,2.29,2.332,23.32,2.3703806522410287,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.35,2.31,2.332,0.0173,0.76,0.38,0.2,-0.32,2.31,2.332,23.32,2.3730435796436016,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.33,2.33,2.302,0.0171,0.76,0.41,0.2,-0.36,2.33,2.302,23.02,2.378026608324589,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.31,2.35,2.212,0.0162,0.74,0.41,0.2,-0.36,2.35,2.212,22.12,2.388087941063221,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.29,2.37,2.152,0.0161,0.76,0.42,0.2,-0.37,2.37,2.152,21.52,2.4040036898257835,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.27,2.39,2.048,0.0158,0.77,0.42,0.2,-0.37,2.39,2.048,20.48,2.4257324872527612,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.25,2.41,1.958,0.0153,0.77,0.42,0.2,-0.37,2.41,1.958,19.58,2.4431172082755137,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.23,2.43,1.862,0.0151,0.79,0.42,0.2,-0.37,2.43,1.862,18.62,2.467626336858956,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.21,2.45,1.832,0.015,0.81,0.42,0.2,-0.37,2.45,1.832,18.32,2.478841750043286,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.19,2.47,1.789,0.0146,0.81,0.42,0.2,-0.37,2.47,1.789,17.89,2.488030413719312,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.17,2.49,1.759,0.0137,0.77,0.42,0.2,-0.37,2.49,1.759,17.59,2.484705980589583,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.1500000000000004,2.51,1.755,0.0128,0.73,0.42,0.2,-0.37,2.51,1.755,17.55,2.475364771956994,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.1300000000000003,2.53,1.749,0.0131,0.75,0.42,0.2,-0.37,2.53,1.749,17.49,2.481859061941886,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.1100000000000003,2.55,1.735,0.0137,0.79,0.42,0.2,-0.37,2.55,1.735,17.35,2.4950180618604523,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.0900000000000003,2.57,1.725,0.0137,0.78,0.42,0.2,-0.37,2.57,1.725,17.25,2.4947916409693325,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.0700000000000003,2.59,1.732,0.0127,0.73,0.42,0.2,-0.37,2.59,1.732,17.32,2.480517476018065,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
1.0500000000000003,2.61,1.775,0.0117,0.67,0.42,0.2,-0.37,2.61,1.775,17.75,2.45483857486799,,,,Sand mixtures,,,Sand mixtures 2,2,1.91,3.13,1.7500000000000002,0.5300000000000002
