elevation_m_nap,depth_m,qc_mpa,fs_mpa,rf_percent,u2_mpa,inclination_x_deg,inclination_y_deg,corrected_depth,col_9,qt_mpa,qt_over_pa,Isbt,Bqt,peat_boundary_qt_over_pa,organic_clay_boundary_qt_over_pa,soil_type,used_organic_boundary_qt_over_pa,distance_to_used_organic_boundary,layer_id,soil_layer_number,layer_top_depth_m,layer_bottom_depth_m,layer_top_elevation_m_nap,layer_bottom_elevation_m_nap
-1.76,0.28,1.58,0.012,0.805,0.005,-0.248,-0.236,0.28,317.7,1.5821,15.821000000000002,2.5345206462915533,0.0018962138929271223,,,Sand mixtures,,,Sand mixtures 1,1,0.26,0.56,-1.74,-2.04
-1.78,0.3,2.039,0.014,0.765,0.005,-0.201,-0.219,0.3,318.4,2.0411,20.411,2.425748313523087,0.001371809318504728,,,Sand mixtures,,,Sand mixtures 1,1,0.26,0.56,-1.74,-2.04
-1.8,0.32,2.362,0.015,0.721,0.005,-0.173,-0.203,0.32,319.2,2.3641,23.641,2.3572359518651664,0.001099784273084895,,,Sand mixtures,,,Sand mixtures 1,1,0.26,0.56,-1.74,-2.04
-1.82,0.34,2.66,0.016,0.645,0.005,-0.167,-0.224,0.34,319.9,2.6621,26.621,2.2893450158829305,0.0009015438939183352,,,Sand mixtures,,,Sand mixtures 1,1,0.26,0.56,-1.74,-2.04
-1.8399999999999999,0.36,2.933,0.017,0.595,0.005,-0.155,-0.179,0.36,320.6,2.9351,29.351,2.2357499940833137,0.0007495485673401253,,,Sand mixtures,,,Sand mixtures 1,1,0.26,0.56,-1.74,-2.04
-1.8599999999999999,0.38,3.218,0.018,0.583,0.005,-0.171,-0.201,0.38,321.3,3.2201,32.201,2.1957912361180814,0.0006210987236421235,,,Sand mixtures,,,Sand mixtures 1,1,0.26,0.56,-1.74,-2.04
-1.88,0.4,3.595,0.022,0.625,0.005,-0.136,-0.197,0.4,322.1,3.5971,35.971000000000004,2.1669310090706686,0.0005004031024992358,,,Sand mixtures,,,Sand mixtures 1,1,0.26,0.56,-1.74,-2.04
-1.9,0.42,3.972,0.024,0.624,0.005,-0.125,-0.197,0.42,322.8,3.9741,39.741,2.128461240451567,0.0004026068795450546,,,Sand mixtures,,,Sand mixtures 1,1,0.26,0.56,-1.74,-2.04
-1.92,0.44,4.207,0.026,0.638,0.005,-0.118,-0.188,0.44,323.5,4.2091,42.091,2.1112258929393426,0.00033261267254282415,,,Sand mixtures,,,Sand mixtures 1,1,0.26,0.56,-1.74,-2.04
-1.94,0.46,4.399,0.029,0.659,0.004,-0.126,-0.171,0.46,324.3,4.40068,44.006800000000005,2.1012645868295423,4.5447521746639396e-05,,,Sand mixtures,,,Sand mixtures 1,1,0.26,0.56,-1.74,-2.04
-1.96,0.48,4.705,0.031,0.667,0.003,-0.103,-0.194,0.48,325.1,4.70626,47.0626,2.0785987151755188,-0.00021248294824340326,,,Sand mixtures,,,Sand mixtures 1,1,0.26,0.56,-1.74,-2.04
-1.98,0.5,5.011,0.033,0.691,0.003,-0.09,-0.165,0.5,325.8,5.01226,50.122600000000006,2.0628317483315732,-0.00023941295942349344,,,Sand mixtures,,,Sand mixtures 1,1,0.26,0.56,-1.74,-2.04
-2.0,0.52,5.175,0.037,0.727,0.002,-0.092,-0.179,0.52,326.5,5.17584,51.7584,2.0623578649401297,-0.0004636928498562551,,,Sand mixtures,,,Sand mixtures 1,1,0.26,0.56,-1.74,-2.04
-2.02,0.54,5.37,0.039,0.744,0.003,-0.051,-0.16,0.54,327.3,5.37126,53.7126,2.0539879234226643,-0.0002978816888402348,,,Sand mixtures,,,Sand mixtures 1,1,0.26,0.56,-1.74,-2.04
-2.04,0.56,5.5,0.041,0.76,0.003,-0.036,-0.155,0.56,328.0,5.50126,55.0126,2.0501443039046534,-0.0003271977692383199,,,Sand mixtures,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.06,0.58,5.585,0.043,0.776,0.003,-0.044,-0.137,0.58,328.7,5.58626,55.8626,2.0494156701282558,-0.00035802128794578124,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.08,0.6,5.644,0.044,0.769,0.002,-0.04,-0.149,0.6,329.5,5.64484,56.4484,2.043476001108404,-0.0005668894069628191,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.1,0.62,5.733,0.044,0.735,0.002,-0.023,-0.169,0.62,330.2,5.73384,57.3384,2.0271750664143036,-0.0005929708537385069,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.12,0.64,5.897,0.044,0.72,0.003,-0.021,-0.194,0.64,330.9,5.8982600000000005,58.982600000000005,2.012010071741465,-0.00044080796709538076,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.14,0.66,6.248,0.044,0.689,0.003,-0.017,-0.217,0.66,331.7,6.2492600000000005,62.4926,1.9805751232512447,-0.00044805304948105864,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.16,0.68,6.714,0.044,0.658,0.003,-0.014,-0.196,0.68,332.4,6.715260000000001,67.1526,1.943490556535144,-0.0004467436852780087,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.1799999999999997,0.7,7.289,0.044,0.607,0.003,-0.027,-0.203,0.7,333.2,7.29026,72.9026,1.8946404826233645,-0.0004389418210050117,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.2,0.72,7.791,0.045,0.57,0.003,0.005,-0.231,0.72,333.9,7.792260000000001,77.9226,1.8556610807015599,-0.000436330409919587,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.2199999999999998,0.74,8.46,0.046,0.52,0.003,-0.008,-0.274,0.74,334.6,8.461260000000001,84.6126,1.8043305999578167,-0.0004254685472376451,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.24,0.76,9.358,0.047,0.496,0.003,0.023,-0.222,0.76,335.4,9.35926,93.5926,1.7562413572575637,-0.0004060150054598335,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.26,0.78,10.893,0.05,0.49,0.003,0.032,-0.22,0.78,336.2,10.894260000000001,108.9426,1.6974625864184127,-0.0003671658286106626,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.2800000000000002,0.8,12.109,0.056,0.502,0.003,0.054,-0.174,0.8,336.9,12.11026,121.1026,1.6646436976331025,-0.0003468133632143325,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.3,0.82,13.083,0.061,0.507,0.003,0.046,-0.176,0.82,337.7,13.08426,130.8426,1.6391850249206341,-0.0003362819143000825,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.32,0.84,13.956,0.067,0.504,0.003,0.044,-0.166,0.84,338.4,13.95726,139.5726,1.6146308207569724,-0.0003295775818462935,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.34,0.86,14.653,0.071,0.499,0.003,0.047,-0.118,0.86,339.2,14.65426,146.5426,1.5948099514226273,-0.0003275498046301893,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.36,0.88,15.189,0.075,0.5,0.003,0.063,-0.119,0.88,339.9,15.19026,151.9026,1.5825833575590689,-0.00032915828958819654,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.38,0.9,15.696,0.078,0.506,0.003,0.169,-0.069,0.9,340.6,15.69726,156.9726,1.5740327298395733,-0.0003312680047345842,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.4,0.92,16.223,0.081,0.511,0.003,0.104,-0.034,0.92,341.5,16.224259999999997,162.24259999999995,1.5649759913292176,-0.00033283490279371756,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.42,0.94,16.606,0.081,0.499,0.003,0.056,-0.009,0.94,342.1,16.60726,166.0726,1.5506978230139883,-0.0003372019225326754,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.44,0.96,17.144,0.08,0.487,0.002,0.069,0.04,0.96,342.9,17.14484,171.4484,1.5332889415118487,-0.0003966207908618569,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.46,0.98,17.395,0.079,0.475,0.001,0.069,0.056,0.98,343.6,17.395419999999998,173.9542,1.5218047568932633,-0.00045989116675538736,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.48,1.0,17.504,0.078,0.463,0.002,0.048,0.1,1.0,344.4,17.50484,175.04840000000002,1.5130745611320093,-0.00041131481350300826,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.5,1.02,17.285,0.083,0.483,0.002,0.036,0.12,1.02,347.9,17.28584,172.8584,1.5283020469127353,-0.0004280960601278271,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.52,1.04,17.032,0.084,0.489,0.002,0.026,0.127,1.04,351.6,17.03284,170.3284,1.5366366948815304,-0.000446196876152186,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.54,1.06,16.778,0.084,0.496,0.003,0.015,0.133,1.06,355.4,16.779259999999997,167.7926,1.545541157835649,-0.00040526221061000316,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.56,1.08,16.525,0.084,0.515,0.003,0.005,0.139,1.08,359.2,16.526259999999997,165.2626,1.5605548986425302,-0.00042356830886117007,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.58,1.1,16.297,0.087,0.539,0.003,0.004,0.143,1.1,362.2,16.29826,162.9826,1.5772538901405666,-0.0004417649491418102,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.6,1.12,16.077,0.089,0.556,0.002,0.005,0.179,1.12,362.9,16.077840000000002,160.77840000000003,1.5901225655447864,-0.0005224582406591929,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.62,1.14,15.797,0.091,0.572,0.002,0.01,0.14,1.14,363.7,15.79784,157.9784,1.6036729023075436,-0.0005443782187944682,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.6399999999999997,1.16,15.547,0.091,0.58,0.002,-0.012,0.202,1.16,364.4,15.54784,155.4784,1.6128416063046218,-0.0005659950192438305,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.66,1.18,15.3,0.09,0.584,0.002,0.003,0.233,1.18,365.1,15.30084,153.0084,1.6201750314081576,-0.0005882030006195739,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.6799999999999997,1.2,15.057,0.09,0.592,0.002,-0.004,0.255,1.2,365.9,15.05784,150.5784,1.6292880855202994,-0.0006109774044617286,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.7,1.22,14.803,0.09,0.603,0.002,-0.005,0.272,1.22,366.6,14.803840000000001,148.0384,1.6400187408665412,-0.0006349703860619949,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.7199999999999998,1.24,14.553,0.09,0.614,0.002,-0.013,0.231,1.24,367.3,14.553840000000001,145.5384,1.6506698727489286,-0.000659619729226101,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.74,1.26,14.356,0.09,0.621,0.002,-0.011,0.255,1.26,368.1,14.35684,143.5684,1.6583633577655428,-0.0006826014638318739,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.76,1.28,14.182,0.089,0.623,0.002,-0.013,0.28,1.28,368.8,14.18284,141.8284,1.663410426908228,-0.0007050774033973447,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.7800000000000002,1.3,13.977,0.087,0.625,0.002,-0.035,0.223,1.3,369.5,13.97784,139.7784,1.6692726653325252,-0.0007297264813447573,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.8,1.32,13.742,0.087,0.634,0.002,-0.018,0.256,1.32,370.3,13.742840000000001,137.4284,1.6788944835254276,-0.0007567577007372566,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.8200000000000003,1.34,13.428,0.087,0.646,0.002,-0.004,0.242,1.34,371.1,13.428840000000001,134.2884,1.6918155071575347,-0.0007893459152093555,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.84,1.36,13.119,0.087,0.662,0.002,-0.006,0.226,1.36,371.9,13.11984,131.1984,1.706306710574818,-0.0008231807704972009,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.86,1.38,12.79,0.086,0.671,0.002,-0.009,0.249,1.38,372.6,12.79084,127.9084,1.718625086924901,-0.0008599904306519352,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.88,1.4,12.451,0.086,0.682,0.002,0.018,0.23,1.4,373.3,12.45184,124.5184,1.7321790758959341,-0.0008994654605263158,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.9,1.42,12.115,0.085,0.694,0.002,0.021,0.194,1.42,374.1,12.11584,121.1584,1.746216584435741,-0.0009409170144207912,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.92,1.44,11.745,0.083,0.701,0.002,0.016,0.208,1.44,374.8,11.74584,117.4584,1.7595679814717389,-0.0009875836892040074,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.94,1.46,11.396,0.082,0.708,0.002,0.018,0.187,1.46,375.5,11.396840000000001,113.9684,1.772610887856047,-0.0010353747179042611,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.96,1.48,11.097,0.08,0.706,0.002,0.03,0.171,1.48,376.3,11.09784,110.97840000000001,1.7810920630672613,-0.0010812914945611037,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-2.98,1.5,10.832,0.079,0.721,0.002,0.032,0.222,1.5,377.0,10.832840000000001,108.3284,1.7949676927268297,-0.001126205131802925,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.0,1.52,10.603,0.076,0.709,0.002,0.039,0.141,1.52,377.7,10.60384,106.0384,1.7980461688780514,-0.001169387693514802,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.02,1.54,10.459,0.072,0.689,0.002,0.03,0.104,1.54,378.5,10.45984,104.5984,1.795468052424746,-0.0012046073362498853,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.04,1.56,10.338,0.068,0.665,0.002,0.041,0.118,1.56,379.2,10.33884,103.3884,1.7905416172176354,-0.001238049916625076,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.06,1.58,10.009,0.064,0.632,0.002,0.05,0.077,1.58,380.0,10.00984,100.0984,1.7892757634081262,-0.0012987220574954244,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.08,1.6,9.809,0.061,0.614,0.002,0.06,0.083,1.6,380.7,9.80984,98.0984,1.7893817176439406,-0.0013455876956199081,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.1,1.62,9.541,0.058,0.601,0.002,0.046,0.089,1.62,381.5,9.54184,95.4184,1.7941423017628015,-0.0014043413010488544,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.12,1.64,9.348,0.057,0.596,0.002,0.051,0.061,1.64,382.2,9.348840000000001,93.4884,1.7995117421796205,-0.0014547259339126567,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.1399999999999997,1.66,9.179,0.056,0.583,0.002,0.049,0.045,1.66,382.9,9.17984,91.7984,1.8008577123879002,-0.0015032941750618744,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.16,1.68,9.056,0.054,0.558,0.003,0.024,0.042,1.68,383.7,9.05726,90.57260000000001,1.7954275959200467,-0.0014353126663030542,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.1799999999999997,1.7,9.543,0.054,0.541,0.003,0.037,0.01,1.7,384.4,9.54426,95.4426,1.76902604641468,-0.0013830302192102892,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.2,1.72,10.303,0.055,0.529,0.003,0.046,-0.027,1.72,385.2,10.304260000000001,103.04260000000001,1.7357732068777405,-0.0013004330247878063,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.2199999999999998,1.74,10.96,0.054,0.492,0.002,0.054,0.005,1.74,385.9,10.960840000000001,109.6084,1.6961801189004433,-0.0013320146996033148,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.24,1.76,11.745,0.058,0.502,0.002,0.057,-0.012,1.76,386.6,11.74584,117.4584,1.6757147497012739,-0.0012600205689844235,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.26,1.78,12.603,0.064,0.527,0.002,0.064,-0.007,1.78,387.4,12.60384,126.0384,1.6620859162125863,-0.001190113489222332,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.2800000000000002,1.8,13.485,0.065,0.501,0.001,0.086,-0.016,1.8,388.1,13.48542,134.8542,1.6254429125496521,-0.001201297401193289,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.3,1.82,14.227,0.073,0.536,-0.001,0.105,0.012,1.82,388.9,14.22658,142.2658,1.6233108339999602,-0.0012933537083403039,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.3200000000000003,1.84,14.89,0.079,0.551,-0.003,0.115,0.036,1.84,389.6,14.88874,148.88739999999999,1.6144317589595356,-0.001383595925511494,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.34,1.86,15.536,0.081,0.542,-0.004,0.151,0.021,1.86,390.5,15.53432,155.3432,1.5953708521324617,-0.001403344336926238,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.36,1.88,15.996,0.084,0.541,-0.004,0.17,0.022,1.88,391.2,15.99432,159.9432,1.5847484565500833,-0.0013754882983459129,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.38,1.9,16.416,0.088,0.546,-0.004,0.198,0.066,1.9,391.9,16.41432,164.1432,1.5781898923873081,-0.0013524775927360986,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.4,1.92,16.841,0.09,0.541,-0.005,0.205,0.061,1.92,392.7,16.838900000000002,168.389,1.5669526459525962,-0.0013896394657608275,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.42,1.94,17.5,0.09,0.528,-0.006,0.205,0.045,1.94,393.4,17.49748,174.9748,1.547303403128477,-0.0014059167377245179,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.44,1.96,18.367,0.09,0.515,-0.006,0.222,0.006,1.96,394.2,18.36448,183.6448,1.524057821586529,-0.0013504330098102423,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.46,1.98,19.114,0.089,0.502,-0.006,0.228,-0.014,1.98,394.9,19.11148,191.1148,1.5035679325395714,-0.0013081142852358896,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.48,2.0,19.434,0.089,0.488,-0.006,0.203,-0.009,2.0,397.9,19.43148,194.3148,1.490353960900305,-0.0012968646752589098,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.5,2.02,19.445,0.091,0.487,-0.004,0.196,-0.018,2.02,408.2,19.44332,194.4332,1.4896013315371492,-0.0012034981680083441,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.52,2.04,19.456,0.094,0.491,-0.003,0.189,-0.027,2.04,418.6,19.45474,194.5474,1.4915664308519156,-0.0011616706262843914,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.54,2.06,19.466,0.098,0.501,-0.002,0.182,-0.036,2.06,428.9,19.46516,194.6516,1.496747528712773,-0.0011199496947366474,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.56,2.08,19.477,0.1,0.509,0.0,0.175,-0.045,2.08,439.2,19.477,194.77,1.5007777999665581,-0.0010268521846280227,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.58,2.1,19.566,0.103,0.527,0.0,0.167,-0.048,2.1,445.8,19.566,195.66,1.5085969160088277,-0.0010324031483185116,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.6,2.12,19.687,0.105,0.54,0.0,0.17,-0.009,2.12,446.5,19.687,196.87,1.5131449450944476,-0.0010362167928074364,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.62,2.14,19.605,0.11,0.563,-0.001,0.166,-0.033,2.14,447.2,19.604580000000002,196.0458,1.5260171368463642,-0.0011017833587865693,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.64,2.16,19.501,0.114,0.583,-0.002,0.178,-0.069,2.16,447.9,19.50016,195.0016,1.537482490565049,-0.0011692211756211231,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.66,2.18,19.465,0.117,0.601,-0.002,0.191,-0.028,2.18,448.7,19.46416,194.6416,1.5465945245619381,-0.0011816590081462546,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.68,2.2,19.541,0.116,0.597,-0.002,0.193,-0.017,2.2,449.5,19.54016,195.4016,1.5434297447731702,-0.0011872983639847371,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.7,2.22,19.351,0.117,0.605,-0.002,0.194,-0.017,2.22,450.3,19.35016,193.5016,1.550402934797169,-0.0012092923262650025,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.72,2.24,19.094,0.118,0.615,-0.002,0.197,-0.012,2.24,451.0,19.09316,190.9316,1.559435980525073,-0.0012360447406296288,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.7399999999999998,2.26,18.992,0.12,0.626,-0.002,0.235,0.0,2.26,451.7,18.99116,189.9116,1.5661969609423476,-0.001253214653554601,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.76,2.28,18.971,0.119,0.631,-0.002,0.228,-0.023,2.28,452.5,18.97016,189.70159999999998,1.5688067597271156,-0.0012651448379982033,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.78,2.3,18.849,0.119,0.636,-0.002,0.237,-0.04,2.3,453.2,18.84816,188.4816,1.5731645578211473,-0.0012839449580224274,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.8,2.32,18.617,0.118,0.638,-0.002,0.243,-0.019,2.32,454.0,18.61616,186.1616,1.5781385200951328,-0.0013106892076561439,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.82,2.34,18.27,0.115,0.637,-0.002,0.24,-0.062,2.34,454.7,18.26916,182.6916,1.5839209476478926,-0.0013465315318274074,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.84,2.36,17.768,0.114,0.644,-0.001,0.246,-0.085,2.36,455.5,17.767580000000002,177.6758,1.5962184261837273,-0.0013395183812314336,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.86,2.38,17.282,0.114,0.665,-0.001,0.261,-0.069,2.38,456.2,17.28158,172.81580000000002,1.6144124461179215,-0.001388761907186727,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.88,2.4,16.692,0.115,0.692,-0.001,0.265,-0.066,2.4,456.9,16.691580000000002,166.91580000000002,1.637097293389825,-0.001449832789945589,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.9,2.42,15.817,0.116,0.731,-0.001,0.271,-0.064,2.42,457.8,15.81658,158.1658,1.670338800493574,-0.0015426849546488557,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.92,2.44,15.031,0.115,0.768,-0.002,0.25,-0.091,2.44,458.4,15.03016,150.3016,1.7011074477153036,-0.001703242014722398,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.94,2.46,13.883,0.116,0.83,-0.002,0.221,-0.104,2.46,459.2,13.882159999999999,138.8216,1.749248180312796,-0.0018585004062768328,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.96,2.48,12.626,0.112,0.877,-0.002,0.207,-0.114,2.48,460.0,12.62516,126.2516,1.7961293114886814,-0.0020593798415228007,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-3.98,2.5,11.067,0.108,0.941,-0.001,0.218,-0.121,2.5,460.7,11.06658,110.6658,1.859595088466618,-0.0022771262666514856,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
-4.0,2.52,9.535,0.103,1.013,-0.002,0.228,-0.093,2.52,461.4,9.53416,95.3416,1.9298594167804777,-0.00276899066094968,,,Sand,,,Sand 1,1,0.56,2.98,-2.04,-4.46
