cpt_name,n_points,centre_rf_percent,centre_qt_over_pa,std_log10_rf_percent,std_log10_qt_over_pa
61251107_1,1169,0.7295082177366661,161.1312554673043,0.1444683210933359,0.22158457083444943
61251107_6,1033,0.4868343646722732,91.50578848940665,0.1149452208665355,0.16119676378223602
