top_elevation_m_nap,bottom_elevation_m_nap,top_depth_m,bottom_depth_m,soil_type,thickness_m,soil_layer_number,layer_id
1.52,1.28,0.02,0.26,Clay & silt,0.24000000000000002,1,Clay & silt 1
1.28,-1.42,0.26,2.96,Sand,2.7,1,Sand 1
-1.42,-1.88,2.96,3.42,Sand mixtures,0.45999999999999996,1,Sand mixtures 1
-1.88,-11.36,3.42,12.9,Sand,9.48,2,Sand 2
-11.36,-15.46,12.9,17.0,Sand,4.1,3,Sand 3
-15.46,-18.96,17.0,20.5,Sand,3.5,4,Sand 4
-18.96,-23.52,20.5,25.06,Sand,4.559999999999999,5,Sand 5
