elevation_m_nap,depth_m,qc_mpa,fs_mpa,col_4,col_5,col_6,col_7,rf_percent,col_9,corrected_depth,qt_mpa,qt_over_pa,Isbt,Bqt,peat_boundary_qt_over_pa,organic_clay_boundary_qt_over_pa,soil_type,used_organic_boundary_qt_over_pa,distance_to_used_organic_boundary,layer_id,soil_layer_number,layer_top_depth_m,layer_bottom_depth_m,layer_top_elevation_m_nap,layer_bottom_elevation_m_nap
1.42,0.02,0.14626,0.0010469,0.052795,0.05,-0.016949,1.85,0.31298,33.0,0.02,0.14626,1.4626,3.3814433292961295,,,,Clay & silt,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.4,0.04,0.22911,0.0013415,0.023771,0.016667,-0.016949,2.35,0.32825,33.0,0.04,0.22911,2.2911,3.1959072970786875,,,,Clay & silt,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.38,0.06,0.31441,0.0018575,0.07479,0.066667,-0.033898,2.4,0.38866,34.0,0.06,0.31441,3.1441000000000003,3.080776084345792,,,,Clay & silt,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.3599999999999999,0.08,0.40009,0.0025961,0.11218,0.1,-0.050847,2.45,0.47396,35.0,0.08,0.40009,4.0009,3.0044754373840994,,,,Clay & silt,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.3399999999999999,0.1,0.58253,0.0032806,0.08504,0.083333,-0.016949,2.4,0.4865,36.0,0.1,0.58253,5.8252999999999995,2.852735950931753,,,,Silty clay / clayey silt,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.3199999999999998,0.12,0.77975,0.004551,0.060408,0.05,-0.033898,2.4,0.54327,37.0,0.12,0.77975,7.7975,2.749248820508502,,,,Silty clay / clayey silt,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.2999999999999998,0.14,0.89331,0.005546,0.10783,0.066667,-0.084746,2.4,0.54498,38.0,0.14,0.89331,8.933100000000001,2.6944412635311465,,,,Silty clay / clayey silt,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.28,0.16,1.0365,0.0073459,0.07479,0.066667,-0.033898,2.4,0.59895,38.0,0.16,1.0365,10.365,2.649342933100202,,,,Silty clay / clayey silt,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.26,0.18,1.1589,0.0081782,0.14262,0.1,-0.10169,0.25,0.56226,49.0,0.18,1.1589,11.589,2.5941073566804747,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.24,0.2,1.5361,0.0093214,0.12149,0.11667,-0.033898,1.95,0.55235,50.0,0.2,1.5361,15.360999999999999,2.4780226836962695,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.22,0.22,1.7541,0.0096173,0.13108,0.1,-0.084746,2.4,0.49486,51.0,0.22,1.7541,17.541,2.406472940445992,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.2,0.24,2.0704,0.010457,0.10743,0.083333,-0.067797,2.45,0.47168,52.0,0.24,2.0704,20.703999999999997,2.33197084914873,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.18,0.26,2.4071,0.01449,0.14499,0.083333,-0.11864,2.45,0.58008,53.0,0.26,2.4071,24.070999999999998,2.3084854755763464,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.16,0.28,2.6442,0.016146,0.13148,0.083333,-0.10169,2.35,0.58466,53.0,0.28,2.6442,26.442000000000004,2.2731205238660386,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.14,0.3,2.9401,0.020567,0.1511,0.066667,-0.13559,2.4,0.67769,54.0,0.3,2.9401,29.401000000000003,2.2608008757280187,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.1199999999999999,0.32,3.2249,0.020924,0.18887,0.083333,-0.16949,2.35,0.63417,55.0,0.32,3.2249,32.249,2.2118596185994943,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.0999999999999999,0.34,3.4059,0.022572,0.2061,0.033333,-0.20339,2.45,0.63356,56.0,0.34,3.4059,34.059,2.190660960642716,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.08,0.36,3.646,0.023991,0.21993,0.11667,-0.18644,2.45,0.62587,57.0,0.36,3.646,36.46,2.1620369189870816,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.06,0.38,3.9406,0.025412,0.14452,0.05,-0.13559,2.4,0.62055,58.0,0.38,3.9406,39.406,2.1305476522427913,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.04,0.4,4.1871,0.027248,0.198,0.066667,-0.18644,2.4,0.62701,58.0,0.4,4.1871,41.871,2.1095667019095314,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.02,0.42,4.5133,0.028639,0.17382,0.083333,-0.15254,2.4,0.622,59.0,0.42,4.5133,45.133,2.0793826598798018,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.44,1.42,1.0
1.0,0.44,4.8079,0.030013,0.16647,0.066667,-0.15254,2.4,0.61762,60.0,0.44,4.8079,48.07899999999999,2.053937936625764,,,,Sand mixtures,,,Sand 1,1,0.44,1.52,1.0,-0.08000000000000007
0.98,0.46,5.0356,0.031654,0.1511,0.066667,-0.13559,2.4,0.62093,61.0,0.46,5.0356,50.355999999999995,2.0376207371024098,,,,Sand,,,Sand 1,1,0.44,1.52,1.0,-0.08000000000000007
0.96,0.48,5.2289,0.033286,0.17274,0.033333,-0.16949,2.4,0.62474,62.0,0.48,5.2289,52.28900000000001,2.0247744183204857,,,,Sand,,,Sand 1,1,0.44,1.52,1.0,-0.08000000000000007
0.94,0.5,5.4754,0.035955,0.17031,0.016667,-0.16949,2.4,0.65001,63.0,0.5,5.4754,54.754,2.016260763859656,,,,Sand,,,Sand 1,1,0.44,1.52,1.0,-0.08000000000000007
0.9199999999999999,0.52,5.6864,0.037367,0.15345,0.016667,-0.15254,2.4,0.65483,63.0,0.52,5.6864,56.864,2.0038326108365534,,,,Sand,,,Sand 1,1,0.44,1.52,1.0,-0.08000000000000007
0.8999999999999999,0.54,5.8485,0.039506,0.17671,0.05,-0.16949,2.4,0.67495,64.0,0.54,5.8485,58.485,2.0002570706470304,,,,Sand,,,Sand 1,1,0.44,1.52,1.0,-0.08000000000000007
0.8799999999999999,0.56,6.0275,0.041085,0.15345,0.016667,-0.15254,2.4,0.68784,65.0,0.56,6.0275,60.275,1.9934683038211567,,,,Sand,,,Sand 1,1,0.44,1.52,1.0,-0.08000000000000007
0.86,0.58,6.142,0.042228,0.14452,0.05,-0.13559,2.4,0.69718,66.0,0.58,6.142,61.42,1.9896693964002738,,,,Sand,,,Sand 1,1,0.44,1.52,1.0,-0.08000000000000007
0.84,0.6,6.2063,0.043953,0.12324,0.033333,-0.11864,2.4,0.71948,67.0,0.6,6.2063,62.062999999999995,1.9932032689562809,,,,Sand,,,Sand 1,1,0.44,1.52,1.0,-0.08000000000000007
0.82,0.62,6.2105,0.044819,0.16053,0.05,-0.15254,2.4,0.73084,67.0,0.62,6.2105,62.105,1.9966410069434577,,,,Sand,,,Sand 1,1,0.44,1.52,1.0,-0.08000000000000007
0.7999999999999999,0.64,6.1885,0.045209,0.17031,0.016667,-0.16949,2.4,0.7378,68.0,0.64,6.1885,61.885,2.0001715160074647,,,,Sand,,,Sand 1,1,0.44,1.52,1.0,-0.08000000000000007
0.7799999999999999,0.66,6.1455,0.045292,0.15254,0.0,-0.15254,2.4,0.74169,69.0,0.66,6.1455,61.455,2.003954776229111,,,,Sand,,,Sand 1,1,0.44,1.52,1.0,-0.08000000000000007
0.7599999999999999,0.68,6.1036,0.045397,0.16949,0.0,-0.16949,2.4,0.74637,70.0,0.68,6.1036,61.036,2.007934046445015,,,,Sand,,,Sand 1,1,0.44,1.52,1.0,-0.08000000000000007
0.74,0.7,6.0365,0.0428,0.17031,0.016667,-0.16949,2.4,0.70533,71.0,0.7,6.0365,60.365,1.9987268073841575,,,,Sand,,,Sand 1,1,0.44,1.52,1.0,-0.08000000000000007
0.72,0.72,5.9871,0.0402,0.17671,-0.05,-0.16949,2.4,0.6667,72.0,0.72,5.9871,59.870999999999995,1.9887952967153886,,,,Sand,,,Sand 1,1,0.44,1.52,1.0,-0.08000000000000007
