top_elevation_m_nap,bottom_elevation_m_nap,top_depth_m,bottom_depth_m,soil_type,thickness_m,soil_layer_number,layer_id
1.54,1.1800000000000002,0.02,0.38,Clay & silt,0.36,1,Clay & silt 1
1.1800000000000002,-1.6,0.38,3.16,Sand,2.7800000000000002,1,Sand 1
-1.6,-2.12,3.16,3.68,Sand mixtures,0.52,1,Sand mixtures 1
-2.12,-15.659999999999998,3.68,17.22,Sand,13.54,2,Sand 2
-15.659999999999998,-15.959999999999999,17.22,17.52,Sand mixtures,0.3000000000000007,2,Sand mixtures 2
-15.959999999999999,-17.880000000000003,17.52,19.44,Sand,1.9200000000000017,3,Sand 3
-17.880000000000003,-21.12,19.44,22.68,Sand,3.2399999999999984,4,Sand 4
-21.12,-33.48,22.68,35.04,Sand,12.36,5,Sand 5
