elevation_m_nap,depth_m,qc_mpa,fs_mpa,col_4,col_5,col_6,col_7,rf_percent,col_9,corrected_depth,qt_mpa,qt_over_pa,Isbt,Bqt,peat_boundary_qt_over_pa,organic_clay_boundary_qt_over_pa,soil_type,used_organic_boundary_qt_over_pa,distance_to_used_organic_boundary,layer_id,soil_layer_number,layer_top_depth_m,layer_bottom_depth_m,layer_top_elevation_m_nap,layer_bottom_elevation_m_nap
1.5,0.02,0.22,0.004,0.4,0.4,0.2,0.0,0.38835,54.0,0.02,0.22,2.2,3.230569957771879,,,,Clay & silt,,,Clay & silt 1,1,0.02,0.32,1.5,1.2
1.48,0.04,0.83,0.005,1.2,1.2,-0.2,2.0,0.40161,55.0,0.039996,0.83,8.3,2.6806447849073116,,,,Silty clay / clayey silt,,,Clay & silt 1,1,0.02,0.32,1.5,1.2
1.46,0.06,0.93,0.007,1.2667,-0.6,-0.6,1.6,0.47898,56.0,0.059991,0.93,9.3,2.6586009371065282,,,,Silty clay / clayey silt,,,Clay & silt 1,1,0.02,0.32,1.5,1.2
1.44,0.08,1.34,0.009,1.3333,1.6,-0.2,1.1,0.54217,58.0,0.079985,1.34,13.4,2.5297297179298917,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.32,1.5,1.2
1.42,0.1,1.83,0.01,1.4,1.4,-0.2,1.0,0.4908,60.0,0.099979,1.83,18.3,2.38809951589762,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.32,1.5,1.2
1.4,0.12,2.32,0.012,1.4667,0.4,-0.6,0.9,0.5066,62.0,0.11997,2.32,23.2,2.2986901763678866,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.32,1.5,1.2
1.38,0.14,2.76,0.014,1.5333,0.6,-0.2,1.0,0.51589,64.0,0.13997,2.76,27.6,2.233130698349734,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.32,1.5,1.2
1.36,0.16,3.05,0.016,1.6,-1.6,0.2,1.0,0.52762,66.0,0.15996,3.05,30.5,2.197947784965232,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.32,1.5,1.2
1.34,0.18,3.24,0.017,1.0,0.8,0.6,0.9,0.51301,68.0,0.17995,3.24,32.4,2.169008510394494,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.32,1.5,1.2
1.32,0.2,3.48,0.018,0.6,0.6,-0.2,0.9,0.50597,70.0,0.19995,3.48,34.8,2.1384137106941057,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.32,1.5,1.2
1.3,0.22,3.69,0.02,1.0,0.8,-0.6,1.0,0.53086,72.0,0.21995,3.69,36.9,2.124687237372893,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.32,1.5,1.2
1.28,0.24,3.89,0.021,1.2,0.2,-1.2,0.9,0.53047,74.0,0.23995,3.89,38.9,2.1040374477475186,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.32,1.5,1.2
1.26,0.26,4.08,0.022,1.4222,-0.8,0.4,0.9,0.52805,76.0,0.25994,4.08,40.8,2.084653657871812,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.32,1.5,1.2
1.24,0.28,4.27,0.025,1.6445,1.6,-1.4,1.1,0.56996,78.0,0.27993,4.27,42.7,2.082377932236032,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.32,1.5,1.2
1.22,0.3,4.44,0.027,1.8667,0.6,0.0,1.4,0.57785,79.0,0.29992,4.44,44.4,2.0702400254081095,,,,Sand mixtures,,,Clay & silt 1,1,0.02,0.32,1.5,1.2
1.2,0.32,4.58,0.028,1.6333,0.2,-0.6,1.7,0.55791,81.0,0.31991,4.58,45.8,2.051149425713948,,,,Sand mixtures,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
1.18,0.34,4.9,0.031,1.4,1.4,-0.4,2.0,0.57222,82.0,0.33991,4.9,49.0,2.0305987976627424,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
1.1600000000000001,0.36,5.24,0.033,1.4,0.2,-1.0,2.3,0.56051,82.0,0.3599,5.24,52.4,2.0007485294460925,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
1.1400000000000001,0.38,5.98,0.036,1.4,0.4,-0.8,2.3,0.56031,83.0,0.3799,5.98,59.8,1.9506702424846358,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
1.12,0.4,6.66,0.041,1.4,0.2,-1.4,2.4,0.58603,84.0,0.39989,6.66,66.6,1.9201647694834403,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
1.1,0.42,7.27,0.045,0.6,0.4,-0.4,2.4,0.5923,85.0,0.41989,7.27,72.7,1.8900530792769998,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
1.08,0.44,8.03,0.047,0.8,0.6,-0.6,2.3,0.57273,86.0,0.43989,8.03,80.3,1.8456710146702637,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
1.06,0.46,8.74,0.05,0.6,0.6,0.2,2.4,0.57102,87.0,0.45989,8.74,87.4,1.8138701995538495,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
1.04,0.48,9.15,0.052,0.8,0.8,0.0,2.3,0.56285,87.0,0.47988,9.15,91.5,1.79373137627749,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
1.02,0.5,9.71,0.055,0.6,0.4,-0.4,2.4,0.5684,88.0,0.49988,9.71,97.1,1.7744264895652295,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
1.0,0.52,10.11,0.058,1.0,1.0,-0.2,2.4,0.57762,89.0,0.51988,10.11,101.1,1.763682405776427,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
0.98,0.54,10.38,0.061,0.4,0.4,-0.2,2.4,0.59051,90.0,0.53988,10.38,103.8,1.7595663127933463,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
0.96,0.56,10.52,0.062,0.8,0.8,-0.2,2.3,0.58657,91.0,0.55988,10.52,105.2,1.7531213701072026,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
0.9400000000000001,0.58,10.77,0.065,0.6,0.4,-0.4,2.4,0.60578,92.0,0.57988,10.77,107.7,1.7526719329360554,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
0.92,0.6,10.95,0.069,0.9,0.8,-0.4,2.4,0.63653,92.0,0.59987,10.95,109.5,1.7591989811620785,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
0.9,0.62,11.05,0.069,0.4,0.4,0.0,2.4,0.63485,93.0,0.61987,11.05,110.5,1.755320887326353,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
0.88,0.64,11.07,0.07,0.9,0.4,-0.8,2.4,0.63956,94.0,0.63987,11.07,110.7,1.7565555602103504,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
0.86,0.66,10.99,0.073,1.1,0.4,-1.0,2.4,0.66183,95.0,0.65987,10.99,109.9,1.767823737503685,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
0.84,0.68,10.99,0.076,1.0,0.0,-1.0,2.4,0.68123,96.0,0.67986,10.99,109.9,1.7752395192762982,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
0.8200000000000001,0.7,10.61,0.077,0.7,0.4,-0.6,2.1,0.67411,97.0,0.69986,10.61,106.1,1.7848793459388503,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
0.8,0.72,11.13,0.08,0.8,0.6,-0.6,2.2,0.67625,97.0,0.71986,11.13,111.3,1.7689237724423792,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
0.78,0.74,11.45,0.084,0.6,0.4,-0.4,2.4,0.68071,98.0,0.73986,11.45,114.5,1.760738255127251,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
0.76,0.76,11.96,0.085,0.9,0.4,-0.8,2.3,0.65422,99.0,0.75986,11.96,119.6,1.73526260047205,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
0.74,0.78,13.18,0.089,0.7,0.4,-0.6,2.3,0.64657,100.0,0.77985,13.18,131.8,1.6984983990162918,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
0.72,0.8,14.33,0.087,0.8,0.2,-0.8,2.4,0.59431,101.0,0.79985,14.33,143.3,1.647425564838349,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
0.7000000000000001,0.82,15.07,0.109,0.7,0.4,-0.6,2.8,0.7026,102.0,0.81985,15.07,150.7,1.6753619419180061,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
0.68,0.84,16.21,0.12,1.0,0.6,-0.8,2.5,0.73637,102.0,0.83985,16.21,162.1,1.664309091408363,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
0.66,0.86,16.79,0.124,0.6,0.6,0.0,2.3,0.73183,103.0,0.85985,16.79,167.9,1.6510131040399172,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
0.64,0.88,18.12,0.132,1.0,0.0,-1.0,2.4,0.7571,104.0,0.87984,18.12,181.2,1.6360618640395033,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
0.62,0.9,18.45,0.133,0.8,0.8,-0.2,2.4,0.74536,105.0,0.89984,18.45,184.5,1.625696280987208,,,,Sand,,,Sand 1,1,0.32,1.66,1.2,-0.1399999999999999
