elevation_m_nap,depth_m,qc_mpa,fs_mpa,rf_percent,col_5,col_6,col_7,corrected_depth,qt_mpa,qt_over_pa,Isbt,Bqt,peat_boundary_qt_over_pa,organic_clay_boundary_qt_over_pa,soil_type,used_organic_boundary_qt_over_pa,distance_to_used_organic_boundary,layer_id,soil_layer_number,layer_top_depth_m,layer_bottom_depth_m,layer_top_elevation_m_nap,layer_bottom_elevation_m_nap
-7.9,10.57,1.632,0.0174,1.06,2.34,-2.26,0.59,10.566,1.632,16.32,2.5780029091011993,,,,Sand mixtures,,,Sand mixtures 4,4,10.17,10.73,-7.5,-8.06
-7.92,10.59,1.675,0.0174,1.05,2.42,-2.36,0.54,10.586,1.675,16.75,2.5661255510317877,,,,Sand mixtures,,,Sand mixtures 4,4,10.17,10.73,-7.5,-8.06
-7.9399999999999995,10.61,1.712,0.0174,1.04,2.31,-2.25,0.5,10.606,1.712,17.12,2.5558104218711017,,,,Sand mixtures,,,Sand mixtures 4,4,10.17,10.73,-7.5,-8.06
-7.960000000000001,10.63,1.732,0.017,1.01,2.34,-2.26,0.6,10.626,1.732,17.32,2.5452586029463653,,,,Sand mixtures,,,Sand mixtures 4,4,10.17,10.73,-7.5,-8.06
-7.98,10.65,1.722,0.0165,0.98,2.42,-2.36,0.54,10.646,1.722,17.22,2.541195881118686,,,,Sand mixtures,,,Sand mixtures 4,4,10.17,10.73,-7.5,-8.06
-8.0,10.67,1.685,0.0164,0.99,2.32,-2.26,0.53,10.666,1.685,16.85,2.551590271117183,,,,Sand mixtures,,,Sand mixtures 4,4,10.17,10.73,-7.5,-8.06
-8.02,10.69,1.639,0.0164,1.01,2.32,-2.26,0.51,10.686,1.639,16.39,2.56629829189402,,,,Sand mixtures,,,Sand mixtures 4,4,10.17,10.73,-7.5,-8.06
-8.040000000000001,10.71,1.582,0.0161,1.02,2.33,-2.25,0.6,10.706,1.582,15.82,2.5818523575787227,,,,Sand mixtures,,,Sand mixtures 4,4,10.17,10.73,-7.5,-8.06
-8.06,10.73,1.526,0.0155,1.02,2.32,-2.26,0.51,10.726,1.526,15.26,2.5956292595030352,,,,Sand mixtures,,,Silty clay / clayey silt 1,1,10.73,11.11,-8.06,-8.44
-8.08,10.75,1.472,0.0152,1.02,2.33,-2.25,0.6,10.746,1.472,14.72,2.6094227011554865,,,,Silty clay / clayey silt,,,Silty clay / clayey silt 1,1,10.73,11.11,-8.06,-8.44
-8.1,10.77,1.423,0.0152,1.05,2.34,-2.26,0.61,10.766,1.423,14.23,2.628324639598236,,,,Silty clay / clayey silt,,,Silty clay / clayey silt 1,1,10.73,11.11,-8.06,-8.44
-8.12,10.79,1.393,0.0151,1.06,2.34,-2.26,0.61,10.786,1.393,13.93,2.638425687194575,,,,Silty clay / clayey silt,,,Silty clay / clayey silt 1,1,10.73,11.11,-8.06,-8.44
-8.14,10.81,1.376,0.015,1.08,2.34,-2.26,0.61,10.806,1.376,13.76,2.6469626211135404,,,,Silty clay / clayey silt,,,Silty clay / clayey silt 1,1,10.73,11.11,-8.06,-8.44
-8.16,10.83,1.366,0.0152,1.1,2.43,-2.35,0.6,10.826,1.366,13.66,2.653531975190242,,,,Silty clay / clayey silt,,,Silty clay / clayey silt 1,1,10.73,11.11,-8.06,-8.44
-8.18,10.85,1.366,0.0148,1.07,2.33,-2.25,0.61,10.846,1.366,13.66,2.647844455614664,,,,Silty clay / clayey silt,,,Silty clay / clayey silt 1,1,10.73,11.11,-8.06,-8.44
-8.2,10.87,1.376,0.0145,1.05,2.34,-2.26,0.6,10.866,1.376,13.76,2.6411911863549333,,,,Silty clay / clayey silt,,,Silty clay / clayey silt 1,1,10.73,11.11,-8.06,-8.44
-8.22,10.89,1.389,0.0146,1.04,2.43,-2.35,0.61,10.886,1.389,13.89,2.6356339502160444,,,,Silty clay / clayey silt,,,Silty clay / clayey silt 1,1,10.73,11.11,-8.06,-8.44
-8.24,10.91,1.409,0.0149,1.06,2.34,-2.26,0.6,10.906,1.409,14.09,2.6340540761289306,,,,Silty clay / clayey silt,,,Silty clay / clayey silt 1,1,10.73,11.11,-8.06,-8.44
-8.26,10.93,1.426,0.0154,1.09,2.43,-2.35,0.6,10.926,1.426,14.26,2.635227460736581,,,,Silty clay / clayey silt,,,Silty clay / clayey silt 1,1,10.73,11.11,-8.06,-8.44
-8.28,10.95,1.436,0.0154,1.08,2.34,-2.26,0.6,10.946,1.436,14.36,2.630651192321824,,,,Silty clay / clayey silt,,,Silty clay / clayey silt 1,1,10.73,11.11,-8.06,-8.44
-8.3,10.97,1.399,0.0159,1.11,2.43,-2.35,0.61,10.966,1.399,13.99,2.6462927912299374,,,,Silty clay / clayey silt,,,Silty clay / clayey silt 1,1,10.73,11.11,-8.06,-8.44
-8.32,10.99,1.423,0.0167,1.16,2.43,-2.35,0.6,10.986,1.423,14.23,2.6490322499136036,,,,Silty clay / clayey silt,,,Silty clay / clayey silt 1,1,10.73,11.11,-8.06,-8.44
-8.34,11.01,1.439,0.0168,1.16,2.43,-2.35,0.6,11.006,1.439,14.39,2.64478642211841,,,,Silty clay / clayey silt,,,Silty clay / clayey silt 1,1,10.73,11.11,-8.06,-8.44
-8.36,11.03,1.443,0.017,1.17,2.41,-2.33,0.6,11.026,1.443,14.43,2.6455458610692846,,,,Silty clay / clayey silt,,,Silty clay / clayey silt 1,1,10.73,11.11,-8.06,-8.44
-8.38,11.05,1.462,0.0171,1.16,2.39,-2.31,0.61,11.046,1.462,14.62,2.6387686410657167,,,,Silty clay / clayey silt,,,Silty clay / clayey silt 1,1,10.73,11.11,-8.06,-8.44
-8.4,11.07,1.502,0.0172,1.14,2.44,-2.36,0.61,11.066,1.502,15.02,2.624852147663736,,,,Silty clay / clayey silt,,,Silty clay / clayey silt 1,1,10.73,11.11,-8.06,-8.44
-8.42,11.09,1.522,0.0177,1.14,2.43,-2.35,0.6,11.086,1.522,15.22,2.61983448365784,,,,Silty clay / clayey silt,,,Silty clay / clayey silt 1,1,10.73,11.11,-8.06,-8.44
-8.44,11.11,1.575,0.0181,1.13,2.35,-2.27,0.61,11.106,1.575,15.75,2.604991820473908,,,,Silty clay / clayey silt,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.46,11.13,1.645,0.0187,1.13,2.43,-2.35,0.6,11.126,1.645,16.45,2.588531796845555,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.48,11.15,1.715,0.0192,1.13,2.44,-2.36,0.61,11.146,1.715,17.15,2.572789075847826,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.5,11.17,1.785,0.0189,1.08,2.44,-2.36,0.61,11.166,1.785,17.85,2.5479796105532686,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.52,11.19,1.828,0.0194,1.08,2.43,-2.35,0.61,11.186,1.828,18.28,2.5389840980544007,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.540000000000001,11.21,1.855,0.0196,1.08,2.43,-2.35,0.6,11.206,1.855,18.55,2.533448367750037,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.56,11.23,1.861,0.0186,1.0,2.45,-2.35,0.7,11.226,1.861,18.61,2.515852941360288,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.58,11.25,1.861,0.0194,1.04,2.37,-2.26,0.7,11.246,1.861,18.61,2.524156790908185,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.6,11.27,1.871,0.0204,1.08,2.36,-2.26,0.69,11.266,1.871,18.71,2.5302076488726297,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.62,11.29,1.895,0.0206,1.08,2.35,-2.26,0.63,11.285,1.895,18.95,2.525400654950286,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.64,11.31,1.921,0.021,1.08,2.46,-2.36,0.7,11.305,1.921,19.21,2.520264608136943,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.66,11.33,1.964,0.0212,1.07,2.43,-2.35,0.61,11.325,1.964,19.64,2.5099149039390123,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.68,11.35,2.021,0.0215,1.06,2.45,-2.35,0.7,11.345,2.021,20.21,2.4971103061844446,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.7,11.37,2.054,0.0224,1.08,2.46,-2.35,0.71,11.365,2.054,20.54,2.495083961612258,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.72,11.39,2.117,0.0233,1.09,2.45,-2.35,0.7,11.385,2.117,21.17,2.485770390936425,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.74,11.41,2.194,0.024,1.08,2.47,-2.36,0.71,11.405,2.194,21.94,2.470365281706172,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.76,11.43,2.28,0.0246,1.09,2.37,-2.26,0.7,11.425,2.28,22.8,2.4580359249283195,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.78,11.45,2.376,0.0253,1.09,2.46,-2.36,0.7,11.445,2.376,23.76,2.4426625935733086,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.8,11.47,2.44,0.0258,1.1,2.46,-2.36,0.7,11.465,2.44,24.4,2.4348257928665262,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.82,11.49,2.44,0.0259,1.1,2.45,-2.35,0.7,11.485,2.44,24.4,2.4348257928665262,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.84,11.51,2.393,0.0258,1.1,2.45,-2.35,0.7,11.505,2.393,23.93,2.442054901891588,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.86,11.53,2.317,0.0256,1.11,2.45,-2.35,0.7,11.525,2.317,23.17,2.4560901131393256,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.88,11.55,2.237,0.0247,1.1,2.45,-2.35,0.7,11.545,2.237,22.37,2.467170007350039,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.9,11.57,2.174,0.0246,1.11,2.46,-2.36,0.7,11.565,2.174,21.74,2.47984356591938,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.92,11.59,2.131,0.0254,1.17,2.46,-2.35,0.71,11.585,2.131,21.31,2.499017338123253,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.94,11.61,2.111,0.0256,1.19,2.37,-2.26,0.7,11.605,2.111,21.11,2.5063245340914495,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.96,11.63,2.107,0.0256,1.2,2.45,-2.35,0.7,11.625,2.107,21.07,2.5089096906401895,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-8.98,11.65,2.114,0.0258,1.2,2.46,-2.36,0.7,11.645,2.114,21.14,2.5076775199686154,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.0,11.67,2.164,0.0261,1.2,2.45,-2.35,0.7,11.665,2.164,21.64,2.498999498056629,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.02,11.69,2.187,0.0264,1.18,2.46,-2.35,0.71,11.685,2.187,21.87,2.491285477003296,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.040000000000001,11.71,2.254,0.0273,1.18,2.45,-2.35,0.7,11.705,2.254,22.54,2.4800893654755516,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.06,11.73,2.35,0.0281,1.17,2.45,-2.35,0.7,11.725,2.35,23.5,2.462709672939797,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.08,11.75,2.473,0.0288,1.14,2.45,-2.35,0.7,11.745,2.473,24.73,2.4379261822766365,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.1,11.77,2.616,0.0298,1.11,2.46,-2.36,0.7,11.765,2.616,26.16,2.411064720895179,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.12,11.79,2.812,0.0309,1.08,2.46,-2.36,0.7,11.785,2.812,28.12,2.3781190471412166,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.14,11.81,3.045,0.0326,1.06,2.45,-2.35,0.7,11.805,3.045,30.45,2.3444876038968907,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.16,11.83,3.274,0.0324,0.98,2.45,-2.35,0.7,11.825,3.274,32.74,2.2997360703090153,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.18,11.85,3.56,0.0311,0.89,2.45,-2.35,0.7,11.845,3.56,35.6,2.2468438080826334,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.2,11.87,3.846,0.0325,0.88,2.45,-2.35,0.7,11.865,3.846,38.46,2.2156736918129067,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.22,11.89,4.008,0.035,0.92,2.45,-2.35,0.7,11.885,4.008,40.08,2.2107267007888445,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.24,11.91,4.062,0.0372,0.96,2.45,-2.35,0.7,11.905,4.062,40.620000000000005,2.215794486558387,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.26,11.93,4.052,0.0386,0.98,2.49,-2.36,0.8,11.925,4.052,40.519999999999996,2.221563353470373,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.28,11.95,3.756,0.0394,0.99,2.48,-2.35,0.8,11.945,3.756,37.56,2.25162919678775,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.3,11.97,3.929,0.0399,1.01,2.49,-2.36,0.8,11.965,3.929,39.29,2.2399287340760137,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.32,11.99,3.965,0.0405,1.03,2.48,-2.35,0.8,11.985,3.965,39.65,2.2412856070143694,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.34,12.01,3.988,0.0371,0.94,2.49,-2.36,0.8,12.005,3.988,39.88,2.2175730846207142,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.36,12.03,3.975,0.0375,0.95,2.53,-2.36,0.91,12.025,3.975,39.75,2.2212432097064196,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.38,12.05,3.955,0.0415,1.04,2.49,-2.36,0.8,12.045,3.955,39.55,2.2445114748136965,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.4,12.07,3.945,0.0378,0.94,2.48,-2.35,0.8,12.065,3.945,39.45,2.22154313326679,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.42,12.09,3.982,0.0373,0.91,2.49,-2.36,0.79,12.085,3.982,39.82,2.2105790912730034,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.44,12.11,4.065,0.0411,0.98,2.49,-2.36,0.8,12.105,4.065,40.650000000000006,2.2203973165323254,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.46,12.13,4.261,0.0427,0.98,2.48,-2.35,0.8,12.125,4.261,42.61,2.2032853648991115,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.48,12.15,4.407,0.0443,0.98,2.48,-2.35,0.8,12.145,4.407,44.07,2.191077864074818,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.5,12.17,4.73,0.0462,0.98,2.48,-2.35,0.8,12.165,4.73,47.3,2.165546612398494,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.52,12.19,5.105,0.0488,1.0,2.48,-2.35,0.8,12.185,5.105,51.05,2.1431423166984716,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.540000000000001,12.21,5.165,0.0507,1.0,2.52,-2.35,0.9,12.205,5.165,51.65,2.138972155005532,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.56,12.23,5.245,0.0513,0.98,2.52,-2.35,0.9,12.225,5.245,52.45,2.128487596242453,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.58,12.25,5.341,0.0523,0.97,2.53,-2.36,0.9,12.245,5.341,53.41,2.1194756661558714,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.6,12.27,5.458,0.0537,0.97,2.49,-2.36,0.8,12.265,5.458,54.58,2.1117459127804867,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.62,12.29,5.637,0.0557,0.97,2.48,-2.35,0.8,12.285,5.637,56.37,2.1002604308084027,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.64,12.31,5.88,0.0578,0.96,2.52,-2.35,0.91,12.305,5.88,58.8,2.08268422879188,,,,Sand mixtures,,,Sand mixtures 5,5,11.11,12.33,-8.44,-9.66
-9.66,12.33,6.215,0.0592,0.95,2.52,-2.35,0.91,12.325,6.215,62.15,2.0604347767540077,,,,Sand mixtures,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-9.68,12.35,6.554,0.0609,0.93,2.49,-2.36,0.8,12.345,6.554,65.54,2.0363036811174773,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-9.7,12.37,6.86,0.0646,0.94,2.52,-2.35,0.91,12.364,6.86,68.6,2.0229807141830967,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-9.72,12.39,7.176,0.0684,0.95,2.52,-2.35,0.9,12.384,7.176,71.76,2.009954567728457,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-9.74,12.41,7.588,0.0713,0.95,2.49,-2.36,0.8,12.404,7.588,75.88,1.9905368537729202,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-9.76,12.43,8.047,0.0723,0.93,2.52,-2.35,0.91,12.424,8.047,80.47000000000001,1.9646202423898036,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-9.78,12.45,8.249,0.0735,0.92,2.43,-2.25,0.91,12.444,8.249,82.49,1.9532082658066057,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-9.8,12.47,8.283,0.0782,0.95,2.53,-2.36,0.91,12.464,8.283,82.83,1.960271248838996,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-9.82,12.49,8.369,0.085,1.02,2.53,-2.36,0.91,12.484,8.369,83.69,1.975772626001532,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-9.84,12.51,8.456,0.099,1.19,2.53,-2.36,0.91,12.504,8.456,84.56,2.014641865370142,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-9.86,12.53,8.429,0.108,1.3,2.53,-2.36,0.91,12.524,8.429,84.29,2.0405961048349606,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-9.88,12.55,8.339,0.1051,1.25,2.53,-2.36,0.91,12.544,8.339,83.39,2.0330518695805275,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-9.9,12.57,8.166,0.1056,1.21,2.63,-2.43,1.0,12.564,8.166,81.66,2.0309073112452594,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-9.92,12.59,8.349,0.1084,1.16,2.56,-2.36,1.0,12.584,8.349,83.49,2.0117823362096874,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-9.94,12.61,8.977,0.1138,1.1,2.65,-2.45,1.0,12.604,8.977,89.77,1.9728158520713874,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-9.96,12.63,10.287,0.127,1.07,2.6,-2.36,1.1,12.624,10.287,102.87,1.9198650843108598,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-9.98,12.65,12.823,0.1468,1.08,2.6,-2.36,1.1,12.644,12.823,128.23,1.850984420623142,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.0,12.67,15.824,0.17,1.1,2.6,-2.36,1.1,12.664,15.824,158.24,1.7904604539192397,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.02,12.69,18.387,0.1918,1.1,2.6,-2.36,1.1,12.684,18.387,183.87,1.7447967027937448,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.040000000000001,12.71,20.231,0.2125,1.1,2.51,-2.26,1.1,12.704,20.231,202.31,1.7163819841386927,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.06,12.73,21.611,0.2331,1.12,2.59,-2.35,1.09,12.724,21.611,216.11,1.7029026851239966,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.08,12.75,22.591,0.2517,1.15,2.6,-2.35,1.1,12.744,22.591,225.91,1.6987604379713919,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.1,12.77,23.199,0.2648,1.17,2.51,-2.26,1.1,12.764,23.199,231.99,1.6968827181594797,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.12,12.79,23.562,0.273,1.18,2.51,-2.26,1.1,12.784,23.562,235.62,1.6953162775061497,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.14,12.81,23.771,0.278,1.19,2.51,-2.26,1.1,12.804,23.771,237.71,1.695633836168171,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.16,12.83,23.751,0.2674,1.15,2.51,-2.26,1.1,12.824,23.751,237.51,1.684553075156589,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.18,12.85,23.495,0.2428,1.05,2.6,-2.35,1.1,12.844,23.495,234.95,1.6578316678835163,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.2,12.87,23.093,0.2295,1.0,2.6,-2.36,1.1,12.864,23.093,230.93,1.6470536492575183,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.22,12.89,22.641,0.2311,1.03,2.6,-2.36,1.1,12.884,22.641,226.41,1.6623313252812941,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.24,12.91,22.159,0.2342,1.07,2.6,-2.35,1.1,12.904,22.159,221.59,1.6808769354919488,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.26,12.93,21.624,0.2338,1.1,2.6,-2.36,1.1,12.924,21.624,216.24,1.6969035671052952,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.28,12.95,19.909,0.2348,1.13,2.69,-2.45,1.1,12.944,19.909,199.09,1.729697638830468,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.3,12.97,19.716,0.2368,1.16,2.65,-2.36,1.2,12.964,19.716,197.16,1.7409431801855422,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.32,12.99,19.623,0.2365,1.18,2.6,-2.36,1.1,12.984,19.623,196.23,1.7478101770987389,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.34,13.01,19.593,0.2386,1.2,2.65,-2.36,1.2,13.004,19.593,195.93,1.7536584927546666,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.36,13.03,19.786,0.2416,1.21,2.64,-2.35,1.2,13.024,19.786,197.86,1.7534780449567025,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.38,13.05,20.188,0.2439,1.21,2.6,-2.36,1.1,13.044,20.188,201.88,1.7476433703679606,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.4,13.07,20.457,0.2477,1.23,2.7,-2.46,1.1,13.064,20.457,204.57,1.7491423032633895,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.42,13.09,20.703,0.2484,1.23,2.74,-2.46,1.2,13.084,20.703,207.03,1.7457063289501862,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.44,13.11,20.431,0.2482,1.24,2.69,-2.45,1.1,13.104,20.431,204.31,1.7521428822243346,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.46,13.13,19.902,0.2483,1.24,2.73,-2.45,1.2,13.124,19.902,199.02,1.759704353300193,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.48,13.15,19.557,0.2434,1.22,2.68,-2.44,1.1,13.144,19.557,195.57,1.7595182370823235,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.5,13.17,19.44,0.2296,1.15,2.73,-2.45,1.2,13.164,19.44,194.4,1.7423161260316251,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.52,13.19,19.553,0.2148,1.07,2.79,-2.56,1.1,13.184,19.553,195.53,1.717701275436885,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.540000000000001,13.21,20.115,0.2031,0.99,2.83,-2.56,1.2,13.204,20.115,201.15,1.6847683611229813,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.56,13.23,20.773,0.1811,0.86,2.83,-2.56,1.2,13.224,20.773,207.73,1.6312954114054468,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.58,13.25,21.77,0.1563,0.72,2.79,-2.56,1.1,13.244,21.77,217.7,1.5628147185639532,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.6,13.27,22.472,0.1356,0.6,2.75,-2.56,1.0,13.264,22.472,224.72,1.499010055748072,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.62,13.29,23.519,0.1237,0.53,2.83,-2.56,1.2,13.284,23.519,235.19,1.4486329612463575,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.64,13.31,24.363,0.1275,0.52,2.79,-2.56,1.1,13.304,24.363,243.63,1.4316335055936635,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.66,13.33,25.293,0.1408,0.55,2.75,-2.56,1.0,13.323,25.293,252.93,1.435543367938278,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.68,13.35,26.626,0.1584,0.6,2.75,-2.56,1.0,13.343,26.626,266.26,1.4448846401713893,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.7,13.37,27.67,0.1543,0.57,2.72,-2.57,0.9,13.363,27.67,276.7,1.4174261542753819,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
-10.72,13.39,28.079,0.1463,0.54,2.79,-2.6,1.0,13.383,28.079,280.79,1.3966953689568435,,,,Sand,,,Sand 4,4,12.33,15.17,-9.66,-12.5
