elevation_m_nap,depth_m,qc_mpa,fs_mpa,rf_percent,col_5,col_6,col_7,corrected_depth,qt_mpa,qt_over_pa,Isbt,Bqt,peat_boundary_qt_over_pa,organic_clay_boundary_qt_over_pa,soil_type,used_organic_boundary_qt_over_pa,distance_to_used_organic_boundary,layer_id,soil_layer_number,layer_top_depth_m,layer_bottom_depth_m,layer_top_elevation_m_nap,layer_bottom_elevation_m_nap
-12.42,15.09,25.446,0.3489,1.35,2.88,-1.98,2.09,15.082,25.446,254.46,1.719391487268137,,,,Sand,,,Sand 4,4,14.29,15.39,-11.62,-12.72
-12.44,15.11,25.436,0.3128,1.22,2.89,-1.99,2.09,15.102,25.436,254.36,1.685184034428579,,,,Sand,,,Sand 4,4,14.29,15.39,-11.62,-12.72
-12.46,15.13,25.426,0.2757,1.06,2.89,-2.0,2.09,15.122,25.426,254.26,1.6384198315806087,,,,Sand,,,Sand 4,4,14.29,15.39,-11.62,-12.72
-12.48,15.15,26.121,0.2292,0.88,2.89,-2.0,2.09,15.142,26.121,261.21,1.5699841963442556,,,,Sand,,,Sand 4,4,14.29,15.39,-11.62,-12.72
-12.5,15.17,26.516,0.1812,0.68,2.9,-2.01,2.09,15.162,26.516,265.16,1.4842238698178631,,,,Sand,,,Sand 4,4,14.29,15.39,-11.62,-12.72
-12.52,15.19,26.962,0.1548,0.57,2.91,-2.02,2.09,15.182,26.962,269.62,1.4256114205933774,,,,Sand,,,Sand 4,4,14.29,15.39,-11.62,-12.72
-12.540000000000001,15.21,27.384,0.1407,0.51,2.91,-2.03,2.09,15.202,27.384,273.84,1.3879658179285157,,,,Sand,,,Sand 4,4,14.29,15.39,-11.62,-12.72
-12.56,15.23,27.979,0.1225,0.43,2.91,-2.03,2.09,15.222,27.979,279.79,1.3323966284934965,,,,Sand,,,Sand 4,4,14.29,15.39,-11.62,-12.72
-12.58,15.25,28.627,0.1093,0.37,2.92,-2.04,2.09,15.242,28.627,286.27,1.2836997936699117,,,,Dense sand / gravelly sand,,,Sand 4,4,14.29,15.39,-11.62,-12.72
-12.6,15.27,30.153,0.1067,0.36,2.93,-2.05,2.09,15.262,30.153,301.53,1.258599052927299,,,,Dense sand / gravelly sand,,,Sand 4,4,14.29,15.39,-11.62,-12.72
-12.62,15.29,31.239,0.1038,0.34,2.93,-2.05,2.09,15.282,31.239,312.39,1.2312336351917432,,,,Dense sand / gravelly sand,,,Sand 4,4,14.29,15.39,-11.62,-12.72
-12.64,15.31,32.037,0.102,0.32,2.66,-1.96,1.79,15.302,32.037,320.37,1.206569460237801,,,,Dense sand / gravelly sand,,,Sand 4,4,14.29,15.39,-11.62,-12.72
-12.66,15.33,32.579,0.1643,0.51,2.67,-1.97,1.8,15.321,32.579,325.79,1.3327995282812535,,,,Sand,,,Sand 4,4,14.29,15.39,-11.62,-12.72
-12.68,15.35,33.559,0.1884,0.58,2.68,-1.98,1.8,15.341,33.559,335.59,1.3633147993005974,,,,Sand,,,Sand 4,4,14.29,15.39,-11.62,-12.72
-12.7,15.37,33.872,0.1523,0.46,2.7,-2.0,1.81,15.361,33.872,338.72,1.289635853354431,,,,Dense sand / gravelly sand,,,Sand 4,4,14.29,15.39,-11.62,-12.72
-12.72,15.39,33.267,0.1541,0.47,2.71,-2.01,1.81,15.381,33.267,332.67,1.3017360447892767,,,,Dense sand / gravelly sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-12.74,15.41,32.928,0.161,0.5,2.72,-2.02,1.82,15.401,32.928,329.28,1.3234944750615745,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-12.76,15.43,31.648,0.1667,0.53,2.73,-2.04,1.82,15.421,31.648,316.48,1.353471563858671,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-12.78,15.45,29.441,0.1656,0.54,2.75,-2.05,1.83,15.441,29.441,294.41,1.381719890699611,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-12.8,15.47,28.873,0.1648,0.55,2.76,-2.07,1.83,15.461,28.873,288.73,1.3933424121231577,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-12.82,15.49,28.938,0.1688,0.57,2.78,-2.08,1.84,15.481,28.938,289.38,1.4033771751047663,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-12.84,15.51,29.003,0.1722,0.58,2.79,-2.09,1.85,15.501,29.003,290.03,1.4079424287806823,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-12.86,15.53,30.056,0.1777,0.59,2.81,-2.11,1.85,15.521,30.056,300.56,1.402137029149941,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-12.88,15.55,31.116,0.1898,0.62,2.82,-2.12,1.86,15.541,31.116,311.16,1.4069462181207935,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-12.9,15.57,32.124,0.2061,0.66,2.83,-2.13,1.86,15.561,32.124,321.24,1.417162227890091,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-12.92,15.59,32.659,0.2204,0.7,2.85,-2.15,1.87,15.581,32.659,326.59,1.4312107891657182,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-12.94,15.61,32.117,0.2213,0.69,2.86,-2.16,1.87,15.601,32.117,321.16999999999996,1.431447138971775,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-12.96,15.63,31.622,0.218,0.68,2.87,-2.17,1.88,15.621,31.622,316.22,1.4313265535270085,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-12.98,15.65,31.658,0.2168,0.67,2.89,-2.19,1.88,15.641,31.658,316.58,1.4262660290287088,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-13.0,15.67,32.28,0.2125,0.66,2.9,-2.2,1.89,15.661,32.28,322.8,1.415733153271654,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-13.02,15.69,32.692,0.196,0.6,2.92,-2.22,1.9,15.681,32.692,326.92,1.3818096772726187,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-13.040000000000001,15.71,32.921,0.1817,0.55,2.93,-2.23,1.9,15.701,32.921,329.21,1.352628605849427,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-13.06,15.73,33.556,0.1784,0.53,2.94,-2.24,1.91,15.721,33.556,335.56,1.3353751757753416,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-13.08,15.75,34.081,0.1755,0.52,2.96,-2.26,1.91,15.741,34.081,340.81,1.3247586165139889,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-13.1,15.77,34.256,0.179,0.52,2.97,-2.27,1.92,15.761,34.256,342.56,1.323185471973447,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-13.12,15.79,34.43,0.1935,0.56,2.98,-2.28,1.92,15.781,34.43,344.3,1.3446168879042752,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-13.14,15.81,35.211,0.1992,0.57,3.0,-2.3,1.93,15.801,35.211,352.11,1.343448765719926,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-13.16,15.83,35.078,0.2061,0.59,3.02,-2.31,1.94,15.821,35.078,350.78,1.3554882095541902,,,,Sand,,,Sand 5,5,15.39,15.85,-12.72,-13.18
-13.18,15.85,35.002,0.1955,0.56,3.03,-2.32,1.94,15.841,35.002,350.02,1.339661183535983,,,,Sand,,,Dense sand / gravelly sand 1,1,15.85,16.17,-13.18,-13.500000000000002
-13.2,15.87,34.925,0.1753,0.5,3.05,-2.34,1.95,15.861,34.925,349.25,1.3052133827327566,,,,Dense sand / gravelly sand,,,Dense sand / gravelly sand 1,1,15.85,16.17,-13.18,-13.500000000000002
-13.22,15.89,34.773,0.1684,0.49,3.05,-2.35,1.95,15.881,34.773,347.73,1.3004030253888348,,,,Dense sand / gravelly sand,,,Dense sand / gravelly sand 1,1,15.85,16.17,-13.18,-13.500000000000002
-13.24,15.91,34.254,0.1585,0.47,3.07,-2.36,1.96,15.901,34.254,342.54,1.2925182988434214,,,,Dense sand / gravelly sand,,,Dense sand / gravelly sand 1,1,15.85,16.17,-13.18,-13.500000000000002
-13.26,15.93,34.071,0.1548,0.46,3.08,-2.38,1.96,15.921,34.071,340.71,1.2877823968757072,,,,Dense sand / gravelly sand,,,Dense sand / gravelly sand 1,1,15.85,16.17,-13.18,-13.500000000000002
-13.28,15.95,33.21,0.1411,0.43,3.1,-2.39,1.97,15.941,33.21,332.1,1.2761266203154595,,,,Dense sand / gravelly sand,,,Dense sand / gravelly sand 1,1,15.85,16.17,-13.18,-13.500000000000002
-13.3,15.97,32.37,0.1198,0.37,3.11,-2.41,1.97,15.961,32.37,323.7,1.2420096599191017,,,,Dense sand / gravelly sand,,,Dense sand / gravelly sand 1,1,15.85,16.17,-13.18,-13.500000000000002
-13.32,15.99,32.104,0.1053,0.33,3.13,-2.42,1.98,15.981,32.104,321.04,1.213927970330906,,,,Dense sand / gravelly sand,,,Dense sand / gravelly sand 1,1,15.85,16.17,-13.18,-13.500000000000002
-13.340000000000002,16.01,31.678,0.1051,0.34,3.14,-2.43,1.99,16.001,31.678,316.78,1.2264383772848217,,,,Dense sand / gravelly sand,,,Dense sand / gravelly sand 1,1,15.85,16.17,-13.18,-13.500000000000002
-13.360000000000001,16.03,30.006,0.1063,0.35,3.26,-2.66,1.89,16.021,30.006,300.06,1.2527712174660357,,,,Dense sand / gravelly sand,,,Dense sand / gravelly sand 1,1,15.85,16.17,-13.18,-13.500000000000002
-13.38,16.05,29.667,0.0969,0.33,3.27,-2.66,1.9,16.041,29.667,296.67,1.2413141204273925,,,,Dense sand / gravelly sand,,,Dense sand / gravelly sand 1,1,15.85,16.17,-13.18,-13.500000000000002
-13.4,16.07,28.933,0.0892,0.31,3.28,-2.66,1.91,16.061,28.933,289.33,1.2342295563604524,,,,Dense sand / gravelly sand,,,Dense sand / gravelly sand 1,1,15.85,16.17,-13.18,-13.500000000000002
-13.42,16.09,28.301,0.0894,0.31,3.29,-2.66,1.93,16.08,28.301,283.01,1.2420801390896694,,,,Dense sand / gravelly sand,,,Dense sand / gravelly sand 1,1,15.85,16.17,-13.18,-13.500000000000002
-13.44,16.11,27.507,0.0934,0.33,3.29,-2.66,1.94,16.1,27.507,275.07,1.2678525548517798,,,,Dense sand / gravelly sand,,,Dense sand / gravelly sand 1,1,15.85,16.17,-13.18,-13.500000000000002
-13.459999999999999,16.13,27.61,0.0962,0.33,3.3,-2.66,1.95,16.12,27.61,276.1,1.2665335285495596,,,,Dense sand / gravelly sand,,,Dense sand / gravelly sand 1,1,15.85,16.17,-13.18,-13.500000000000002
-13.479999999999999,16.15,28.105,0.1002,0.34,3.31,-2.66,1.96,16.14,28.105,281.05,1.2679130567866712,,,,Dense sand / gravelly sand,,,Dense sand / gravelly sand 1,1,15.85,16.17,-13.18,-13.500000000000002
-13.500000000000002,16.17,29.79,0.1221,0.41,3.31,-2.66,1.97,16.16,29.79,297.9,1.298231302418538,,,,Dense sand / gravelly sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.520000000000001,16.19,31.396,0.1426,0.47,3.32,-2.66,1.99,16.18,31.396,313.96,1.3201561181953205,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.540000000000001,16.21,32.144,0.1522,0.49,3.33,-2.66,2.0,16.2,32.144,321.44,1.3250031959624555,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.56,16.23,32.981,0.1761,0.56,3.34,-2.66,2.01,16.22,32.981,329.81,1.3576412681030696,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.58,16.25,32.818,0.1919,0.61,3.34,-2.66,2.02,16.24,32.818,328.18,1.385853593479328,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.6,16.27,30.927,0.2127,0.69,3.35,-2.66,2.04,16.26,30.927,309.27,1.442532299168961,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.62,16.29,29.97,0.248,0.82,3.36,-2.66,2.05,16.28,29.97,299.7,1.5073835207063715,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.639999999999999,16.31,29.338,0.2626,0.88,3.37,-2.66,2.06,16.3,29.338,293.38,1.5366084366449262,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.659999999999998,16.33,28.68,0.2619,0.9,3.37,-2.66,2.07,16.32,28.68,286.8,1.5504326668940485,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.680000000000001,16.35,28.145,0.26,0.91,3.38,-2.66,2.08,16.34,28.145,281.45,1.559410275454201,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.700000000000001,16.37,28.271,0.2724,0.96,3.39,-2.66,2.1,16.36,28.271,282.71,1.5757924763475548,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.72,16.39,27.756,0.2885,1.03,3.4,-2.66,2.11,16.38,27.756,277.56,1.604332796176831,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.74,16.41,27.716,0.2882,1.03,3.4,-2.66,2.12,16.4,27.716,277.16,1.6047336663927017,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.76,16.43,27.916,0.2689,0.96,3.41,-2.66,2.13,16.42,27.916,279.16,1.579345689498226,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.78,16.45,28.182,0.2447,0.86,3.42,-2.66,2.14,16.44,28.182,281.82,1.5405596973704008,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.799999999999999,16.47,28.275,0.229,0.79,3.43,-2.66,2.16,16.46,28.275,282.75,1.5121610201206588,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.819999999999999,16.49,28.368,0.2182,0.73,3.43,-2.66,2.17,16.48,28.368,283.68,1.4860100388835138,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.840000000000002,16.51,30.196,0.2125,0.69,3.44,-2.66,2.18,16.5,30.196,301.96,1.4496073794130873,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.860000000000001,16.53,31.961,0.2117,0.67,3.45,-2.66,2.19,16.52,31.961,319.61,1.423457180204392,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.88,16.55,33.353,0.2153,0.66,3.45,-2.66,2.19,16.54,33.353,333.53,1.4061312545268698,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.9,16.57,34.151,0.2143,0.63,3.37,-2.56,2.19,16.56,34.151,341.51,1.3842934298363292,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.92,16.59,35.058,0.2168,0.63,3.45,-2.66,2.19,16.58,35.058,350.58,1.376616866883223,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.94,16.61,36.095,0.2284,0.65,3.38,-2.57,2.19,16.6,36.095,360.95,1.3782825892801305,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.959999999999999,16.63,35.82,0.2344,0.67,3.45,-2.66,2.19,16.62,35.82,358.2,1.3903591058731735,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-13.979999999999999,16.65,35.517,0.2326,0.66,3.45,-2.66,2.19,16.64,35.517,355.17,1.3878937415170745,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.000000000000002,16.67,34.869,0.2482,0.71,3.45,-2.66,2.19,16.659,34.869,348.69,1.4170260917606876,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.020000000000001,16.69,34.603,0.2913,0.84,3.53,-2.76,2.2,16.679,34.603,346.03,1.4751014506897555,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.040000000000001,16.71,34.36,0.279,0.81,3.52,-2.76,2.19,16.699,34.36,343.6,1.4648328050742252,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.06,16.73,34.121,0.2437,0.73,3.53,-2.76,2.2,16.719,34.121,341.21,1.4323116486376521,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.08,16.75,33.486,0.238,0.73,3.55,-2.86,2.1,16.739,33.486,334.86,1.4376619394601398,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.1,16.77,33.47,0.2196,0.69,3.47,-2.76,2.1,16.759,33.47,334.7,1.4194496183848493,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.12,16.79,30.033,0.2085,0.68,3.77,-3.26,1.89,16.779,30.033,300.33,1.4465943866972897,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.139999999999999,16.81,28.71,0.2138,0.72,3.62,-2.95,2.1,16.799,28.71,287.1,1.478080555096928,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.159999999999998,16.83,28.554,0.213,0.75,3.57,-2.95,2.0,16.819,28.554,285.54,1.492658935051798,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.180000000000001,16.85,27.165,0.1982,0.74,3.68,-2.95,2.2,16.839,27.165,271.65,1.5032303953646866,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.200000000000001,16.87,25.805,0.1926,0.75,3.62,-2.95,2.1,16.859,25.805,258.05,1.5228755311288165,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.22,16.89,24.466,0.1989,0.81,3.62,-2.95,2.1,16.879,24.466,244.66,1.5630049534997987,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.24,16.91,23.339,0.2037,0.86,3.77,-3.07,2.19,16.899,23.339,233.39,1.5959603425203484,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.26,16.93,22.661,0.2039,0.9,3.77,-3.06,2.2,16.919,22.661,226.61,1.6190887007784391,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.28,16.95,20.896,0.2022,0.94,3.76,-3.06,2.19,16.939,20.896,208.96,1.6570783964423965,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.299999999999999,16.97,20.753,0.197,0.95,3.77,-3.06,2.2,16.959,20.753,207.53,1.6624573131132991,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.319999999999999,16.99,20.019,0.178,0.9,3.77,-3.06,2.2,16.979,20.019,200.19,1.6566147359112724,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.340000000000002,17.01,18.975,0.1641,0.88,3.71,-3.06,2.1,16.999,18.975,189.75,1.6662684514731303,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.360000000000001,17.03,17.941,0.1564,0.88,3.71,-3.06,2.1,17.019,17.941,179.41,1.683760337370088,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.38,17.05,16.668,0.1421,0.85,3.71,-3.06,2.1,17.039,16.668,166.68,1.6967494466975384,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.4,17.07,15.193,0.1316,0.84,3.77,-3.06,2.2,17.059,15.193,151.93,1.7231475439153203,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.42,17.09,14.505,0.1291,0.87,3.71,-3.06,2.1,17.079,14.505,145.05,1.748316544531845,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.44,17.11,13.847,0.1351,0.96,3.77,-3.06,2.2,17.099,13.847,138.47,1.791857085381948,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.459999999999999,17.13,13.085,0.1422,1.05,3.77,-3.06,2.2,17.119,13.085,130.85,1.8362386070792711,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.479999999999999,17.15,12.736,0.1504,1.13,3.77,-3.06,2.2,17.138,12.736,127.36,1.8665110491984729,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.500000000000002,17.17,12.836,0.1548,1.17,3.76,-3.05,2.2,17.158,12.836,128.36,1.8743789566964595,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.520000000000001,17.19,12.966,0.1553,1.15,3.84,-3.14,2.2,17.178,12.966,129.66,1.8660553220773979,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.540000000000001,17.21,13.511,0.1583,1.14,3.85,-3.16,2.2,17.198,13.511,135.11,1.8504712881162866,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.56,17.23,13.93,0.1663,1.15,3.77,-3.06,2.2,17.218,13.93,139.3,1.843527217027093,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.58,17.25,15.306,0.1793,1.17,3.77,-3.06,2.2,17.238,15.306,153.06,1.8196162346533349,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.6,17.27,15.937,0.1915,1.19,3.85,-3.16,2.2,17.258,15.937,159.37,1.8125217312521429,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.62,17.29,17.11,0.2026,1.19,3.85,-3.16,2.2,17.278,17.11,171.1,1.7910869515669832,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.639999999999999,17.31,18.211,0.2109,1.19,3.85,-3.16,2.2,17.298,18.211,182.11,1.772493796382929,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.659999999999998,17.33,18.982,0.2083,1.14,3.9,-3.16,2.29,17.318,18.982,189.82,1.7465780435091514,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.680000000000001,17.35,19.297,0.2031,1.08,3.85,-3.16,2.19,17.338,19.297,192.97,1.7245682161614382,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.700000000000001,17.37,19.204,0.1985,1.04,3.93,-3.26,2.19,17.358,19.204,192.04,1.7141443190642038,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.72,17.39,19.271,0.1865,0.98,3.93,-3.26,2.19,17.378,19.271,192.71,1.6945561483082385,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.74,17.41,19.294,0.1776,0.95,3.93,-3.26,2.19,17.398,19.294,192.94,1.6845670729167959,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.76,17.43,18.769,0.1677,0.91,3.96,-3.26,2.25,17.418,18.769,187.69,1.6798487205284498,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.78,17.45,18.061,0.1519,0.84,3.93,-3.25,2.21,17.438,18.061,180.61,1.667744153721568,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.799999999999999,17.47,17.42,0.1499,0.85,3.85,-3.16,2.2,17.458,17.42,174.2,1.682702146773987,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.819999999999999,17.49,16.901,0.1557,0.91,3.86,-3.16,2.22,17.478,16.901,169.01,1.712577065865526,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.840000000000002,17.51,16.572,0.1566,0.93,3.97,-3.26,2.27,17.498,16.572,165.72,1.7252694856621786,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.860000000000001,17.53,16.19,0.1592,0.97,4.06,-3.35,2.29,17.518,16.19,161.9,1.7452210539075728,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.88,17.55,16.246,0.164,1.01,4.01,-3.35,2.2,17.538,16.246,162.45999999999998,1.7563263740726534,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.9,17.57,16.067,0.1707,1.05,4.06,-3.35,2.29,17.558,16.067,160.67,1.771556299399687,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.92,17.59,16.014,0.1792,1.1,4.06,-3.35,2.29,17.577,16.014,160.14,1.7867854379285515,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.94,17.61,16.26,0.1856,1.14,4.07,-3.35,2.3,17.597,16.26,162.60000000000002,1.7931155821667064,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.959999999999999,17.63,16.625,0.1867,1.14,4.07,-3.35,2.3,17.617,16.625,166.25,1.7863601105447755,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-14.979999999999999,17.65,16.678,0.1811,1.1,4.07,-3.35,2.3,17.637,16.678,166.78,1.7743326010148837,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.000000000000002,17.67,16.602,0.1784,1.08,4.06,-3.35,2.29,17.657,16.602,166.02,1.7700763013889362,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.020000000000001,17.69,16.402,0.1759,1.06,4.06,-3.35,2.29,17.677,16.402,164.02,1.7680697728696582,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.040000000000001,17.71,16.545,0.1777,1.07,4.07,-3.35,2.3,17.697,16.545,165.45,1.768274490202675,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.06,17.73,16.632,0.1752,1.05,4.06,-3.35,2.29,17.717,16.632,166.32,1.7608777860353393,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.08,17.75,16.835,0.169,1.01,4.14,-3.45,2.29,17.737,16.835,168.35,1.7452703593884475,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.1,17.77,17.084,0.1755,1.05,4.06,-3.35,2.29,17.757,17.084,170.84,1.7526367182987797,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.12,17.79,17.14,0.1782,1.06,4.14,-3.45,2.29,17.777,17.14,171.4,1.7545529222865726,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
-15.139999999999999,17.81,16.781,0.1602,0.96,4.14,-3.45,2.29,17.797,16.781,167.81,1.7308768690649399,,,,Sand,,,Sand 6,6,16.17,19.97,-13.500000000000002,-17.299999999999997
