elevation_m_nap,depth_m,qc_mpa,fs_mpa,col_4,col_5,col_6,col_7,rf_percent,col_9,corrected_depth,qt_mpa,qt_over_pa,Isbt,Bqt,peat_boundary_qt_over_pa,organic_clay_boundary_qt_over_pa,soil_type,used_organic_boundary_qt_over_pa,distance_to_used_organic_boundary,layer_id,soil_layer_number,layer_top_depth_m,layer_bottom_depth_m,layer_top_elevation_m_nap,layer_bottom_elevation_m_nap
1.38,0.02,0.0023762,0.00070383,0.20636,0.2,-0.050847,2.15,0.36775,12.0,0.02,0.0023762,0.023762000000000002,5.15433032615123,,,,"Soil, fine grain",,,"Soil, fine grain 1",1,0.02,0.12,1.38,1.2799999999999998
1.3599999999999999,0.04,0.018917,0.0013778,0.18122,0.15,-0.10169,2.4,0.44268,12.0,0.04,0.018917,0.18916999999999998,4.281658516780319,,,,"Soil, fine grain",,,"Soil, fine grain 1",1,0.02,0.12,1.38,1.2799999999999998
1.3399999999999999,0.06,0.080238,0.001702,0.12149,0.11667,0.033898,2.45,0.32599,13.0,0.06,0.080238,0.80238,3.6402244189339217,,,,"Soil, fine grain",,,"Soil, fine grain 1",1,0.02,0.12,1.38,1.2799999999999998
1.3199999999999998,0.08,0.28479,0.0036818,0.069815,0.016667,0.067797,2.4,0.51712,14.0,0.08,0.28479,2.8478999999999997,3.1566887478156587,,,,Clay & silt,,,"Soil, fine grain 1",1,0.02,0.12,1.38,1.2799999999999998
1.2999999999999998,0.1,0.57063,0.0047231,0.1427,0.13333,0.050847,2.4,0.45786,15.0,0.1,0.57063,5.7063,2.8529916668568154,,,,Silty clay / clayey silt,,,"Soil, fine grain 1",1,0.02,0.12,1.38,1.2799999999999998
1.2799999999999998,0.12,0.91043,0.0056771,0.12727,0.11667,-0.050847,2.4,0.40762,16.0,0.12,0.91043,9.1043,2.644467244387283,,,,Silty clay / clayey silt,,,Sand mixtures 1,1,0.12,0.42,1.2799999999999998,0.98
1.2599999999999998,0.14,1.7874,0.0076744,0.13758,0.13333,-0.033898,2.35,0.4322,17.0,0.14,1.7874,17.874000000000002,2.377127839024729,,,,Sand mixtures,,,Sand mixtures 1,1,0.12,0.42,1.2799999999999998,0.98
1.24,0.16,2.0411,0.0096722,0.083333,0.083333,0.0,2.25,0.44632,18.0,0.16,2.0411,20.411,2.328619996565398,,,,Sand mixtures,,,Sand mixtures 1,1,0.12,0.42,1.2799999999999998,0.98
1.22,0.18,2.559,0.01088,0.1,0.1,0.0,1.85,0.42627,28.0,0.18,2.559,25.59,2.2301386397646885,,,,Sand mixtures,,,Sand mixtures 1,1,0.12,0.42,1.2799999999999998,0.98
1.2,0.2,2.9083,0.012627,0.08504,0.083333,0.016949,2.4,0.43288,28.0,0.2,2.9083,29.083000000000002,2.181478621817264,,,,Sand mixtures,,,Sand mixtures 1,1,0.12,0.42,1.2799999999999998,0.98
1.18,0.22,3.1434,0.015676,0.11789,0.11667,0.016949,2.45,0.49076,29.0,0.22,3.1434,31.434,2.17274820631417,,,,Sand mixtures,,,Sand mixtures 1,1,0.12,0.42,1.2799999999999998,0.98
1.16,0.24,3.4164,0.024517,0.13441,0.13333,-0.016949,2.45,0.70546,30.0,0.24,3.4164,34.164,2.211650828076543,,,,Sand mixtures,,,Sand mixtures 1,1,0.12,0.42,1.2799999999999998,0.98
1.14,0.26,3.6535,0.02338,0.16461,0.15,-0.067797,2.4,0.62701,31.0,0.26,3.6535,36.535,2.161621121873473,,,,Sand mixtures,,,Sand mixtures 1,1,0.12,0.42,1.2799999999999998,0.98
1.1199999999999999,0.28,3.827,0.026568,0.12149,0.11667,-0.033898,2.4,0.67929,32.0,0.28,3.827,38.27,2.1605840349816727,,,,Sand mixtures,,,Sand mixtures 1,1,0.12,0.42,1.2799999999999998,0.98
1.0999999999999999,0.3,4.0057,0.026928,0.20636,0.2,-0.050847,2.4,0.65939,33.0,0.3,4.0057,40.056999999999995,2.1369854278101554,,,,Sand mixtures,,,Sand mixtures 1,1,0.12,0.42,1.2799999999999998,0.98
1.0799999999999998,0.32,4.2887,0.027092,0.16461,0.15,-0.067797,2.4,0.63737,33.0,0.32,4.2887,42.88700000000001,2.1039071125390723,,,,Sand mixtures,,,Sand mixtures 1,1,0.12,0.42,1.2799999999999998,0.98
1.0599999999999998,0.34,4.5879,0.027717,0.21486,0.16667,-0.13559,2.4,0.62681,34.0,0.34,4.5879,45.879000000000005,2.0748073652475103,,,,Sand mixtures,,,Sand mixtures 1,1,0.12,0.42,1.2799999999999998,0.98
1.04,0.36,4.3661,0.028651,0.20458,0.16667,-0.11864,2.4,0.61583,35.0,0.36,4.3661,43.661,2.089872803884198,,,,Sand mixtures,,,Sand mixtures 1,1,0.12,0.42,1.2799999999999998,0.98
1.02,0.38,4.5244,0.030204,0.20458,0.16667,-0.11864,2.4,0.60651,36.0,0.38,4.5244,45.244,2.0731311808958823,,,,Sand mixtures,,,Sand mixtures 1,1,0.12,0.42,1.2799999999999998,0.98
0.9999999999999999,0.4,4.7516,0.036847,0.25171,0.2,-0.15283,2.4,0.68615,37.0,0.4,4.7516,47.51599999999999,2.0812122633807055,,,,Sand mixtures,,,Sand mixtures 1,1,0.12,0.42,1.2799999999999998,0.98
0.98,0.42,5.024,0.040019,0.24163,0.2,-0.13559,2.4,0.68288,37.0,0.42,5.024,50.24,2.0593269553072795,,,,Sand mixtures,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.96,0.44,5.671,0.042566,0.23254,0.2,-0.11864,2.4,0.65477,38.0,0.44,5.671,56.71,2.0048202292468202,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.94,0.46,6.6252,0.047934,0.26515,0.21667,-0.15283,2.4,0.6624,39.0,0.46,6.6252,66.25200000000001,1.9499939201562153,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.9199999999999999,0.48,7.4103,0.047265,0.31628,0.26667,-0.17008,2.4,0.5908,40.0,0.48,7.4103,74.10300000000001,1.8824132745618096,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.8999999999999999,0.5,8.5096,0.04552,0.35812,0.26667,-0.23904,2.4,0.51813,41.0,0.5,8.5096,85.096,1.8014037844422637,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.8799999999999999,0.52,9.4912,0.0455,0.33404,0.23333,-0.23904,2.4,0.47611,42.0,0.52,9.4912,94.91199999999999,1.7418291036222846,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.8599999999999999,0.54,10.409,0.0454,0.34659,0.23333,-0.25628,2.4,0.44223,43.0,0.54,10.409,104.09,1.690966408958068,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.8399999999999999,0.56,10.862,0.04532,0.37056,0.25,-0.27352,2.4,0.41335,43.0,0.56,10.862,108.62,1.6601332495355052,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.82,0.58,11.307,0.046868,0.3356,0.21667,-0.25628,2.4,0.40249,44.0,0.58,11.307,113.07,1.6392454292802596,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.7999999999999999,0.6,11.84,0.045974,0.31006,0.21667,-0.2218,2.4,0.3716,45.0,0.6,11.84,118.4,1.604632695468031,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.7799999999999999,0.62,12.302,0.049666,0.31167,0.2,-0.23904,2.4,0.37854,46.0,0.62,12.302,123.02,1.594192402383657,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.7599999999999999,0.64,12.994,0.072146,0.29865,0.2,-0.2218,2.4,0.51835,47.0,0.63999,12.994,129.94,1.6471046620152754,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.7399999999999999,0.66,13.952,0.069869,0.31167,0.2,-0.23904,2.4,0.47421,48.0,0.65999,13.952,139.52,1.599797488015917,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.7199999999999999,0.68,15.311,0.076777,0.29141,0.16667,-0.23904,2.4,0.49368,49.0,0.67999,15.311,153.11,1.576578130740334,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.7,0.7,16.397,0.075118,0.23997,0.15,-0.18732,2.4,0.45964,49.0,0.69999,16.397,163.97,1.534365543742764,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.6799999999999999,0.72,17.243,0.07613,0.28889,0.13333,-0.25628,2.4,0.4458,50.0,0.71999,17.243,172.43,1.50885664218374,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.6599999999999999,0.74,17.83,0.089113,0.40572,0.15,-0.37697,2.4,0.50283,51.0,0.73999,17.83,178.3,1.5279427478374863,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.6399999999999999,0.76,18.387,0.10664,0.36546,0.16667,-0.32525,2.4,0.58528,52.0,0.75999,18.387,183.87,1.5582333175712457,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.6199999999999999,0.78,18.629,0.1172,0.28608,0.2,-0.20456,1.1,0.63251,64.0,0.77999,18.629,186.29,1.5754757252443559,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.5999999999999999,0.8,18.87,0.1154,0.3103,0.23333,-0.20456,2.4,0.6191,65.0,0.79999,18.87,188.7,1.5651966901870573,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.58,0.82,19.112,0.1137,0.27469,0.18333,-0.20456,2.45,0.6117,66.0,0.81999,19.112,191.12,1.5575984120659851,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.5599999999999999,0.84,19.298,0.11193,0.30125,0.18333,-0.23904,2.35,0.60959,67.0,0.83999,19.298,192.98,1.5534195036652576,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.5399999999999999,0.86,18.861,0.12483,0.22613,0.16667,-0.15283,2.45,0.69221,68.0,0.85999,18.861,188.61,1.5971161475654039,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.5199999999999999,0.88,18.134,0.1478,0.24163,0.2,-0.13559,2.4,0.83909,68.0,0.87999,18.134,181.34,1.6661469677168237,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.4999999999999999,0.9,17.41,0.16741,0.24163,0.2,-0.13559,2.4,0.97851,69.0,0.89999,17.41,174.1,1.725225762038246,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.47999999999999987,0.92,16.58,0.15322,0.26254,0.2,-0.17008,2.4,0.93364,70.0,0.91999,16.58,165.8,1.7262867606945935,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.45999999999999996,0.94,16.004,0.14255,0.26987,0.23333,-0.13559,2.4,0.90726,71.0,0.93999,16.004,160.04000000000002,1.7289388333633628,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.43999999999999995,0.96,15.515,0.1304,0.23812,0.16667,-0.17008,2.4,0.86808,72.0,0.95999,15.515,155.15,1.725901707512325,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.41999999999999993,0.98,15.07,0.12458,0.2621,0.18333,-0.18732,2.4,0.86881,72.0,0.97999,15.07,150.7,1.7355339485011199,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.3999999999999999,1.0,13.718,0.11301,0.26386,0.16667,-0.20456,2.4,0.82503,73.0,0.99999,13.718,137.18,1.7514786003353935,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.3799999999999999,1.02,13.261,0.10606,0.29922,0.23333,-0.18732,2.4,0.81284,74.0,1.02,13.261,132.61,1.758539776740191,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.3599999999999999,1.04,12.61,0.10013,0.26254,0.2,-0.17008,2.4,0.80834,75.0,1.04,12.61,126.1,1.7738121548995325,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.33999999999999986,1.06,11.954,0.094947,0.28641,0.21667,-0.18732,2.4,0.80949,76.0,1.06,11.954,119.54,1.7921720080951888,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.31999999999999984,1.08,11.446,0.090412,0.23868,0.18333,-0.15283,2.4,0.80968,76.0,1.08,11.446,114.46,1.8069281713832561,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.2999999999999998,1.1,10.811,0.086846,0.25073,0.16667,-0.18732,2.4,0.8203,78.0,1.1,10.811,108.11,1.8298566494429724,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.2799999999999998,1.12,10.229,0.084058,0.27744,0.16667,-0.2218,2.4,0.83867,78.0,1.12,10.229,102.29,1.8546934434031495,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.26,1.14,9.8052,0.078802,0.21415,0.15,-0.15283,2.4,0.82989,79.0,1.14,9.8052,98.05199999999999,1.8664026309935147,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.24,1.16,9.2151,0.076234,0.22613,0.16667,-0.15283,2.4,0.84852,80.0,1.16,9.2151,92.15100000000001,1.8936617104705198,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.21999999999999997,1.18,8.6267,0.074991,0.17848,0.13333,-0.11864,2.4,0.88141,81.0,1.18,8.6267,86.267,1.926466249003623,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.19999999999999996,1.2,8.0963,0.0735,0.22677,0.15,-0.17008,2.4,0.90997,82.0,1.2,8.0963,80.963,1.9567967730897007,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.17999999999999994,1.22,7.7351,0.0721,0.22677,0.15,-0.17008,2.4,0.93781,82.0,1.22,7.7351,77.351,1.9805019172095184,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.15999999999999992,1.24,7.3562,0.0706,0.23997,0.15,-0.18732,2.4,0.95869,83.0,1.24,7.3562,73.56200000000001,2.003684206205672,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.1399999999999999,1.26,7.0015,0.071123,0.20282,0.13333,-0.15283,2.4,1.0222,84.0,1.26,7.0015,70.015,2.037587410561743,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.11999999999999988,1.28,6.7811,0.063732,0.1442,0.11667,-0.084746,2.4,0.97283,85.0,1.28,6.7811,67.811,2.0358512927642374,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.09999999999999987,1.3,6.6931,0.053665,0.15799,0.13333,-0.084746,2.4,0.87311,86.0,1.3,6.6931,66.931,2.0129686203872765,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.07999999999999985,1.32,6.6238,0.048447,0.083845,0.066667,-0.050847,2.4,0.84149,87.0,1.32,6.6238,66.238,2.007482141751556,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.05999999999999983,1.34,5.3771,0.034786,0.095083,0.066667,-0.067797,2.4,0.64458,88.0,1.34,5.3771,53.771,2.0211639347026935,,,,Sand,,,Sand 1,1,0.42,1.36,0.98,0.039999999999999813
0.039999999999999813,1.36,4.8414,0.026723,0.1442,0.11667,-0.084746,2.4,0.53174,88.0,1.36,4.8414,48.41400000000001,2.0200682854414613,,,,Sand,,,Sand mixtures 2,2,1.36,2.32,0.039999999999999813,-0.9199999999999999
