z_m_nap,depth_m,qc_mpa,qc_kPa,qt_kPa,sigma_v0_kPa,sigma_v0_eff_kPa,fs_kPa,Qt,Dr
-21.53,20.08,20.932,20932.0,21008.44,354.58238120104437,154.98238120104443,123.0,133.26584259927324,0.6170571693803077
-21.55,20.1,21.094,21094.0,21170.440000000002,354.9900261096605,155.1900261096606,127.0,134.1287871114971,0.6190517797671281
-21.57,20.12,20.635,20635.0,20711.440000000002,355.3976710182767,155.3976710182768,128.0,130.99322657536862,0.6117731292267669
-21.59,20.14,20.145,20145.0,20221.440000000002,355.8053159268929,155.60531592689298,130.0,127.66681244621778,0.6039555623346041
-21.61,20.16,20.062,20062.0,20138.440000000002,356.2129608355091,155.81296083550916,135.0,126.96137043470007,0.6022846276226645
-21.63,20.18,20.26,20260.0,20336.440000000002,356.6206057441252,156.02060574412536,135.0,128.0588502971389,0.604882161598767
-21.65,20.2,20.393,20393.0,20469.44,357.0282506527414,156.22825065274154,135.0,128.73735489781802,0.606482492734758
-21.67,20.22,20.185,20185.0,20261.44,357.43589556135765,156.43589556135777,135.0,127.23425165953573,0.6029315328567243
-21.69,20.24,19.63,19630.0,19706.440000000002,357.84354046997385,156.64354046997394,135.0,123.51991279997176,0.594065683718011
-21.71,20.26,18.91,18910.0,18986.440000000002,358.25118537859004,156.85118537859012,133.0,118.7634557536734,0.5825153725835994
-21.73,20.28,18.266,18266.0,18342.44,358.65883028720623,157.05883028720632,129.0,114.5034706856448,0.5719727033587849
-21.75,20.3,17.936,17936.0,18012.86,359.06647519582236,157.2664751958225,126.0,112.25401664800027,0.566326550544321
-21.77,20.32,17.905,17905.0,17981.86,359.47412010443855,157.47412010443867,125.0,111.90655244308202,0.5654493849852826
-21.79,20.34,18.215,18215.0,18292.280000000002,359.88176501305475,157.68176501305487,123.0,113.72525056085134,0.5700256900497714
-21.81,20.36,18.84,18840.0,18917.280000000002,360.28940992167094,157.88940992167105,124.0,117.53157225227744,0.579486403765752
-21.83,20.38,19.467,19467.0,19544.699999999997,360.69705483028713,158.09705483028722,126.0,121.3432025394983,0.5888080030014593
-21.85,20.4,20.064,20064.0,20141.7,361.1046997389034,158.30469973890345,129.0,124.95267249099875,0.5975011595708981
-21.87,20.42,20.806,20806.0,20883.7,361.5123446475195,158.51234464751963,130.0,129.46744116987995,0.6081997819558024
-21.89,20.44,21.64,21640.0,21717.7,361.9199895561357,158.7199895561358,129.0,134.55003412088047,0.6200231196631311
-21.91,20.46,22.127,22127.0,22204.7,362.3276344647519,158.927634464752,128.0,137.43596221700255,0.6266371978767814
-21.93,20.48,22.411,22411.0,22488.7,362.7352793733681,159.13527937336818,131.0,139.03871478249647,0.6302804699553467
-21.95,20.5,22.81,22810.0,22888.12,363.1429242819843,159.34292428198435,133.0,141.36163985453314,0.635523720709448
-21.97,20.52,23.604,23604.0,23682.120000000003,363.5505691906004,159.55056919060053,133.0,146.15159036476285,0.6462011857546773
-21.99,20.54,24.84,24840.0,24918.12,363.9582140992166,159.75821409921673,133.0,153.69577035113568,0.6626694292268327
-22.01,20.56,25.897,25897.0,25974.699999999997,364.36585900783285,159.96585900783293,136.0,160.09875044485662,0.676332019995371
-22.03,20.58,26.612,26612.0,26690.12,364.77350391644904,160.17350391644914,144.0,164.355188919483,0.685263638358016
-22.05,20.6,27.812,27812.0,27890.54,365.18114882506524,160.3811488250653,153.0,171.62465197950442,0.700254345586566
-22.07,20.62,29.328,29328.0,29407.38,365.5887937336814,160.58879373368148,159.0,180.8456899827573,0.7188198462614306
-22.09,20.64,30.8,30800.0,30879.38,365.99643864229756,160.7964386422977,163.0,189.76405086456387,0.7363307697429073
-22.11,20.66,31.563,31563.0,31642.38,366.40408355091375,161.00408355091386,166.0,194.25579293806405,0.7449943296774892
-22.13,20.68,31.914,31914.0,31993.379999999997,366.81172845952995,161.21172845953004,173.0,196.18031872587906,0.7486756282661099
-22.15,20.7,32.396,32396.0,32475.38,367.21937336814614,161.41937336814624,176.0,198.91144387856937,0.7538689614791332
-22.17,20.72,32.912,32912.0,32992.22,367.6270182767624,161.62701827676244,184.0,201.85110960754366,0.7594191570019506
-22.19,20.74,33.324,33324.0,33404.64,368.0346631853786,161.83466318537864,191.0,204.13800533555533,0.7637090046711983
-22.21,20.76,33.689,33689.0,33765.02,368.4423080939947,162.04230809399482,196.0,206.09788940141402,0.7673663483470387
-22.23,20.78,33.766,33766.0,33837.399999999994,368.8499530026109,162.249953002611,204.0,206.2777179754178,0.7677010541227579
-22.25,20.8,33.885,33885.0,33948.84,369.2575979112271,162.4575979112272,207.0,206.69751882234456,0.7684818407043936
-22.27,20.82,34.056,34056.0,34115.64,369.6652428198433,162.66524281984337,207.0,207.45657875145974,0.7698916041541354
-22.29,20.84,34.303,34303.0,34360.54,370.0728877284595,162.87288772845955,210.0,208.69321829020552,0.7721828397290474
-22.31,20.86,34.572,34572.0,34627.020000000004,370.4805326370756,163.08053263707575,214.0,210.05903594635936,0.7747055402747907
-22.33,20.88,34.901,34901.0,34955.18000000001,370.8881775456918,163.28817754569192,214.0,211.79911701064094,0.7779076643896221
-22.35,20.9,35.276,35276.0,35328.920000000006,371.29582245430805,163.49582245430815,200.0,213.81356203957586,0.7815982929495466
-22.37,20.92,35.618,35618.0,35670.08,371.70346736292424,163.70346736292433,186.0,215.6238783530585,0.78490013623765
-22.39,20.94,35.783,35783.0,35834.659999999996,372.11111227154043,163.9111122715405,174.0,216.35231679094485,0.7862248256990851
-22.41,20.96,35.697,35697.0,35748.66,372.5187571801566,164.1187571801567,183.0,215.5520907581983,0.7847694670742453
-22.43,20.98,35.19,35190.0,35243.759999999995,372.92640208877276,164.32640208877288,190.0,212.20469233588648,0.7786521180602257
-22.45,21.0,34.645,34645.0,34700.86000000001,373.33404699738895,164.53404699738905,194.0,208.63478762877176,0.7720747329274946
-22.47,21.02,34.099,34099.0,34156.96,373.74169190600514,164.74169190600526,196.0,205.06781202277134,0.7654462974962876
-22.49,21.04,33.634,33634.0,33689.02,374.14933681462134,164.94933681462143,196.0,201.97032195786485,0.759643378656562
-22.51,21.06,33.175,33175.0,33227.079999999994,374.5569817232376,165.15698172323766,203.0,198.91694965296395,0.7538793947745297
-22.53,21.08,32.704,32704.0,32753.98,374.9646266318538,165.36462663185384,209.0,195.80375823332852,0.7479567562620726
-22.55,21.1,32.33,32330.0,32379.980000000003,375.3722715404699,165.57227154047,207.0,193.29690551860796,0.7431533306864125
-22.57,21.12,32.023,32023.000000000004,32073.400000000005,375.7799164490861,165.77991644908622,206.0,191.2030163996722,0.7391172657775571
-22.59,21.14,31.749,31749.0,31798.98,376.1875613577023,165.9875613577024,205.0,189.30811550948889,0.735445667624136
-22.61,21.16,31.524,31524.0,31574.4,376.5952062663185,166.19520626631856,206.0,187.71783792452436,0.7323501073833165
-22.63,21.18,31.163,31163.0,31215.08,377.0028511749347,166.40285117493477,207.0,185.32180747555725,0.7276612388341104
-22.65,21.2,30.697,30697.0,30749.079999999998,377.4104960835508,166.61049608355094,206.0,182.29145352694843,0.7216874145796848
-22.67,21.22,30.215,30215.0,30268.34,377.81814099216706,166.81814099216714,203.0,179.1802838781864,0.715502388691603
-22.69,21.24,29.672,29672.0,29726.600000000002,378.22578590078325,167.02578590078335,199.0,175.7116367141822,0.7085430458023043
-22.71,21.26,29.163,29163.0,29218.440000000002,378.63343080939944,167.23343080939952,195.0,172.45240039391473,0.7019409832618505
-22.73,21.28,28.688,28688.0,28744.7,379.04107571801563,167.4410757180157,192.0,169.40681253178312,0.6957150741334582
-22.75,21.3,28.219,28219.0,28276.960000000003,379.4487206266318,167.6487206266319,190.0,166.40455814454754,0.6895227296461715
-22.77,21.32,27.773,27773.0,27831.800000000003,379.85636553524796,167.85636553524807,186.0,163.54425134208054,0.6835709835480157
-22.79,21.34,27.339,27339.0,27398.64,380.26401044386415,168.06401044386425,183.0,160.76241378626779,0.6777323824685371
-22.81,21.36,26.828,26828.0,26888.48,380.67165535248034,168.27165535248042,182.0,157.52984832247196,0.670883954884411
-22.83,21.38,26.263,26263.0,26324.739999999998,381.0793002610965,168.47930026109663,181.0,153.98722964502676,0.6632974545944715
-22.85,21.4,25.751,25751.0,25813.58,381.4869451697128,168.68694516971283,178.0,150.76503418354946,0.6563209889409504
-22.87,21.42,25.264,25264.0,25327.84,381.894590078329,168.89459007832903,177.0,147.70126975856581,0.6496180630813898
-22.89,21.44,24.808,24808.0,24872.68,382.3022349869451,169.1022349869452,172.0,144.8258668308182,0.6432637024931492
-22.91,21.46,24.619,24619.0,24684.940000000002,382.7098798955613,169.30987989556138,165.0,143.536987534899,0.6403949396045693
-22.93,21.48,24.771,24771.0,24837.36,383.1175248041775,169.51752480417758,159.0,144.2579019688068,0.6420011169745664
-22.95,21.5,25.347,25347.0,25413.780000000002,383.5251697127936,169.72516971279376,154.0,147.47520873093254,0.6491207431836051
-22.97,21.52,26.404,26404.0,26470.36,383.9328146214098,169.93281462140993,151.0,153.51024017048175,0.6622693456603411
-22.99,21.54,27.969,27969.0,28033.68,384.340459530026,170.14045953002613,152.0,162.50890362495147,0.6814038106836116
-23.01,21.56,29.636,29636.0,29698.16,384.74810443864226,170.34810443864234,155.0,172.07947216178007,0.7011815989798528
-23.03,21.58,30.668,30668.0,30726.8,385.15574934725845,170.55574934725854,164.0,177.89868923665483,0.7129389660045138
-23.05,21.6,30.804,30804.0,30860.28,385.56339425587464,170.76339425587472,173.0,178.46164711437103,0.7140661176157109
-23.07,21.62,29.973,29973.0,30025.92,385.9710391644908,170.9710391644909,179.0,173.36239579335407,0.7037905447206253
-23.09,21.64,28.699,28699.0,28750.66,386.37868407310697,171.1786840731071,180.0,165.6998444024319,0.6880611359930825
-23.11,21.66,27.314,27314.0,27366.08,386.78632898172316,171.38632898172327,181.0,157.41800312378106,0.6706457509078866
-23.13,21.68,26.25,26250.0,26303.760000000002,387.19397389033935,171.59397389033944,177.0,151.0342434441909,0.6569066979720526
-23.15,21.7,25.489,25489.0,25544.440000000002,387.60161879895554,171.80161879895564,178.0,146.42957707307687,0.6468154452460076
-23.17,21.72,25.179,25179.0,25236.12,388.0092637075718,172.00926370757185,180.0,144.45797976634566,0.6424461728788661
-23.19,21.74,25.463,25463.0,25521.8,388.4169086161879,172.21690861618805,182.0,145.94027551265268,0.6457338582964627
-23.21,21.76,26.419,26419.0,26480.32,388.8245535248041,172.42455352480422,184.0,151.3212295644529,0.6575305089379132
-23.23,21.78,27.705,27705.0,27768.42,389.2321984334203,172.6321984334204,188.0,158.59838460046024,0.6731554365193827
-23.25,21.8,28.966,28966.0,29032.36,389.6398433420365,172.8398433420366,193.0,165.7182719147474,0.6880993946366166
-23.27,21.82,30.163,30163.0,30230.2,390.0474882506527,173.04748825065278,200.0,172.43909642032486,0.7019139068500493
-23.29,21.84,31.565,31565.0,31634.3,390.4551331592688,173.25513315926895,205.0,180.33430985342912,0.7178028178375394
-23.31,21.86,32.807,32807.0,32877.14000000001,390.862778067885,173.46277806788515,207.0,187.28096934558795,0.7314974257265278
-23.33,21.88,33.904,33904.0,33973.72,391.2704229765012,173.67042297650133,192.0,193.36884773734565,0.7432916131012792
-23.35,21.9,34.669,34669.0,34737.46,391.67806788511746,173.87806788511756,177.0,197.5279708928407,0.7512427245054704
-23.37,21.92,35.326,35326.0,35393.619999999995,392.08571279373365,174.08571279373373,168.0,201.05920081263642,0.7579280041433193
-23.39,21.94,35.887,35887.0,35954.2,392.49335770234984,174.2933577023499,178.0,204.0336310637166,0.7635137402893407
-23.41,21.96,35.935,35935.0,36002.200000000004,392.901002610966,174.5010026109661,185.0,204.0635782292706,0.7635697708400806
-23.43,21.98,35.827,35827.0,35893.78,393.30864751958217,174.70864751958229,189.0,203.19813504652845,0.7619488828871255
-23.45,22.0,35.718,35718.0,35783.520000000004,393.71629242819836,174.91629242819846,194.0,202.32422729917508,0.7603086352625399
-23.47,22.02,35.941,35941.0,36002.740000000005,394.12393733681455,175.12393733681466,198.0,203.33380235836853,0.7622032019244672
-23.49,22.04,35.955,35955.0,36014.22,394.53158224543074,175.33158224543084,204.0,203.15614541077824,0.7618701528115409
-23.51,22.06,35.733,35733.0,35791.38,394.939227154047,175.53922715404707,213.0,201.64405043086623,0.7590295503957033
-23.53,22.08,35.023,35023.0,35081.8,395.3468720626631,175.74687206266324,213.0,197.36597710581015,0.7509346121540051
-23.55,22.1,34.104,34104.0,34162.38,395.7545169712793,175.95451697127942,213.0,191.90542001567573,0.7404736322414106
-23.57,22.12,33.205,33205.0,33262.54,396.1621618798955,176.1621618798956,213.0,186.56888339351698,0.7301054393393502
-23.59,22.14,32.187,32186.999999999996,32244.54,396.5698067885117,176.3698067885118,212.0,180.57495652530233,0.7182815932593216
-23.61,22.16,31.066,31066.0,31124.8,396.9774516971279,176.57745169712797,208.0,174.01894892564394,0.7051219730872179
-23.63,22.18,29.876,29876.0,29936.48,397.385096605744,176.78509660574414,206.0,167.09041356167387,0.6909422418732136
-23.65,22.2,28.667,28667.0,28729.579999999998,397.7927415143602,176.99274151436035,201.0,160.07315902379494,0.6762779627676244
-23.67,22.22,27.343,27343.0,27408.100000000002,398.20038642297646,177.20038642297655,195.0,152.42573765671432,0.6599258349167825
-23.69,22.24,25.999,25999.0,26065.78,398.60803133159266,177.40803133159272,188.0,144.67874862268204,0.6429368967539995
-23.71,22.26,24.534,24534.0,24602.879999999997,399.01567624020885,177.61567624020893,181.0,136.27099159325488,0.6239757128818737
-23.73,22.28,22.876,22876.0,22946.14,399.42332114882504,177.8233211488251,172.0,126.79279935381042,0.6018846575639613
-23.75,22.3,21.261,21261.0,21332.820000000003,399.8309660574412,178.03096605744128,165.0,117.58060688829033,0.5796072731681349
-23.77,22.32,19.862,19862.0,19934.66,400.23861096605737,178.23861096605748,156.0,109.59702436613995,0.559584091385583
-23.79,22.34,18.112,18112.0,18186.34,400.64625587467356,178.44625587467365,149.0,99.66975018302749,0.5336391241360119
-23.81,22.36,16.774,16774.0,16848.760000000002,401.05390078328975,178.65390078328983,140.0,92.06463462092583,0.5128760212786764
-23.83,22.38,15.718,15718.0,15793.18,401.46154569190594,178.86154569190603,132.0,86.05381550722343,0.49585082868374103
-23.85,22.4,15.022,15022.0,15097.6,401.8691906005222,179.06919060052223,123.0,82.06733252167065,0.4842293804789823
-23.87,22.42,14.677,14677.0,14753.439999999999,402.2768355091383,179.27683550913844,116.0,80.05029274269695,0.4782416984349977
-23.89,22.44,14.688,14688.0,14764.86,402.6844804177545,179.4844804177546,110.0,80.01903833776561,0.4781483282645538
-23.91,22.46,15.013,15013.0,15090.7,403.0921253263707,179.69212532637079,104.0,81.7376267768933,0.48325570509349336
-23.93,22.48,15.584,15584.0,15662.539999999999,403.4997702349869,179.899770234987,101.0,84.81967603312384,0.4922823697058539
-23.95,22.5,16.27,16270.0,16349.38,403.9074151436031,180.10741514360316,100.0,88.53312659083336,0.5029431282555951
-23.97,22.52,17.093,17093.0,17173.22,404.3150600522192,180.31506005221934,100.0,92.99780581328868,0.5154687348514906
-23.99,22.54,17.796,17796.0,17877.48,404.7227049608354,180.52270496083554,101.0,96.78980435635444,0.525872891639237
-24.01,22.56,18.059,18059.0,18140.899999999998,405.13034986945166,180.73034986945174,102.0,98.13387548323651,0.5295115686939009
-24.03,22.58,17.957,17957.0,18039.32,405.53799477806785,180.93799477806795,105.0,97.45759605024305,0.5276838773633944
-24.05,22.6,17.534,17534.0,17616.74,405.94563968668405,181.14563968668412,106.0,95.01081223970786,0.5210177190288469
-24.07,22.62,16.886,16886.0,16969.16,406.35328459530024,181.3532845953003,105.0,91.3289591217799,0.5108227512602443
-24.09,22.64,16.029,16029.0,16112.16,406.7609295039164,181.5609295039165,103.0,86.50208562716847,0.49714064013880843
-24.11,22.66,15.059,15059.0,15142.58,407.16857441253256,181.76857441253267,102.0,81.06688118785995,0.48126880278773804
-24.13,22.68,14.332,14332.0,14415.58,407.57621932114876,181.97621932114885,103.0,76.97711180578898,0.46897185966686433
-24.15,22.7,13.818,13818.0,13902.0,407.98386422976495,182.18386422976505,102.0,74.06811900065952,0.4600252135967565
-24.17,22.72,13.414,13414.0,13498.0,408.3915091383812,182.39150913838125,98.0,71.76654523391478,0.4528214571957687
-24.19,22.74,13.123,13123.0,13207.42,408.7991540469974,182.59915404699746,96.0,70.09134797338046,0.44750530076152
-24.21,22.76,12.887,12887.0,12971.42,409.2067989556135,182.80679895561363,95.0,68.71852290403352,0.4431011587309011
-24.23,22.78,12.724,12724.0,12808.84,409.6144438642297,183.0144438642298,92.0,67.74998352225248,0.4399674777664253
-24.25,22.8,12.683,12683.0,12767.84,410.0220887728459,183.222088772846,89.0,67.44720570535605,0.4389832593793333
-24.27,22.82,12.713,12713.0,12798.679999999998,410.4297336814621,183.42973368146218,86.0,67.53676199427706,0.43927460332519325
-24.29,22.84,12.781,12781.0,12866.68,410.8373785900783,183.63737859007836,82.0,67.8284710718632,0.44022225254284325
-24.31,22.86,12.882,12882.0,12968.1,411.2450234986944,183.84502349869456,79.0,68.30130474861872,0.44175398696112916
-24.33,22.88,12.987,12987.0,13073.1,411.6526684073106,184.05266840731073,75.0,68.79252249455442,0.4433396714373252
-24.35,22.9,13.166,13166.0,13252.52,412.06031331592686,184.26031331592696,73.0,69.68651825023342,0.44621109114163643
-24.37,22.92,13.593,13593.0,13679.94,412.46795822454305,184.46795822454314,75.0,71.92290828971859,0.453314486515609
-24.39,22.94,13.678,13678.0,13764.939999999999,412.87560313315925,184.6756031331593,78.0,72.30009904036652,0.45450160785623667
-24.41,22.96,13.243,13243.0,13329.94,413.28324804177544,184.8832480417755,78.0,69.86385672454017,0.44677849009657117
-24.43,22.98,12.808,12808.0,12894.94,413.69089295039157,185.0908929503917,79.0,67.43308062377143,0.4389372900988784
-24.45,23.0,12.368,12368.0,12454.52,414.09853785900776,185.29853785900787,79.0,64.97850226590805,0.43087453349772264
